index,label,pred,score,logit
106,1,0,2.6561955e-05,-10.536004
107,1,0,2.1354115e-05,-10.754245
108,1,0,1.8282295e-05,-10.909559
109,1,0,5.251713e-05,-9.854319
110,1,0,2.2264223e-05,-10.712507
111,1,0,1.994615e-05,-10.822454
112,1,0,1.8550067e-05,-10.895019
113,0,1,0.9999567,10.047388
114,1,0,1.4321816e-05,-11.153712
115,1,0,1.9902107e-05,-10.824665
116,0,1,0.9999777,10.7086315
117,1,0,3.1088155e-05,-10.378653
118,1,0,1.9603089e-05,-10.839804
119,1,0,2.5737314e-05,-10.567543
120,1,0,2.3279914e-05,-10.667896
121,1,0,1.2519007e-05,-11.28825
122,1,0,9.937396e-06,-11.519196
123,0,1,0.99997556,10.621094
124,1,0,1.9732339e-05,-10.833232
125,1,0,1.4585452e-05,-11.135471
126,1,0,2.7010072e-05,-10.519274
127,1,0,1.23302225e-05,-11.303445
128,1,0,1.6007845e-05,-11.042416
129,1,0,1.4583672e-05,-11.135593
130,1,0,1.50703245e-05,-11.102768
131,1,0,1.9122679e-05,-10.864616
132,1,0,1.6705579e-05,-10.999751
133,1,0,1.5035499e-05,-11.105082
134,1,0,1.8033907e-05,-10.923239
135,1,0,1.0314931e-05,-11.481908
136,1,0,2.297818e-05,-10.680943
137,1,0,2.3997178e-05,-10.63755
138,0,1,0.9999734,10.534028
139,1,0,1.162275e-05,-11.3625345
140,1,0,1.7837294e-05,-10.934201
141,1,0,1.3455871e-05,-11.216082
142,1,0,9.000758e-06,-11.618193
143,1,0,1.7076212e-05,-10.977807
144,0,1,0.99994874,9.879233
145,0,1,0.9999579,10.075509
146,1,0,1.2153391e-05,-11.31789
147,1,0,7.1168733e-06,-11.853035
148,1,0,9.312101e-06,-11.584187
149,1,0,2.2375503e-05,-10.707521
150,1,0,1.5664806e-05,-11.064078
151,1,0,1.067795e-05,-11.447319
152,1,0,9.158084e-06,-11.600864
153,1,0,1.4345832e-05,-11.152037
154,1,0,1.2333033e-05,-11.303217
155,1,0,8.83248e-06,-11.637066
156,0,1,0.99997556,10.616975
157,1,0,1.20970435e-05,-11.322537
158,1,0,2.3220517e-05,-10.670451
159,1,0,1.9088535e-05,-10.866404
160,1,0,1.6785074e-05,-10.995004
161,1,0,3.3701595e-05,-10.297932
162,1,0,1.0647281e-05,-11.450195
163,1,0,2.0533305e-05,-10.793442
164,1,0,9.825839e-06,-11.530485
165,1,0,1.9819376e-05,-10.828831
166,1,0,2.4678151e-05,-10.609568
167,0,1,0.99997187,10.477062
168,1,0,2.236614e-05,-10.70794
169,1,0,2.0855638e-05,-10.777865
170,1,0,1.1849002e-05,-11.343255
171,0,1,0.9999652,10.264561
172,1,0,1.4213495e-05,-11.161304
173,1,0,3.0317844e-05,-10.403744
174,1,0,2.3398146e-05,-10.66283
175,0,1,0.9999676,10.337646
176,1,0,2.37798e-05,-10.64665
177,1,0,2.4289398e-05,-10.625446
178,1,0,1.43095e-05,-11.1545725
179,1,0,1.3263274e-05,-11.230498
180,1,0,4.6806374e-05,-9.969444
181,1,0,2.8277056e-05,-10.473432
182,1,0,1.0072942e-05,-11.505648
183,1,0,1.7686676e-05,-10.942681
184,1,0,1.2610338e-05,-11.280981
185,1,0,2.0264964e-05,-10.806597
186,1,0,1.8582168e-05,-10.89329
187,1,0,2.0747148e-05,-10.783081
188,1,0,2.1412414e-05,-10.751518
189,1,0,1.1839491e-05,-11.344058
190,1,0,2.2762368e-05,-10.690379
191,1,0,2.028287e-05,-10.805714
192,1,0,1.7064704e-05,-10.978481
193,1,0,1.6920736e-05,-10.986954
194,1,0,1.0384326e-05,-11.475203
195,0,1,0.99997354,10.539161
196,1,0,1.597585e-05,-11.044416
197,1,0,2.0557229e-05,-10.792277
198,1,0,3.7665457e-05,-10.186729
199,1,0,2.0034224e-05,-10.8180485
200,1,0,1.2714939e-05,-11.27272
201,1,0,2.3396005e-05,-10.662922
202,0,1,0.99997234,10.497781
203,1,0,1.688598e-05,-10.98901
204,1,0,5.9524705e-06,-12.031698
205,0,1,0.9999734,10.534899
206,1,0,1.474933e-05,-11.124298
207,1,0,2.2114067e-05,-10.7192745
208,1,0,2.0250362e-05,-10.807318
209,1,0,2.8015966e-05,-10.482708
210,1,0,1.1924169e-05,-11.336931
211,1,0,1.5616062e-05,-11.067195
212,1,0,2.2386004e-05,-10.707052
213,1,0,2.0148458e-05,-10.812363
214,1,0,1.961921e-05,-10.838982
215,1,0,1.2321113e-05,-11.304184
216,1,0,1.5066961e-05,-11.102991
217,1,0,1.5820264e-05,-11.054203
218,1,0,1.2021222e-05,-11.328825
219,1,0,4.0931765e-05,-10.103563
220,1,0,7.0003125e-06,-11.869549
221,1,0,1.8105318e-05,-10.919287
222,1,0,1.3671522e-05,-11.200182
223,1,0,1.43834495e-05,-11.149418
224,0,1,0.999977,10.681253
225,1,0,1.2790121e-05,-11.266825
226,1,0,2.0531934e-05,-10.793509
227,1,0,1.824408e-05,-10.911652
228,1,0,1.3928207e-05,-11.181581
229,1,0,2.5820062e-05,-10.564333
230,1,0,1.0000695e-05,-11.512846
231,1,0,2.2146483e-05,-10.71781
232,1,0,1.9522571e-05,-10.84392
233,1,0,1.0074076e-05,-11.505535
234,0,1,0.99996805,10.352215
235,0,1,0.9999722,10.492435
236,1,0,1.660369e-05,-11.005869
237,1,0,1.7998307e-05,-10.925215
238,1,0,4.673132e-05,-9.971049
239,1,0,2.6154425e-05,-10.551466
240,1,0,1.3634101e-05,-11.202923
241,1,0,1.3432651e-05,-11.217809
242,1,0,1.2866754e-05,-11.260851
243,0,1,0.99995923,10.1075
244,0,1,0.99998105,10.873756
245,1,0,1.3373025e-05,-11.222258
246,1,0,1.3813231e-05,-11.18987
247,0,1,0.9999707,10.437853
248,1,0,1.7194785e-05,-10.970887
249,1,0,1.7910812e-05,-10.930088
250,0,1,0.9999652,10.265238
251,0,1,0.9999708,10.440212
252,1,0,1.7575785e-05,-10.948971
253,0,1,0.99995923,10.106724
254,1,0,2.4792249e-05,-10.604955
255,1,0,2.3275787e-05,-10.668074
256,1,0,1.2496736e-05,-11.2900305
257,1,0,4.3127533e-05,-10.051306
258,1,0,1.7421176e-05,-10.957807
259,1,0,8.059423e-06,-11.728661
260,1,0,1.9882455e-05,-10.825653
261,1,0,7.941976e-06,-11.7433405
262,1,0,3.4371846e-05,-10.278238
263,0,1,0.9999745,10.575686
264,1,0,2.7841488e-05,-10.4889555
265,1,0,1.9550256e-05,-10.842503
266,0,1,0.99997294,10.518476
267,1,0,1.3908629e-05,-11.182987
268,1,0,1.9826239e-05,-10.828485
269,1,0,1.0201771e-05,-11.492939
270,1,0,1.7462577e-05,-10.955433
271,1,0,1.0336535e-05,-11.4798155
272,1,0,2.0079098e-05,-10.815811
273,1,0,1.736036e-05,-10.961304
274,1,0,1.03521015e-05,-11.478311
275,1,0,1.4836713e-05,-11.118391
276,1,0,1.8562545e-05,-10.894346
277,1,0,1.3955451e-05,-11.179626
278,1,0,1.3602089e-05,-11.205274
279,1,0,7.954438e-06,-11.741773
280,1,0,1.6034584e-05,-11.040747
281,1,0,1.3691118e-05,-11.19875
282,1,0,1.00087955e-05,-11.512036
