index,label,score,pred,score_text,score_image,logit_text,logit_image
54,1,0.9871142,1,0.9871142,0.9932748,4.3386617,4.9951386
55,1,0.92983717,1,0.92983717,0.99549145,2.5841906,5.397241
56,1,0.90365094,1,0.90365094,0.9756107,2.2384653,3.6889203
57,1,0.9834804,1,0.9834804,0.99389464,4.086549,5.092458
58,1,0.97427,1,0.97427,0.99558973,3.6340299,5.419401
59,1,0.9945018,1,0.99799806,0.9945018,6.2116427,5.1978264
60,1,0.9879567,1,0.9879567,0.9977055,4.4071274,6.074962
61,1,0.9659105,1,0.9970162,0.9659105,5.81155,3.3440814
62,0,0.18012497,0,0.42840663,0.18012497,-0.2883551,-1.515501
63,1,0.9776254,1,0.98394126,0.9776254,4.115311,3.7772012
64,1,0.9665832,1,0.9943837,0.9665832,5.176457,3.3647063
65,1,0.97231334,1,0.9978834,0.97231334,6.155823,3.558726
66,0,0.99673426,1,0.99673426,0.99765706,5.720973,6.054026
67,0,0.2271198,0,0.2271198,0.7507314,-1.2246464,1.1025169
68,1,0.96729964,1,0.96729964,0.995846,3.3871202,5.4795136
69,1,0.9805915,1,0.9943615,0.9805915,5.1724887,3.9224448
70,1,0.98515064,1,0.98515064,0.9971004,4.1948347,5.84029
71,1,0.96681166,1,0.96681166,0.997329,3.3718057,5.9226108
72,1,0.9311335,1,0.9900181,0.9311335,4.596958,2.604233
73,1,0.99553394,1,0.99553394,0.9992073,5.406764,7.139223
74,1,0.9934748,1,0.9934748,0.9969951,5.0255256,5.8045053
75,1,0.9897098,1,0.99719197,0.9897098,5.872464,4.5662203
76,1,0.43708652,0,0.43708652,0.8656921,-0.25299478,1.863394
77,1,0.9754004,1,0.9754004,0.9957141,3.6801145,5.448133
78,1,0.9942303,1,0.996425,0.9942303,5.6302195,5.1493416
79,1,0.9828163,1,0.9828163,0.9927568,4.0464554,4.9204125
80,0,0.11372048,0,0.11372048,0.70434207,-2.053289,0.8680612
81,1,0.9946673,1,0.9946673,0.9965772,5.228549,5.6738553
82,1,0.9912503,1,0.99679226,0.9912503,5.738993,4.7299366
83,1,0.9721234,1,0.9721234,0.9982627,3.5516944,6.353697
84,1,0.9935015,1,0.9935015,0.9951604,5.0296574,5.3260813
85,1,0.9806315,1,0.9934963,0.9806315,5.028857,3.9245493
86,1,0.98638356,1,0.9897877,0.98638356,4.5738926,4.282768
87,1,0.9798075,1,0.9798075,0.9988423,3.8820465,6.7601633
88,1,0.97888523,1,0.9971334,0.97888523,5.851757,3.8364441
89,0,0.2649517,0,0.2649517,0.4027586,-1.0203887,-0.3939841
90,1,0.9962064,1,0.9967098,0.9962064,5.713518,5.570639
91,1,0.9887199,1,0.9887199,0.9986492,4.4733744,6.6056814
92,1,0.50666565,1,0.95771307,0.50666565,3.1200712,0.026664242
93,1,0.987181,1,0.987181,0.9903376,4.343923,4.6297975
94,0,0.044141334,0,0.044141334,0.8857613,-3.0752134,2.048158
95,1,0.8729916,1,0.9789756,0.8729916,3.840826,1.9276731
96,1,0.9739629,1,0.9953447,0.9739629,5.3650975,3.621852
97,1,0.9954171,1,0.9954171,0.998701,5.3808384,6.6448627
98,1,0.9770891,1,0.9905359,0.9770891,4.6507435,3.7529671
99,1,0.97720236,1,0.97720236,0.995961,3.758039,5.507722
100,1,0.7908013,1,0.9971103,0.7908013,5.843696,1.329762
101,1,0.9965545,1,0.9965545,0.9979513,5.667225,6.188508
102,1,0.98886734,1,0.99599177,0.98886734,5.515389,4.4866714
103,1,0.9946656,1,0.9946656,0.9989876,5.2282286,6.894474
104,1,0.9943007,1,0.9943007,0.998979,5.161701,6.8859296
105,1,0.9809692,1,0.99152875,0.9809692,4.7625685,3.9424849
106,1,0.99217427,1,0.99217427,0.9953933,4.842478,5.3756156
107,1,0.9378411,1,0.979916,0.9378411,3.8875413,2.7138872
108,1,0.96185225,1,0.96185225,0.9712999,3.2273958,3.521732
109,1,0.90625733,1,0.99529266,0.90625733,5.3539042,2.2687705
110,1,0.9785967,1,0.99659246,0.9785967,5.6783714,3.8225737
111,1,0.9902624,1,0.9926037,0.9902624,4.8993526,4.621972
112,1,0.9958295,1,0.9958295,0.99661475,5.475538,5.6849337
113,0,0.21647051,0,0.21647051,0.98414904,-1.2863543,4.1285467
114,1,0.9555574,1,0.9950942,0.9555574,5.312421,3.0680966
115,1,0.8390276,1,0.8390276,0.99229807,1.6510108,4.858557
116,0,0.757952,1,0.757952,0.9934564,1.141484,5.022704
117,1,0.92131305,1,0.92131305,0.9917516,2.4603226,4.7894583
118,1,0.9942263,1,0.9962082,0.9942263,5.5711155,5.1486444
119,1,0.99165195,1,0.99227303,0.99165195,4.8552895,4.777345
120,1,0.9895573,1,0.9895573,0.998154,4.5513573,6.29289
121,1,0.98691505,1,0.99538124,0.98691505,5.372983,4.3231206
122,1,0.9203518,1,0.9879154,0.9203518,4.403662,2.4471369
123,0,0.4868482,0,0.4868482,0.7967461,-0.052619323,1.3660802
124,1,0.9960896,1,0.9960896,0.9973775,5.5401797,5.9409933
125,1,0.9870826,1,0.9923268,0.9870826,4.862323,4.3361816
126,1,0.9821494,1,0.995729,0.9821494,5.4516516,4.007707
127,1,0.9904331,1,0.9929034,0.9904331,4.9410124,4.6398363
128,1,0.9629046,1,0.97948414,0.9629046,3.8658319,3.256462
129,1,0.99634534,1,0.99675447,0.99634534,5.7272205,5.6080966
130,1,0.99596477,1,0.99596477,0.9967097,5.5086393,5.7134976
131,1,0.8502478,1,0.9953448,0.8502478,5.365113,1.7365464
132,1,0.67319006,1,0.99573296,0.67319006,5.4525642,0.72264886
133,1,0.99727875,1,0.99727875,0.9981029,5.903946,6.2655582
134,1,0.99450773,1,0.99450773,0.998116,5.198912,6.272455
135,1,0.74950397,1,0.99076605,0.74950397,4.6755905,1.0959686
136,1,0.9694081,1,0.9694081,0.99767536,3.45595,6.061877
137,1,0.99484754,1,0.9953786,0.99484754,5.372426,5.263117
138,0,0.92846704,1,0.92846704,0.9948369,2.563377,5.26103
139,1,0.63216096,1,0.63216096,0.99785066,0.5414988,6.1404257
140,1,0.9170643,1,0.9170643,0.9863868,2.4031112,4.2830114
141,1,0.98922056,1,0.98922056,0.9989567,4.51928,6.864294
142,1,0.6885367,1,0.6885367,0.9992508,0.7932871,7.195851
143,1,0.88703936,1,0.91091925,0.88703936,2.324911,2.06085
144,0,0.029364783,0,0.6693864,0.029364783,0.7054111,-3.4981546
145,0,0.04492297,0,0.4716784,0.04492297,-0.11340766,-3.0568428
146,1,0.996347,1,0.996347,0.9989133,5.6085415,6.82349
147,1,0.5265813,1,0.5265813,0.8496286,0.10642539,1.7316912
148,1,0.90915924,1,0.9921783,0.90915924,4.843004,2.3034124
149,1,0.976647,1,0.976647,0.9973304,3.7334032,5.923142
150,1,0.9709297,1,0.99401337,0.9709297,5.1122265,3.508536
151,1,0.9867163,1,0.9867163,0.9966664,4.3078413,5.700368
152,1,0.9340446,1,0.9340446,0.98180884,2.650546,3.9884615
153,1,0.96098685,1,0.99653494,0.96098685,5.661565,3.204062
154,1,0.9969031,1,0.9969031,0.99698895,5.774259,5.802431
155,1,0.9700743,1,0.9944582,0.9700743,5.189883,3.478654
156,0,0.8622602,1,0.8622602,0.9876709,1.834191,4.3833866
157,1,0.8292588,1,0.8292588,0.993705,1.5803832,5.061683
158,1,0.9911848,1,0.9911848,0.99724495,4.7224193,5.891557
159,1,0.8901368,1,0.8901368,0.98808414,2.092139,4.4179015
160,1,0.99598014,1,0.99606764,0.99598014,5.5345955,5.512477
161,1,0.99500775,1,0.99500775,0.9974974,5.2948647,5.9879284
162,1,0.9612334,1,0.9612334,0.9966478,3.2106574,5.6947637
163,1,0.8357424,1,0.95360523,0.8357424,3.0230646,1.6268842
164,1,0.9674787,1,0.994732,0.9674787,5.2408276,3.3927956
165,1,0.9892924,1,0.9981457,0.9892924,6.288369,4.526039
166,1,0.9926426,1,0.99810934,0.9926426,6.268927,4.904667
167,0,0.22915086,0,0.22915086,0.4049602,-1.2131121,-0.38483953
168,1,0.94758135,1,0.94758135,0.96498966,2.8946502,3.316475
169,1,0.8981004,1,0.9893133,0.8981004,4.5280113,2.1762938
170,1,0.9722881,1,0.99605525,0.9722881,5.531421,3.5577884
171,0,0.9338347,1,0.9338347,0.97244895,2.6471434,3.563778
172,1,0.9779091,1,0.9960865,0.9779091,5.5393863,3.7902503
173,1,0.996104,1,0.9966923,0.996104,5.708194,5.543896
174,1,0.9797515,1,0.9797515,0.98800486,3.8792167,4.411188
175,0,0.6992373,1,0.6992373,0.9874796,0.8436686,4.3678045
176,1,0.9953434,1,0.9969902,0.9953434,5.8028812,5.3647943
177,1,0.9474877,1,0.98132896,0.9474877,3.9619362,2.8927677
178,1,0.9922247,1,0.9922247,0.9984762,4.8490005,6.4850264
179,1,0.9546587,1,0.98599166,0.9546587,4.2539916,3.0471368
180,1,0.9901023,1,0.997269,0.9901023,5.900343,4.6055107
181,1,0.9852519,1,0.9852519,0.99609536,4.2017794,5.54167
182,1,0.9500103,1,0.9500103,0.9939849,2.944656,5.1074395
183,1,0.9883907,1,0.99602354,0.9883907,5.523388,4.4442663
184,1,0.9741354,1,0.9892993,0.9741354,4.5266848,3.6286762
185,1,0.9340309,1,0.9340309,0.99428564,2.6503232,5.1590405
186,1,0.97173786,1,0.99659073,0.97173786,5.6778297,3.5375652
187,1,0.99539113,1,0.99712425,0.99539113,5.848559,5.3751616
188,1,0.9862635,1,0.9877079,0.9862635,4.386428,4.273868
189,1,0.948724,1,0.948724,0.99485743,2.9178953,5.265057
190,1,0.9927142,1,0.9927142,0.9935401,4.9145255,5.0356565
191,1,0.9857664,1,0.98682785,0.9857664,4.316391,4.237811
192,1,0.9815972,1,0.9815972,0.99476755,3.9766765,5.2476234
193,1,0.99523455,1,0.99523455,0.99552625,5.3415823,5.405047
194,1,0.9946426,1,0.9946426,0.99845743,5.223914,6.472793
195,0,0.9942497,1,0.9956345,0.9942497,5.429656,5.152729
196,1,0.9924017,1,0.9962077,0.9924017,5.570986,4.8722105
197,1,0.94932747,1,0.94932747,0.99676216,2.9303699,5.729608
198,1,0.9945551,1,0.9945551,0.99814177,5.2076273,6.2862873
199,1,0.98477966,1,0.98477966,0.9873297,4.1697807,4.3557463
200,1,0.98901004,1,0.98901004,0.99242955,4.4997253,4.875902
201,1,0.976045,1,0.98289305,0.976045,4.0510135,3.7073298
202,0,0.020438068,0,0.020438068,0.9580511,-3.8697062,3.1284492
203,1,0.8928696,1,0.91695625,0.8928696,2.4016912,2.1203938
204,1,0.9813887,1,0.9911641,0.9813887,4.7200537,3.9651978
205,0,0.05877711,0,0.05877711,0.4023791,-2.7734275,-0.39556196
206,1,0.9780935,1,0.9780935,0.9983577,3.798819,6.4100685
207,1,0.9580172,1,0.9580172,0.97617924,3.127605,3.7130897
208,1,0.93020177,1,0.9817085,0.93020177,3.982862,2.5897927
209,1,0.9840731,1,0.9840731,0.99579936,4.1236897,5.4683037
210,1,0.99575543,1,0.99575543,0.999203,5.4578533,7.133852
211,1,0.99302673,1,0.99302673,0.9956564,4.958673,5.434679
212,1,0.94738287,1,0.9961932,0.94738287,5.5671415,2.8906608
213,1,0.6438819,1,0.97884846,0.6438819,3.8346643,0.59225297
214,1,0.99151576,1,0.99756384,0.99151576,6.01491,4.7610254
215,1,0.9830306,1,0.9961099,0.9830306,5.5454254,4.0592265
216,1,0.90570754,1,0.9891439,0.90570754,4.5121145,2.2623155
217,1,0.9281427,1,0.99355376,0.9281427,5.0377917,2.5585046
218,1,0.98735434,1,0.98735434,0.9918024,4.3577127,4.7956767
219,1,0.98894554,1,0.98894554,0.9973236,4.493806,5.920594
220,1,0.8901964,1,0.8901964,0.99511296,2.0927489,5.316271
221,1,0.9165078,1,0.98092973,0.9165078,3.9403703,2.395818
222,1,0.9952832,1,0.9952832,0.99946433,5.3518953,7.5315046
223,1,0.99614465,1,0.99614465,0.9991486,5.5544367,7.0678616
224,0,0.82330155,1,0.82330155,0.9719524,1.538878,3.5454035
225,1,0.94173425,1,0.94173425,0.95271266,2.782709,3.0030694
226,1,0.85000765,1,0.85000765,0.87016356,1.7346611,1.9024057
227,1,0.9952087,1,0.9952087,0.99844044,5.336152,6.4617977
228,1,0.99549603,1,0.9964881,0.99549603,5.6480703,5.398287
229,1,0.9739396,1,0.9969125,0.9739396,5.777317,3.6209326
230,1,0.97505796,1,0.97505796,0.98267084,3.6659417,4.037885
231,1,0.97989815,1,0.97989815,0.99866927,3.8866327,6.6206565
232,1,0.93970656,1,0.93970656,0.9924694,2.7463436,4.8812084
233,1,0.5344991,1,0.88392115,0.5344991,2.0300982,0.13821621
234,0,0.30283514,0,0.30283514,0.7784828,-0.8338332,1.2568467
235,0,0.95124376,1,0.95124376,0.9563026,2.970937,3.0857854
236,1,0.9845068,1,0.9955474,0.9845068,5.4098005,4.151737
237,1,0.9945258,1,0.9945258,0.9980756,5.2022047,6.2512374
238,1,0.9833409,1,0.9945874,0.9833409,5.213602,4.0780005
239,1,0.84270215,1,0.84270215,0.98770183,1.6784724,4.385928
240,1,0.9451522,1,0.99209607,0.9451522,4.8324604,2.8467853
241,1,0.9966934,1,0.9966934,0.998563,5.7085023,6.543768
242,1,0.99145776,1,0.9977532,0.99145776,6.095993,4.7541466
243,0,0.0027854221,0,0.40761808,0.0027854221,-0.3738209,-5.8805666
244,0,0.85308504,1,0.85308504,0.9858042,1.7590054,4.240509
245,1,0.98370945,1,0.99188447,0.98370945,4.805827,4.1007485
246,1,0.97178674,1,0.9908941,0.97178674,4.6896825,3.5393457
247,0,0.7384222,1,0.75213945,0.7384222,1.1100552,1.037784
248,1,0.97029245,1,0.97029245,0.9815553,3.4861944,3.9743605
249,1,0.9950492,1,0.9950492,0.99813604,5.3032475,6.2832174
250,0,0.029422687,0,0.029422687,0.9836134,-3.496125,4.09477
251,0,0.9134769,1,0.94232666,0.9134769,2.7935565,2.3568468
252,1,0.96680343,1,0.9959293,0.96680343,5.499856,3.3715477
253,0,0.05049227,0,0.699946,0.05049227,0.8470409,-2.9341235
254,1,0.96349835,1,0.9893171,0.96349835,4.528379,3.273213
255,1,0.95188475,1,0.95188475,0.99511296,2.984845,5.316271
256,1,0.9851167,1,0.9851167,0.9955058,4.192524,5.4004803
257,1,0.9899038,1,0.99803954,0.9899038,6.232596,4.5854473
258,1,0.9571354,1,0.99463624,0.9571354,5.2227216,3.1058965
259,1,0.98694915,1,0.9884687,0.98694915,4.451092,4.325768
260,1,0.34715265,0,0.9627776,0.34715265,3.2529118,-0.6315787
261,1,0.9850117,1,0.9955504,0.9850117,5.410476,4.1853867
262,1,0.828864,1,0.9465031,0.828864,2.8731499,1.577597
263,0,0.90195197,1,0.9941003,0.90195197,5.12693,2.2191043
264,1,0.9264651,1,0.9264651,0.9840717,2.533617,4.1236024
265,1,0.92193305,1,0.99762446,0.92193305,6.040149,2.4689064
266,0,0.03705763,0,0.03705763,0.08897933,-3.2575192,-2.3261614
267,1,0.8023267,1,0.94433093,0.8023267,2.8310528,1.4009004
268,1,0.98088133,1,0.9836695,0.98088133,4.0982575,3.9377892
269,1,0.9738468,1,0.9738468,0.99409264,3.6172824,5.125625
270,1,0.82679796,1,0.9943212,0.82679796,5.165334,1.563102
271,1,0.9049925,1,0.9049925,0.9731515,2.2539706,3.5903325
272,1,0.9752542,1,0.9954131,0.9752542,5.379959,3.6740432
273,1,0.8337176,1,0.9869363,0.8337176,4.324763,1.6122072
274,1,0.9161096,1,0.98589116,0.9161096,4.246748,2.3906257
275,1,0.99546623,1,0.99546623,0.9991716,5.3916726,7.0951786
276,1,0.99188715,1,0.99188715,0.9940758,4.806155,5.1227717
277,1,0.9663944,1,0.9663944,0.9980964,3.3588803,6.262082
278,1,0.62621224,1,0.9976967,0.62621224,6.0710955,0.51600116
279,1,0.99661,1,0.99661,0.99797374,5.6835423,6.199535
280,1,0.85944176,1,0.85944176,0.9981223,1.8106611,6.275836
281,1,0.9835464,1,0.9963677,0.9835464,5.61424,4.090622
282,1,0.99325013,1,0.99325013,0.99511296,4.9914565,5.316271
