index,label,pred,score,logit,text similarity,text_score,text_logit,image_score,image_logit,hotflip_flips
50,0,1,0.58918726,0.36060658,1.0,0.00014507817,-8.838093,0.9207836,2.4530416,0
51,1,1,0.742111,1.0569696,1.0,0.10987768,-2.0919912,0.99899966,6.9064455,0
52,1,1,0.9890482,4.5032377,1.0,0.99998593,11.168291,0.9995664,7.7429547,0
53,1,1,0.98900104,4.498894,1.0000001192092896,0.9999933,11.913854,0.99830663,6.3793707,0
54,1,1,0.98876,4.476972,1.0000001192092896,0.99998784,11.320308,0.9920027,4.820616,0
55,1,1,0.9889866,4.497569,1.000000238418579,0.9993405,7.3233557,0.9986518,6.6076107,0
56,1,1,0.98901373,4.500062,1.0000001192092896,0.99998975,11.482272,0.9986493,6.6057796,0
57,1,1,0.9890294,4.501506,0.9999998211860657,0.99998033,10.839321,0.99907374,6.9834766,0
58,1,1,0.98905116,4.503513,1.0000001192092896,0.9999901,11.527977,0.99964225,7.9353395,0
59,1,1,0.9890486,4.5032763,1.0000001192092896,0.9999739,10.555075,0.999592,7.8037767,0
60,1,1,0.9890543,4.5038047,0.9999999403953552,0.99995565,10.024468,0.99976367,8.35022,0
61,1,1,0.98899835,4.4986477,1.0,0.99999523,12.253758,0.9982343,6.337452,0
62,0,0,0.057067163,-2.8047662,1.0000001192092896,0.007540351,-4.8799176,0.0014764139,-6.5166616,0
63,1,1,0.98897797,4.496776,1.0000001192092896,0.9999882,11.34879,0.997703,6.0738316,0
64,1,1,0.79494345,1.3549852,1.0,0.9999664,10.299091,0.09344487,-2.2722802,0
65,1,1,0.98905027,4.5034304,1.0000001192092896,0.9999831,10.986337,0.9996239,7.8854666,0
66,0,1,0.98905224,4.503612,1.0,0.9999745,10.577571,0.999688,8.07233,0
67,0,0,0.19592729,-1.411946,1.0000001192092896,0.0011259688,-6.787985,0.40950766,-0.36600095,0
68,1,1,0.989037,4.502204,1.0,0.99984384,8.764326,0.99942636,7.4628925,0
69,1,1,0.9888489,4.485006,1.0,0.99996233,10.187709,0.99434537,5.169605,0
70,1,1,0.9890325,4.5017915,1.0,0.99997294,10.515877,0.9991642,7.0863323,0
71,1,1,0.9890358,4.502094,1.0000001192092896,0.9998752,8.98837,0.99936086,7.3547764,0
72,1,1,0.98892117,4.491578,1.0000001192092896,0.99997663,10.666799,0.9962212,5.5745792,0
73,1,1,0.9884588,4.450225,1.0000001192092896,0.99999344,11.937035,0.9842978,4.1381254,0
74,1,1,0.98905385,4.503761,1.0000001192092896,0.9999492,9.888382,0.9997583,8.327434,0
75,1,1,0.98901355,4.500046,1.0000001192092896,0.9999832,10.996872,0.99865025,6.6064587,0
76,1,0,0.0644715,-2.6748884,1.0,0.015125584,-4.1761265,0.030410416,-3.4620876,0
77,1,1,0.9890348,4.5020003,1.0,0.99997544,10.614116,0.9992204,7.1559396,0
78,1,1,0.98865265,4.4673586,1.0,0.9999912,11.634045,0.9892319,4.5203357,0
79,1,1,0.9890131,4.500002,0.9999999403953552,0.99997973,10.806519,0.99864095,6.5996323,0
80,0,1,0.97265947,3.5716639,1.0,0.7604907,1.1553718,0.9981725,6.30302,0
81,1,1,0.98905855,4.5041957,1.0,0.99999416,12.059826,0.9998323,8.693073,0
82,1,1,0.9889721,4.49624,1.0000001192092896,0.9999865,11.214443,0.99755055,6.009429,0
83,1,1,0.98903406,4.5019345,0.9999999403953552,0.9998989,9.200091,0.9992888,7.2478333,0
84,1,1,0.9890055,4.4993052,1.0,0.9999682,10.355906,0.998454,6.4705553,0
85,1,1,0.98904794,4.503216,0.9999998807907104,0.9999795,10.795906,0.99956566,7.7411485,0
86,1,1,0.98894995,4.4942093,1.0,0.9999838,11.030732,0.9969695,5.7959805,0
87,1,1,0.98904014,4.5024953,1.0,0.9999025,9.235109,0.99944323,7.492934,0
88,1,1,0.9890493,4.503342,1.0000001192092896,0.99998915,11.433427,0.9995921,7.8039894,0
89,0,0,0.08984423,-2.3155384,1.0,0.0043083895,-5.4428735,0.14588755,-1.7672267,0
90,1,1,0.98903507,4.502028,0.9999998807907104,0.9999751,10.601036,0.99922943,7.167617,0
91,1,1,0.9890304,4.5015993,1.0000001192092896,0.9999485,9.874026,0.99913776,7.0550857,0
92,1,1,0.9864092,4.284677,1.0000001192092896,0.9999591,10.104996,0.9366896,2.6943023,0
93,1,1,0.9889731,4.496328,1.0000001192092896,0.9999931,11.88427,0.99756753,6.01639,0
94,0,1,0.63527304,0.5549059,1.0,5.3217595e-05,-9.841068,0.9768099,3.7405665,0
95,1,1,0.79846966,1.376757,1.0,0.99994886,9.880779,0.09973076,-2.2002196,0
96,1,1,0.988294,4.435879,1.0000001192092896,0.99998105,10.8704605,0.98018575,3.9013376,0
97,1,1,0.98902994,4.5015554,1.0000001192092896,0.99998474,11.093789,0.99908423,6.994854,0
98,1,1,0.9890404,4.502517,1.0,0.9999833,11.000771,0.99936,7.353505,0
99,1,1,0.9889992,4.4987245,1.0,0.9988102,6.732703,0.9995772,7.768336,0
100,1,1,0.74558246,1.0751889,0.9999999403953552,0.99998796,11.323087,0.012888707,-4.3384314,0
101,1,1,0.9890387,4.502363,1.0000001192092896,0.99998844,11.365425,0.99931264,7.2820396,0
102,1,1,0.98890465,4.4900723,0.9999999403953552,0.9999944,12.086493,0.99576676,5.4605455,0
103,1,1,0.98897433,4.4964423,1.0,0.99998355,11.018487,0.99761355,6.0355377,0
104,1,1,0.98905843,4.5041847,0.9999999403953552,0.99998736,11.27727,0.9998355,8.712565,0
105,1,1,0.98903507,4.502028,1.0000001192092896,0.9999603,10.133478,0.99924767,7.1915517,0
106,1,1,0.988931,4.492476,1.0000001192092896,0.9999491,9.886515,0.9965096,5.6542373,0
107,1,1,0.9890308,4.501632,1.0,0.9999808,10.862612,0.99910897,7.0223107,0
108,1,1,0.9889916,4.4980288,0.9999999403953552,0.9998047,8.540391,0.9982686,6.3570814,0
109,1,1,0.97804505,3.796563,1.0000001192092896,0.99999297,11.86047,0.79615927,1.3624605,0
110,1,1,0.98905283,4.503667,0.9999999403953552,0.999992,11.736517,0.99968374,8.05864,0
111,1,1,0.98904884,4.5032983,0.9999999403953552,0.9999888,11.397821,0.999582,7.779498,0
112,1,1,0.988825,4.4828405,1.0000001192092896,0.9999902,11.530052,0.99368906,5.0591383,0
113,0,1,0.71759415,0.9325589,1.0,0.12842613,-1.9149467,0.942533,2.7973595,0
114,1,1,0.8502089,1.7362403,1.0000001192092896,0.9999727,10.507527,0.20317224,-1.3665845,0
115,1,1,0.98897445,4.4964533,1.0000001192092896,0.99986434,8.905012,0.9977507,6.0948687,0
116,0,1,0.98903775,4.502275,1.0,0.99954504,7.6948433,0.99978,8.421428,0
117,1,1,0.989017,4.500364,1.0,0.9997968,8.501192,0.9989503,6.858157,0
118,1,1,0.98904234,4.5026984,1.0,0.99992883,9.550008,0.9994753,7.5521784,0
119,1,1,0.98743945,4.3645544,1.0000001192092896,0.999979,10.771875,0.9596558,3.169127,0
120,1,1,0.9890471,4.5031385,1.0000001192092896,0.99990034,9.214247,0.99963164,7.906233,0
121,1,1,0.98904514,4.5029573,0.9999998807907104,0.9999901,11.528513,0.99948066,7.5623236,0
122,1,1,0.9890436,4.502814,0.9999999403953552,0.99994576,9.822005,0.99948907,7.578778,0
123,0,1,0.98596,4.251706,1.0,0.96974677,3.467431,0.96084785,3.2003589,0
124,1,1,0.9890493,4.503342,1.0,0.9999852,11.121773,0.9995968,7.8157187,0
125,1,1,0.98897344,4.4963603,1.0000001192092896,0.99999106,11.62076,0.99758124,6.0220895,0
126,1,1,0.9890308,4.501632,1.0,0.99998546,11.136764,0.9991061,7.019061,0
127,1,1,0.9888946,4.489155,1.000000238418579,0.9999585,10.089194,0.99554473,5.409195,0
128,1,1,0.9889677,4.495836,1.0000001192092896,0.99995995,10.12676,0.9974631,5.974278,0
129,1,1,0.989005,4.4992614,1.0000001192092896,0.9999821,10.929293,0.99842477,6.4517903,0
130,1,1,0.9890233,4.5009456,1.0000001192092896,0.99999416,12.05274,0.99889576,6.8075104,0
131,1,1,0.9883475,4.440511,1.0000001192092896,0.9999523,9.950003,0.9815477,3.9739428,0
132,1,1,0.98896515,4.495601,1.0,0.99997854,10.750604,0.9973757,5.940322,0
133,1,1,0.98905677,4.50403,1.0000001192092896,0.9999932,11.906126,0.9997855,8.447109,0
134,1,1,0.98905665,4.5040193,1.0000001192092896,0.9999796,10.798615,0.9997993,8.513403,0
135,1,1,0.9890435,4.502803,1.0000001192092896,0.99997365,10.54401,0.99945635,7.516656,0
136,1,1,0.9890298,4.5015445,0.9999999403953552,0.9998765,8.999051,0.99920005,7.1300683,0
137,1,1,0.9890531,4.503689,1.0,0.99998987,11.504791,0.99969006,8.078726,0
138,0,1,0.9885782,4.460744,1.0,0.9956656,5.4368286,0.9921468,4.838954,0
139,1,1,0.9890274,4.501319,1.0,0.9993186,7.2906485,0.9997589,8.3301,0
140,1,1,0.98883456,4.4837036,1.0000001192092896,0.9999635,10.218925,0.9939681,5.1046515,0
141,1,1,0.9890564,4.5039973,0.9999998807907104,0.999949,9.882871,0.9998258,8.65469,0
142,1,1,0.988958,4.494946,1.0000001192092896,0.9979399,6.1829643,0.99945956,7.5225935,0
143,1,1,0.98214793,4.0076227,1.0,0.877838,1.9721144,0.9929571,4.9486685,0
144,0,1,0.7362508,1.0265722,1.0,0.9972248,5.8842454,0.0019730951,-6.2261767,0
145,0,0,0.05868556,-2.7750835,1.0000001192092896,0.011582613,-4.4466,0.0055177454,-5.194253,0
146,1,1,0.98904246,4.5027094,1.0000001192092896,0.9999887,11.387605,0.99940944,7.433796,0
147,1,1,0.98762494,4.37962,1.000000238418579,0.9883207,4.4381886,0.97697836,3.7480288,0
148,1,1,0.9890455,4.5029902,1.0000001192092896,0.99998426,11.062048,0.99949646,7.5934687,0
149,1,1,0.9890093,4.499656,1.0000001192092896,0.9992774,7.2319555,0.9993254,7.300669,0
150,1,1,0.9890176,4.5004187,1.0000001192092896,0.99997103,10.447859,0.998771,6.700347,0
151,1,1,0.98897564,4.4965625,1.0,0.99998367,11.019585,0.9976465,6.049517,0
152,1,1,0.98848945,4.4529138,1.0,0.99167436,4.780053,0.9943368,5.168091,0
153,1,1,0.9889637,4.49547,1.0000001192092896,0.9999882,11.344552,0.9973278,5.922204,0
154,1,1,0.9890266,4.5012474,1.0,0.99999034,11.546423,0.998988,6.894763,0
155,1,1,0.9754828,3.6835585,1.0000001192092896,0.99998915,11.436558,0.76363915,1.1727355,0
156,0,1,0.9889703,4.496071,1.0,0.99850684,6.5054054,0.99914956,7.0689588,0
157,1,1,0.9857771,4.2385755,1.0,0.9322136,2.6212,0.99887186,6.786032,0
158,1,1,0.98903507,4.502028,1.0,0.9999933,11.915546,0.9992095,7.1421633,0
159,1,1,0.91828936,2.4193285,1.0,0.4628221,-0.14898667,0.9980294,6.2274504,0
160,1,1,0.989019,4.500545,1.0,0.9999896,11.474565,0.9987864,6.71294,0
161,1,1,0.9890477,4.503194,1.0000001192092896,0.99998,10.816946,0.9995591,7.726234,0
162,1,1,0.9889236,4.4918013,1.0,0.99689794,5.772583,0.99971396,8.159033,0
163,1,1,0.9890337,4.5019016,1.0000001192092896,0.99982905,8.673889,0.99935764,7.3496356,0
164,1,1,0.9890132,4.500013,1.0,0.9999896,11.480846,0.9986324,6.5932903,0
165,1,1,0.9890354,4.502061,1.0000001192092896,0.99999297,11.8664055,0.9992207,7.1564484,0
166,1,1,0.98903906,4.502396,1.0000001192092896,0.9999957,12.345951,0.99931145,7.2801776,0
167,0,0,0.068195835,-2.6147392,1.0,0.0018318588,-6.3005905,0.06252856,-2.707563,0
168,1,1,0.98163164,3.9785864,1.0000001192092896,0.9997917,8.476248,0.848775,1.7250257,0
169,1,1,0.97645944,3.7252085,1.0,0.999992,11.732981,0.77562344,1.2403417,0
170,1,1,0.98898077,4.497033,1.0,0.9999924,11.783392,0.997773,6.104882,0
171,0,1,0.9694029,3.4557755,1.0,0.7331887,1.0108614,0.9952253,5.339648,0
172,1,1,0.9885826,4.461135,1.0000001192092896,0.9999902,11.532556,0.9874449,4.36499,0
173,1,1,0.98903966,4.502451,1.0000001192092896,0.9999796,10.800727,0.99934584,7.331457,0
174,1,1,0.9890075,4.4994864,1.0000001192092896,0.99994147,9.745817,0.99853647,6.525401,0
175,0,1,0.9889874,4.49764,1.0,0.99892265,6.8322372,0.9991399,7.0576534,0
176,1,1,0.9890294,4.501506,1.000000238418579,0.9999945,12.116451,0.9990571,6.9656706,0
177,1,1,0.98880273,4.480825,1.0,0.9999082,9.296415,0.99320227,4.9843493,0
178,1,1,0.9890519,4.5035787,1.0000001192092896,0.9999832,10.990185,0.9996673,8.007937,0
179,1,1,0.9884493,4.449389,0.9999999403953552,0.9999739,10.553887,0.9840806,4.1241703,0
180,1,1,0.8620213,1.832181,1.0000001192092896,0.99998415,11.050139,0.23077361,-1.2039481,0
181,1,1,0.9890537,4.5037494,1.0,0.9999232,9.474415,0.9997832,8.4363,0
182,1,1,0.98853123,4.4565926,1.0000001192092896,0.9999554,10.017666,0.98617375,4.267261,0
183,1,1,0.9888558,4.485627,1.0,0.9999858,11.160912,0.9944992,5.197356,0
184,1,1,0.9890275,4.50133,1.0,0.99997663,10.664394,0.9990289,6.9360647,0
185,1,1,0.9876413,4.380957,1.0,0.9690717,3.4446673,0.9988018,6.725766,0
186,1,1,0.98889214,4.488932,1.0000001192092896,0.9999925,11.795605,0.9954417,5.386223,0
187,1,1,0.98902065,4.5006986,1.0,0.9999949,12.182222,0.9988248,6.7450867,0
188,1,1,0.9890225,4.500869,1.0,0.99991703,9.396585,0.99896,6.8674717,0
189,1,1,0.9890393,4.502418,0.9999998807907104,0.99995625,10.036182,0.9993616,7.355872,0
190,1,1,0.9890543,4.5038047,1.0000001192092896,0.9999815,10.900526,0.99973327,8.229008,0
191,1,1,0.9890426,4.5027204,1.0000001192092896,0.99997675,10.67162,0.9994259,7.462045,0
192,1,1,0.9883031,4.436668,1.0000001192092896,0.9999447,9.802086,0.9804519,3.9151325,0
193,1,1,0.9890381,4.5023084,1.0000001192092896,0.99999166,11.700606,0.9992924,7.252846,0
194,1,1,0.98900616,4.499366,1.0000001192092896,0.99997973,10.8043585,0.9984603,6.4746027,0
195,0,1,0.989042,4.5026655,1.0,0.9999844,11.063718,0.99940383,7.424446,0
196,1,1,0.98904735,4.5031605,1.0,0.9999739,10.552659,0.99955744,7.722597,0
197,1,1,0.98886746,4.486688,1.0,0.9963587,5.6117716,0.99884254,6.7603083,0
198,1,1,0.98905563,4.503926,1.0000001192092896,0.99995506,10.010545,0.99979967,8.515421,0
199,1,1,0.98898613,4.497525,1.0,0.99996686,10.315329,0.9979431,6.18448,0
200,1,1,0.9890219,4.500814,1.0,0.99997044,10.427346,0.99888617,6.7988195,0
201,1,1,0.988906,4.490197,1.0000001192092896,0.99998105,10.873035,0.9958177,5.4727077,0
202,0,0,0.08042103,-2.4366403,1.0000001192092896,8.671818e-05,-9.35276,0.115733415,-2.0334692,0
203,1,1,0.9885203,4.4556313,1.0,0.9936812,5.057882,0.99288625,4.93859,0
204,1,1,0.98840266,4.445315,1.0,0.9999802,10.833112,0.9829001,4.051433,0
205,0,0,0.05708311,-2.8044698,1.0000001192092896,6.240066e-05,-9.681872,0.009890269,-4.6062646,0
206,1,1,0.98902225,4.500847,0.9999999403953552,0.99995613,10.03368,0.99891174,6.822131,0
207,1,1,0.9889187,4.491355,0.9999999403953552,0.9975314,6.001654,0.99887866,6.7921457,0
208,1,1,0.9890015,4.498938,1.0,0.99961334,7.857539,0.99874324,6.677977,0
209,1,1,0.98904467,4.502913,1.0000001192092896,0.99997115,10.452318,0.9994875,7.5757437,0
210,1,1,0.989057,4.5040526,1.0000001192092896,0.99996746,10.333135,0.9998202,8.622901,0
211,1,1,0.98901284,4.49998,1.0000001192092896,0.9999957,12.367551,0.9986173,6.5823526,0
212,1,1,0.9889579,4.494935,1.0000001192092896,0.99998033,10.837767,0.99718374,5.8695536,0
213,1,1,0.9710292,3.512069,1.0,0.9999763,10.6482725,0.7142953,0.91633797,0
214,1,1,0.98904735,4.5031605,1.000000238418579,0.99998724,11.2668495,0.9995415,7.6870627,0
215,1,1,0.98898846,4.497739,1.0,0.99999535,12.269494,0.9979724,6.1989064,0
216,1,1,0.9889071,4.490295,1.0,0.9999908,11.604616,0.9958358,5.4770517,0
217,1,1,0.988986,4.4975142,1.0,0.9999757,10.626307,0.9979292,6.177771,0
218,1,1,0.9889914,4.498007,0.9999999403953552,0.9999236,9.479748,0.99813086,6.2804065,0
219,1,1,0.9890533,4.503711,1.000000238418579,0.99999046,11.566518,0.99969554,8.096479,0
220,1,1,0.9889492,4.4941382,1.0,0.99799937,6.2123113,0.9991598,7.081088,0
221,1,1,0.9887735,4.4781904,1.0,0.9999645,10.245025,0.9923786,4.8691373,0
222,1,1,0.9890571,4.5040636,1.0,0.99998796,11.328584,0.99980205,8.527033,0
223,1,1,0.98902357,4.5009675,0.9999999403953552,0.9999752,10.606965,0.9989242,6.8336716,0
224,0,1,0.9864021,4.284148,1.0,0.94533217,2.850261,0.99737597,5.9404144,0
225,1,1,0.9889353,4.4928684,1.0,0.9999864,11.210566,0.99658066,5.6748767,0
226,1,1,0.9879012,4.4024773,1.0,0.9967475,5.7250557,0.9741701,3.6300545,0
227,1,1,0.9890441,4.502858,1.0,0.9999925,11.802076,0.9994498,7.5045786,0
228,1,1,0.989042,4.5026655,1.0,0.9999895,11.460505,0.9993973,7.4133863,0
229,1,1,0.989028,4.501374,1.0,0.99998903,11.422808,0.99902594,6.933009,0
230,1,1,0.8448436,1.6947181,1.0000001192092896,0.99979883,8.510815,0.1914147,-1.4408439,0
231,1,1,0.98904514,4.5029573,1.0,0.9999745,10.576481,0.9994985,7.597511,0
232,1,1,0.98900527,4.4992833,1.0000001192092896,0.9989618,6.8692803,0.9995684,7.747739,0
233,1,1,0.98827076,4.4338717,1.0,0.9992617,7.2103896,0.9804078,3.9128366,0
234,0,0,0.29317704,-0.8800036,1.0000001192092896,0.020825133,-3.8505497,0.54067373,0.16305536,0
235,0,1,0.9888897,4.4887094,1.0,0.9972582,5.896393,0.9984236,6.451034,0
236,1,1,0.9888982,4.4894857,1.0000001192092896,0.9999727,10.508584,0.9956215,5.4266663,0
237,1,1,0.989031,4.501654,1.0000001192092896,0.99997497,10.596765,0.9991216,7.0365334,0
238,1,1,0.9890091,4.4996343,1.0000001192092896,0.9999927,11.828848,0.9985228,6.516131,0
239,1,1,0.9886855,4.47029,1.0,0.9992229,7.159132,0.99093455,4.6941743,0
240,1,1,0.9884455,4.4490604,1.0,0.9999907,11.582607,0.9839671,4.116954,0
241,1,1,0.98904115,4.5025887,1.0000001192092896,0.99998915,11.426866,0.9993748,7.3768373,0
242,1,1,0.9890349,4.5020113,1.0000001192092896,0.99999034,11.545882,0.9992059,7.13751,0
243,0,0,0.05727142,-2.8009768,1.000000238418579,0.009650745,-4.6310225,0.00021666093,-8.43696,0
244,0,1,0.9871804,4.3438783,1.0,0.9593273,3.1606755,0.99898225,6.889225,0
245,1,1,0.9884178,4.4466367,1.0,0.9999895,11.46289,0.9832718,4.073786,0
246,1,1,0.9889375,4.4930696,1.000000238418579,0.9999858,11.164793,0.99663997,5.6924305,0
247,0,1,0.9862846,4.275427,1.0,0.9510073,2.9658499,0.9885466,4.457956,0
248,1,1,0.988953,4.4944873,1.0000001192092896,0.9996811,8.050356,0.99738735,5.944758,0
249,1,1,0.9890472,4.5031495,0.9999999403953552,0.9999646,10.247887,0.9995648,7.7393603,0
250,0,1,0.6532451,0.63333416,1.0,0.00019703296,-8.531942,0.99922335,7.159748,0
251,0,1,0.98878396,4.4791307,1.0,0.99885094,6.7676287,0.99389124,5.091901,0
252,1,1,0.9763624,3.7209954,1.0,0.9999851,11.112078,0.77441883,1.2334329,0
253,0,0,0.21754758,-1.2800155,1.0,0.39657655,-0.41975006,0.007049779,-4.9476843,0
254,1,1,0.9890428,4.502743,0.9999999403953552,0.99996626,10.295942,0.99944335,7.4931126,0
255,1,1,0.98893654,4.492983,1.0000001192092896,0.9978217,6.127016,0.99902487,6.9319863,0
256,1,1,0.98902625,4.5012145,1.0000001192092896,0.99998677,11.231587,0.9989839,6.8907633,0
257,1,1,0.9890454,4.5029793,0.9999998807907104,0.99999475,12.154968,0.9994809,7.562865,0
258,1,1,0.98756635,4.3748374,1.0,0.99998915,11.429648,0.9626073,3.24817,0
259,1,1,0.9890382,4.5023193,1.000000238418579,0.9998615,8.884756,0.99944097,7.488848,0
260,1,1,0.98791236,4.4034104,1.0,0.9986498,6.6061215,0.97232056,3.5589952,0
261,1,1,0.8689445,1.8916587,1.0,0.99999547,12.303153,0.24788015,-1.1099504,0
262,1,1,0.8087543,1.4419364,1.0,0.99785346,6.141754,0.12082476,-1.984643,0
263,0,1,0.9885135,4.4550323,1.0,0.99988246,9.048364,0.9858079,4.2407727,0
264,1,1,0.9889887,4.497761,0.9999999403953552,0.99992514,9.499207,0.9980565,6.2413054,0
265,1,1,0.9728871,3.5802584,0.9999998807907104,0.9999881,11.33891,0.73390794,1.0145413,0
266,0,0,0.055455677,-2.8351185,1.0,6.331403e-05,-9.66734,0.0010677696,-6.841115,0
267,1,1,0.98860514,4.463133,1.0000001192092896,0.9986498,6.606147,0.98951143,4.5469303,0
268,1,1,0.9890365,4.5021596,1.0000001192092896,0.9999832,10.994702,0.99925727,7.2043962,0
269,1,1,0.9888749,4.4873652,1.0,0.99798465,6.2049327,0.9972255,5.884504,0
270,1,1,0.9889789,4.4968634,1.0,0.9998864,9.082537,0.9978405,6.135718,0
271,1,1,0.98780185,4.394198,1.0,0.97174,3.5376422,0.99964106,7.9321012,0
272,1,1,0.9882996,4.4363637,1.0,0.9999815,10.900415,0.9803223,3.9083953,0
273,1,1,0.9890407,4.5025444,1.0000001192092896,0.99998426,11.0606,0.9993686,7.3669224,0
274,1,1,0.9889654,4.4956226,1.0,0.9999819,10.917209,0.9973769,5.940792,0
275,1,1,0.9890426,4.5027204,1.0000001192092896,0.9999858,11.162399,0.9994161,7.4452395,0
276,1,1,0.9890379,4.502286,1.0,0.9999881,11.335323,0.9992893,7.24851,0
277,1,1,0.9889126,4.490795,1.000000238418579,0.9965879,5.676991,0.9997695,8.375286,0
278,1,1,0.7433961,1.0636954,1.0,0.99998546,11.135992,0.009583298,-4.638104,0
279,1,1,0.98904896,4.5033092,1.0,0.9999901,11.526217,0.9995838,7.7838583,0
280,1,1,0.98899955,4.4987574,1.0000001192092896,0.99899834,6.9051228,0.9993753,7.3774624,0
281,1,1,0.988116,4.4206095,1.0000001192092896,0.9999441,9.792564,0.9758306,3.6982038,0
282,1,1,0.9890287,4.50144,1.0,0.99998987,11.504893,0.9990435,6.951307,0
