index,label,pred,score,logit
105,1,1,0.9999167,9.392116
106,1,1,0.99994373,9.785225
107,1,1,0.999946,9.826626
108,1,1,0.99929464,7.2560806
109,1,1,0.9999907,11.586529
110,1,1,0.9999862,11.189396
111,1,1,0.99998045,10.842016
112,1,1,0.9999881,11.338973
113,0,1,0.7198726,0.94382995
114,1,1,0.99990964,9.311045
115,1,1,0.99960846,7.84504
116,0,1,0.99954504,7.6948557
117,1,1,0.99955565,7.7184
118,1,1,0.9999044,9.255317
119,1,1,0.9999498,9.89892
120,1,1,0.99979013,8.468874
121,1,1,0.9999747,10.586045
122,1,1,0.99992514,9.499587
123,0,1,0.9697468,3.467435
124,1,1,0.9999821,10.932791
125,1,1,0.9999832,10.992845
126,1,1,0.9999801,10.824554
127,1,1,0.9999286,9.54723
128,1,1,0.99987686,9.001728
129,1,1,0.99996436,10.241741
130,1,1,0.9999924,11.775763
131,1,1,0.9995258,7.6534505
132,1,1,0.9999747,10.584166
133,1,1,0.9999912,11.638996
134,1,1,0.99995565,10.023127
135,1,1,0.9999658,10.283912
136,1,1,0.9997099,8.145179
137,1,1,0.99997056,10.432509
138,0,1,0.9956657,5.436841
139,1,1,0.9915147,4.7608976
140,1,1,0.9999573,10.060801
141,1,1,0.9998592,8.8681555
142,1,1,0.97887784,3.8360806
143,1,0,0.28381535,-0.9256141
144,0,1,0.9972248,5.884249
145,0,0,0.033449195,-3.363706
146,1,1,0.99998355,11.017505
147,1,0,0.07431893,-2.522164
148,1,1,0.9999763,10.650347
149,1,1,0.9981659,6.2993736
150,1,1,0.99994993,9.90292
151,1,1,0.99994826,9.868866
152,1,1,0.89626867,2.1564364
153,1,1,0.99998283,10.970886
154,1,1,0.99998677,11.233515
155,1,1,0.9999825,10.951013
156,0,1,0.99850684,6.5054054
157,1,1,0.5471872,0.18931222
158,1,1,0.9999908,11.593256
159,1,0,0.4628207,-0.1489921
160,1,1,0.9999851,11.11048
161,1,1,0.9999769,10.675484
162,1,1,0.98685116,4.3181887
163,1,1,0.9916945,4.782505
164,1,1,0.9999883,11.362058
165,1,1,0.99999154,11.67827
166,1,1,0.9999869,11.244358
167,0,0,0.0024278804,-6.018306
168,1,1,0.9994979,7.596269
169,1,1,0.9999877,11.30616
170,1,1,0.99998474,11.086603
171,0,1,0.7331889,1.0108626
172,1,1,0.99998546,11.135886
173,1,1,0.99995434,9.994545
174,1,1,0.9999286,9.547123
175,0,1,0.99892265,6.832245
176,1,1,0.99999094,11.616925
177,1,1,0.9988366,6.755195
178,1,1,0.9999707,10.438134
179,1,1,0.99996936,10.394777
180,1,1,0.9999753,10.60845
181,1,1,0.99985325,8.826694
182,1,1,0.9999162,9.386644
183,1,1,0.99998415,11.052405
184,1,1,0.99996924,10.390501
185,1,1,0.90330726,2.234525
186,1,1,0.9999877,11.311972
187,1,1,0.9999939,12.017143
188,1,1,0.9996251,7.888491
189,1,1,0.9997968,8.501249
190,1,1,0.99997306,10.522843
191,1,1,0.99937636,7.379294
192,1,1,0.9998486,8.795551
193,1,1,0.9999852,11.119307
194,1,1,0.9999728,10.5144615
195,0,1,0.9999844,11.063721
196,1,1,0.9998851,9.071333
197,1,1,0.9912203,4.726493
198,1,1,0.9999397,9.716738
199,1,1,0.9999542,9.990929
200,1,1,0.9999596,10.116726
201,1,1,0.9999651,10.261367
202,0,0,0.0001784725,-8.6308975
203,1,1,0.9678936,3.4060667
204,1,1,0.9999747,10.587371
205,0,0,8.705954e-05,-9.348831
206,1,1,0.999941,9.737102
207,1,1,0.97534955,3.678002
208,1,1,0.99667895,5.7041445
209,1,1,0.9999229,9.469695
210,1,1,0.9999505,9.914706
211,1,1,0.9999902,11.535206
212,1,1,0.99997234,10.494333
213,1,1,0.9999416,9.748539
214,1,1,0.99998486,11.09984
215,1,1,0.9999933,11.920295
216,1,1,0.99998105,10.8715515
217,1,1,0.999972,10.483021
218,1,1,0.9998473,8.786982
219,1,1,0.9999852,11.12499
220,1,1,0.9733762,3.5989661
221,1,1,0.999938,9.687724
222,1,1,0.99998665,11.227959
223,1,1,0.9999356,9.651661
224,0,1,0.9453318,2.850254
225,1,1,0.99991786,9.406813
226,1,1,0.9699107,3.473035
227,1,1,0.9999896,11.476204
228,1,1,0.99998665,11.226683
229,1,1,0.99998593,11.171287
230,1,1,0.9990677,6.9769754
231,1,1,0.99985826,8.861216
232,1,1,0.9921239,4.836009
233,1,1,0.9985165,6.5118303
234,0,0,0.090936676,-2.3022513
235,0,1,0.9972582,5.8963943
236,1,1,0.9999646,10.248071
237,1,1,0.99995685,10.049725
238,1,1,0.99998915,11.427707
239,1,1,0.9973423,5.927622
240,1,1,0.9999863,11.197775
241,1,1,0.9999845,11.073026
242,1,1,0.99998903,11.424489
243,0,0,0.029361984,-3.4982529
244,0,1,0.9593274,3.1606781
245,1,1,0.999966,10.290231
246,1,1,0.9999809,10.8670635
247,0,1,0.9510072,2.9658487
248,1,1,0.9991047,7.0174775
249,1,1,0.99995387,9.983019
250,0,0,0.00059839274,-7.420665
251,0,1,0.9988508,6.767619
252,1,1,0.99997985,10.814524
253,0,1,0.50855625,0.034228474
254,1,1,0.99994814,9.867104
255,1,1,0.9868679,4.3194766
256,1,1,0.99996305,10.204635
257,1,1,0.9999914,11.671033
258,1,1,0.9999776,10.708463
259,1,1,0.997416,5.955825
260,1,1,0.9895381,4.5494914
261,1,1,0.9999933,11.922837
262,1,1,0.96375275,3.2804728
263,0,1,0.99988246,9.048364
264,1,1,0.999882,9.044833
265,1,1,0.99998486,11.099245
266,0,0,0.00013966604,-8.876117
267,1,1,0.99479467,5.2528586
268,1,1,0.9999658,10.281999
269,1,1,0.98702747,4.331864
270,1,1,0.99972683,8.205262
271,1,1,0.5309545,0.123976454
272,1,1,0.99997115,10.451604
273,1,1,0.99996865,10.370519
274,1,1,0.99996805,10.351952
275,1,1,0.9999846,11.086441
276,1,1,0.9999852,11.120642
277,1,1,0.93894815,2.733038
278,1,1,0.9999831,10.987072
279,1,1,0.99997497,10.59631
280,1,1,0.9677108,3.4002
281,1,1,0.99990296,9.240856
282,1,1,0.99998355,11.011603
