index,label,blank_logit_both,blank_logit_img_only,blank_logit_txt_only,drop_logit_both,drop_logit_img_only,drop_logit_txt_only,blank_score_both,blank_score_img_only,blank_score_txt_only,drop_score_both,drop_score_img_only,drop_score_txt_only
2357,1,11.146199,5.458637,0.58740246,11.146199,4.7757215,0.019794263,0.9999856,0.9957587,0.6427689,0.9999856,0.9916385,0.50494844
2390,1,11.353699,6.349104,0.5935424,11.353699,5.380363,0.009277567,0.9999883,0.9982547,0.64417756,0.9999883,0.995415,0.5023194
2396,0,-0.34949884,4.7881317,0.624489,-0.34949884,4.071971,-0.022887722,0.41350397,0.9917408,0.6512388,0.41350397,0.9832419,0.4942783
2404,1,11.498367,5.7281065,0.65377605,11.498367,4.774893,-0.053815633,0.99998987,0.9967573,0.6578609,0.99998987,0.9916317,0.48654935
2417,1,10.850784,5.6609178,0.65593386,10.850784,4.768715,-0.024910673,0.99998057,0.9965327,0.6583464,0.99998057,0.9915802,0.4937726
2420,0,-10.326939,4.073821,0.5431664,-10.326939,2.8443174,-0.038473383,3.2738088e-05,0.9832723,0.6325487,3.2738088e-05,0.94502413,0.49038282
2434,0,0.3496343,4.0420485,0.61875,0.3496343,3.2736845,-0.033527084,0.5865289,0.98274165,0.6499342,0.5865289,0.963515,0.49161905
2492,0,-10.4319935,1.8552145,0.5748798,-10.4319935,2.1513526,0.1348902,2.9473384e-05,0.86473817,0.6398884,2.9473384e-05,0.8957951,0.5336715
2528,1,2.3630393,2.215394,0.68282086,2.3630393,1.9690037,0.027421214,0.91396505,0.9016234,0.664368,0.91396505,0.87750405,0.50685483
2536,1,9.441873,5.500266,0.77345943,9.441873,4.2934055,0.022766523,0.9999207,0.99593097,0.6842688,0.9999207,0.9865258,0.5056914
2540,0,-9.244371,3.858841,0.63818336,-9.244371,3.137854,-0.1271852,9.66448e-05,0.9793433,0.6543427,9.66448e-05,0.9584275,0.4682465
2542,1,6.97758,4.768346,0.6337071,6.97758,4.4744515,0.05110769,0.9990683,0.99157715,0.65332955,0.9990683,0.98873186,0.51277417
2566,0,-5.608394,4.05643,0.6291392,-5.608394,2.7420309,-0.05592981,0.0036535559,0.9829838,0.6522942,0.0036535559,0.93946177,0.48602125
2582,1,11.5932865,5.809644,0.74056345,11.5932865,5.352439,-0.10844241,0.9999908,0.99701047,0.6771191,0.9999908,0.9952858,0.47291598
2598,1,10.131662,6.514648,0.7232777,10.131662,5.112979,0.082463324,0.9999602,0.9985207,0.6733284,0.9999602,0.99401784,0.52060413
2631,1,8.656913,5.2279153,0.725309,8.656913,4.563487,0.06257923,0.99982613,0.99466395,0.673775,0.99982613,0.9896819,0.51563966
2641,0,10.456081,5.1592345,0.644696,10.456081,4.3392377,0.10721584,0.9999713,0.9942867,0.65581423,0.9999713,0.9871215,0.52677834
2648,0,-11.115781,1.4440563,0.5936588,-11.115781,1.0245258,-0.08267637,1.4875489e-05,0.809082,0.6442042,1.4875489e-05,0.7358532,0.47934267
2649,1,8.577054,4.4968195,0.65796393,8.577054,3.90064,-0.2026739,0.9998117,0.98897845,0.65880287,0.9998117,0.9801721,0.44950426
2690,0,-5.7202034,4.998419,0.63782877,-5.7202034,4.035578,0.05833499,0.0032683269,0.9932967,0.6542625,0.0032683269,0.9826315,0.5145796
2721,0,-10.432989,2.0308073,0.6018868,-10.432989,1.5528979,-0.096980646,2.9444058e-05,0.8839939,0.6460878,2.9444058e-05,0.82533187,0.4757738
2772,0,-8.888701,3.7815971,0.6226932,-8.888701,2.8303273,-0.09995591,0.00013791965,0.9777214,0.6508308,0.00013791965,0.9442928,0.47503182
2792,0,-10.470009,3.432866,0.5948018,-10.470009,2.336376,-0.0072042495,2.8374001e-05,0.968716,0.6444661,2.8374001e-05,0.91184527,0.49819893
2798,0,5.750596,2.4371061,0.6626356,5.750596,2.205504,0.15123221,0.9968292,0.9196134,0.65985215,0.9968292,0.9007427,0.5377362
2804,0,4.3822126,6.4087057,0.7646626,4.3822126,5.3916197,0.32262376,0.9876566,0.99835557,0.6823652,0.9876566,0.995466,0.57996356
2826,1,10.825081,5.1017876,0.5832984,10.825081,4.5716195,0.049462095,0.9999801,0.99395096,0.641826,0.9999801,0.9897647,0.512363
2852,0,8.152655,3.9823775,0.66661346,8.152655,3.4666514,-0.017394483,0.99971205,0.9816999,0.6607444,0.99971205,0.9697239,0.49565148
2891,1,7.118242,3.6843407,0.65745664,7.118242,2.923446,-0.1342036,0.9991905,0.97550154,0.65868884,0.9991905,0.9489934,0.46649936
2899,1,9.79734,4.4255385,0.68127316,9.79734,3.4395385,-0.014537901,0.99994445,0.9881738,0.6640228,0.99994445,0.96891767,0.49636558
2911,1,8.773399,4.674836,0.69720197,8.773399,3.7664022,0.19231346,0.99984515,0.99075913,0.6675671,0.99984515,0.97738796,0.5479307
2918,1,-1.592437,3.290299,0.5732821,-1.592437,2.2325006,0.05771056,0.16904129,0.96409446,0.63952017,0.16904129,0.90313035,0.5144236
2948,1,-6.2330627,3.1324942,0.61192393,-6.2330627,2.5452032,-0.069360584,0.0019595816,0.9582134,0.64837956,0.0019595816,0.92725056,0.4826668
2984,0,7.0901947,4.524844,0.7605512,7.0901947,3.4750867,-0.017633997,0.99916744,0.9892798,0.6814734,0.99916744,0.9699706,0.49559164
2997,1,-0.23748906,3.574651,0.55153275,-0.23748906,2.8739033,-0.027917817,0.4409052,0.97273886,0.6344911,0.4409052,0.94654125,0.49302098
3008,0,-7.7911677,4.1145062,0.8075529,-7.7911677,3.2539916,0.17086712,0.0004131991,0.98392844,0.6915878,0.0004131991,0.9628163,0.54261315
3056,0,11.160168,6.0396442,0.5947706,11.160168,5.140085,0.13933668,0.9999858,0.99762326,0.64445895,0.9999858,0.99417686,0.53477794
3057,1,7.4966455,5.3169456,0.6975908,7.4966455,4.530281,0.3507033,0.9994454,0.99511623,0.6676534,0.9994454,0.9893373,0.5867881
3062,1,10.724767,5.186469,0.51238203,10.724767,4.217599,-0.0034725666,0.99997807,0.99443936,0.6253647,0.99997807,0.9854799,0.4991319
3075,1,9.875977,5.183113,0.58246106,9.875977,4.866867,-0.10904218,0.9999486,0.9944208,0.6416335,0.9999486,0.9923613,0.47276646
3084,0,-0.06533188,4.414008,0.5758474,-0.06533188,3.62413,0.004933819,0.48367286,0.9880383,0.6401113,0.48367286,0.97402066,0.50123346
3108,0,5.1996784,4.800356,0.62828034,5.1996784,4.110907,0.07814811,0.99451196,0.99184024,0.65209943,0.99451196,0.98387146,0.51952714
3137,0,-8.488702,2.4978728,0.58935094,-8.488702,2.0053854,0.049592018,0.00020573787,0.9239926,0.6432162,0.00020573787,0.88136137,0.51239544
3154,1,4.2578897,5.4990826,0.70304805,4.2578897,4.1274557,0.23651706,0.9860453,0.99592614,0.6688632,0.9860453,0.984132,0.5588552
3180,0,10.116908,5.5119,0.62381446,10.116908,4.974076,-0.048914596,0.9999596,0.9959778,0.6510856,0.9999596,0.99313265,0.48777375
3241,0,-1.0427036,4.945569,0.6209551,-1.0427036,4.042641,0.027712852,0.26062867,0.99293536,0.65043575,0.26062867,0.98275167,0.5069278
3242,0,-11.097592,0.95583946,0.61673146,-11.097592,0.5904248,-0.0022465736,1.5148523e-05,0.722288,0.6494748,1.5148523e-05,0.6434626,0.49943832
3247,0,9.309242,4.713901,0.5880976,9.309242,3.798429,0.0199427,0.9999094,0.9911101,0.64292854,0.9999094,0.97808504,0.5049855
3259,0,8.841584,4.3711615,0.63736415,8.841584,3.5923853,0.085903764,0.9998554,0.9875212,0.6541574,0.9998554,0.97320515,0.52146274
3269,1,5.2024717,3.3845036,0.74039054,5.2024717,2.9040275,-0.036116824,0.99452716,0.96721673,0.6770812,0.99452716,0.9480452,0.49097177
3303,1,3.5983796,5.165509,0.554705,3.5983796,4.4305854,0.27611595,0.973361,0.9943223,0.6352265,0.973361,0.98823255,0.56859374
3305,1,9.917805,5.2870483,0.5865097,9.917805,4.3658285,0.12587196,0.99995077,0.99496883,0.64256394,0.99995077,0.98745525,0.53142655
3341,0,9.128421,4.401802,0.6833948,9.128421,3.3928528,0.161978,0.9998915,0.98789316,0.664496,0.9998915,0.9674805,0.54040617
3350,0,-10.8476095,1.2568727,0.59802157,-10.8476095,0.9603956,-0.022488393,1.9450672e-05,0.77848727,0.64520353,1.9450672e-05,0.723201,0.49437812
3364,0,-8.339295,4.3931527,0.5502992,-8.339295,3.4024389,0.03632003,0.00023888354,0.9877893,0.634205,0.00023888354,0.9677807,0.50907904
3368,1,-2.6760771,3.9155562,0.65089417,-2.6760771,3.0225773,-0.08829981,0.06439983,0.98046,0.6572119,0.06439983,0.9535837,0.47793937
3378,1,9.172131,5.242253,0.61234903,9.172131,4.6399827,-0.003924504,0.99989605,0.9947395,0.6484764,0.99989605,0.9904345,0.49901888
3404,1,8.740235,4.4887686,0.6255927,8.740235,3.801352,-0.022213712,0.99984,0.9888903,0.65148944,0.99984,0.9781477,0.49444678
3435,0,-5.988626,2.469146,0.7437855,-5.988626,1.6191721,0.05899646,0.0025008367,0.9219504,0.67782307,0.0025008367,0.83468086,0.5147448
3440,1,3.4027426,5.914586,0.64419514,3.4027426,4.9355297,-0.0038274452,0.96779007,0.99730754,0.65570116,0.96779007,0.9928646,0.49904317
3472,1,4.527027,4.310214,0.62986386,4.527027,3.3546126,0.015028402,0.98930293,0.98674726,0.6524586,0.98930293,0.9662556,0.50375706
3493,0,-2.4296205,3.7583182,0.64666307,-2.4296205,2.9875383,0.03280413,0.08094169,0.9772086,0.6562581,0.08094169,0.952008,0.5082003
3515,1,-2.2993267,4.5894623,0.64709455,-2.2993267,3.8396883,0.14262043,0.091178745,0.98994386,0.6563554,0.091178745,0.97895217,0.5355948
3526,1,0.4910012,4.725179,0.682271,0.4910012,4.08292,-0.037662454,0.62034225,0.9912088,0.66424537,0.62034225,0.98342127,0.4905855
3595,0,1.0353701,4.508111,0.71974003,1.0353701,3.589036,-0.028516307,0.7379557,0.9891009,0.6725497,0.7379557,0.97311765,0.4928714
3660,1,11.530213,6.321528,0.6619972,11.530213,4.886003,0.007090077,0.9999902,0.998206,0.65970886,0.9999902,0.9925051,0.5017725
3691,1,10.198963,4.6964154,0.57813156,10.198963,3.9817147,0.022874892,0.9999628,0.9909546,0.64063734,0.9999628,0.98168796,0.50571847
3704,0,-10.48156,2.717718,0.51405716,-10.48156,2.0172176,0.047563627,2.8048153e-05,0.9380641,0.6257571,2.8048153e-05,0.88259304,0.5118886
