index,label,pred,score,logit
2326,0,0,4.1850594e-06,-12.3839855
2356,1,0,2.8268803e-05,-10.473723
2357,1,1,0.9999949,12.176231
2390,1,1,0.9999949,12.186007
2396,0,0,0.034786094,-3.323132
2404,1,1,0.9999927,11.836697
2417,1,1,0.9999844,11.069111
2420,0,0,6.393074e-06,-11.960289
2434,0,0,0.13531393,-1.854769
2492,0,0,0.21712065,-1.2825254
2528,1,0,0.001171976,-6.7478914
2536,1,1,0.7431781,1.0625529
2540,0,1,0.99877757,6.7056813
2542,1,1,0.9999907,11.584245
2566,0,0,3.627255e-05,-10.224413
2582,1,1,0.999998,13.09498
2598,1,1,0.99998903,11.419626
2631,1,1,0.99992585,9.5098095
2641,0,1,0.99956423,7.7380643
2648,0,0,1.4224453e-05,-11.160534
2649,1,1,0.6352955,0.5550028
2690,0,1,0.999806,8.54714
2721,0,0,1.9610795e-06,-13.142014
2772,0,0,0.17028455,-1.583612
2792,0,0,2.3617935e-05,-10.653481
2798,0,0,1.5518083e-06,-13.376088
2804,0,1,0.9999795,10.793588
2826,1,1,0.99999,11.51745
2852,0,0,0.15875137,-1.667548
2891,1,0,1.0494955e-05,-11.464605
2899,1,1,0.99987996,9.028133
2911,1,1,0.99974674,8.280807
2918,1,1,0.9932202,4.987012
2948,1,0,1.0994137e-05,-11.418138
2984,0,1,0.9994795,7.560038
2997,1,1,0.9965071,5.6535206
3008,0,0,0.0011022798,-6.809272
3056,0,1,0.9999945,12.109663
3057,1,1,0.9999254,9.503341
3062,1,1,0.9999155,9.378042
3075,1,1,0.999708,8.138483
3084,0,0,0.026956437,-3.5862067
3108,0,1,0.9997603,8.33603
3137,0,0,7.9856e-06,-11.737863
3154,1,1,0.9999627,10.197216
3180,0,1,0.99959177,7.8032093
3241,0,1,0.74566025,1.0755993
3242,0,0,4.867105e-06,-12.2330065
3247,0,1,0.7463978,1.0794919
3259,0,1,0.9999633,10.213644
3269,1,1,0.99121827,4.726259
3303,1,1,0.99997556,10.618499
3305,1,1,0.9996909,8.081266
3341,0,1,0.9979797,6.2025023
3350,0,0,1.8717466e-06,-13.188637
3364,0,1,0.9986431,6.6012053
3368,1,1,0.9999057,9.268471
3378,1,1,0.6626946,0.6753254
3404,1,1,0.8892121,2.0827184
3435,0,0,7.0407914e-06,-11.863783
3440,1,1,0.99999845,13.39521
3472,1,1,0.7764488,1.2450898
3493,0,0,0.014682654,-4.206297
3515,1,1,0.9998196,8.619795
3526,1,1,0.95369685,3.025137
3595,0,1,0.90530056,2.2575583
3660,1,1,0.99966383,7.9975295
3691,1,1,0.9999703,10.425645
3704,0,0,1.1853874e-05,-11.342844
3711,0,0,0.012806032,-4.34495
3742,1,1,0.9999831,10.983547
3752,0,0,0.03581846,-3.2928162
3763,1,1,0.99910563,7.0184693
3767,1,0,0.12560923,-1.9403516
3784,0,0,0.0004146306,-7.787708
3796,1,1,0.99999905,13.926716
3809,1,1,0.57206994,0.2903015
3846,1,1,0.9998573,8.85495
3847,1,1,0.99997115,10.452038
3855,0,1,0.9986237,6.5869637
3856,1,1,0.99999595,12.425872
3860,1,1,0.9999691,10.384194
3886,0,1,0.9485925,2.9151933
3908,1,0,0.010422641,-4.5532975
3916,0,1,0.99991393,9.361008
3954,0,0,0.00013305778,-8.924594
3957,0,0,5.383553e-05,-9.829523
3991,1,1,0.9675926,3.3964243
4000,0,0,0.0003161088,-8.059108
