index,label,pred,score,logit
1477,0,0,0.019672042,-3.9086888
1505,1,1,0.99949837,7.597227
1532,0,0,0.006158532,-5.0837393
1609,1,1,0.960951,3.2031052
1632,1,1,0.538663,0.15496156
1633,1,1,0.9992229,7.159117
1664,0,0,0.0045768437,-5.3821583
1671,1,0,0.0038305183,-5.5609174
1682,0,1,0.99494994,5.2832966
1707,1,1,0.9995964,7.8147116
1708,1,1,0.7669197,1.1909988
1710,1,0,0.088231236,-2.3354254
1740,1,1,0.9967439,5.7239747
1750,1,0,0.0058737467,-5.1313715
1757,0,0,0.06331867,-2.6941628
1771,0,1,0.99754214,6.0059805
1790,1,1,0.9991781,7.1030474
1838,0,0,0.106059425,-2.1316397
1858,1,1,0.9998604,8.877165
1942,1,1,0.99961144,7.852497
1948,0,0,0.0026110685,-5.945381
1960,0,1,0.8115822,1.4603238
2002,0,1,0.99709046,5.8368573
2012,0,0,0.032463085,-3.39465
2026,0,1,0.98014647,3.8993185
2027,1,1,0.9996749,8.03116
2089,0,1,0.9916924,4.782248
2100,1,1,0.6881406,0.7914404
2178,1,1,0.99952257,7.6465335
2198,0,1,0.9958262,5.4747515
2207,0,1,0.99896944,6.8766212
2233,0,1,0.75560856,1.1287522
2244,1,0,0.03667039,-3.268426
2292,1,1,0.9976502,6.051065
2294,0,0,0.0217367,-3.8067768
2310,1,1,0.8959897,2.153439
2319,1,1,0.99901474,6.921608
2321,1,1,0.99919945,7.1293826
2326,0,1,0.7948459,1.3543867
2356,1,1,0.9997116,8.150892
2357,1,1,0.998684,6.6318116
2390,1,1,0.92526174,2.5160847
2396,0,0,0.004521681,-5.3943396
2404,1,1,0.99688464,5.7682858
2417,1,1,0.99194145,4.8129334
2420,0,0,0.07149168,-2.5639982
2434,0,1,0.96904075,3.4436364
2492,0,0,0.38886622,-0.45208046
2528,1,1,0.9970034,5.8072577
2536,1,1,0.99847156,6.4819636
2540,0,0,0.022008609,-3.7940671
2542,1,1,0.9877081,4.3864512
2566,0,1,0.5332794,0.1333149
2582,1,1,0.9920391,4.825224
2598,1,0,0.09555594,-2.2476087
2631,1,1,0.9994661,7.5348186
2641,0,1,0.99413896,5.133537
2648,0,0,0.0047577755,-5.343206
2649,1,1,0.9995975,7.817299
2690,0,1,0.98823744,4.430996
2721,0,0,0.19964854,-1.3884925
2772,0,0,0.012477009,-4.371312
2792,0,0,0.023877347,-3.710658
2798,0,1,0.9262131,2.5299222
2804,0,1,0.9975319,6.001848
2826,1,1,0.9970722,5.830579
2852,0,0,0.0010630824,-6.845519
2891,1,1,0.9989741,6.8811684
2899,1,1,0.99809223,6.259927
2911,1,1,0.88684237,2.0588856
2918,1,0,0.4607216,-0.157438
2948,1,1,0.99746394,5.9746027
2984,0,1,0.6880109,0.7908363
2997,1,1,0.9984925,6.495776
3008,0,0,0.022617897,-3.7661362
3056,0,1,0.988898,4.489461
3057,1,1,0.9994367,7.4812183
3062,1,1,0.99915457,7.0748696
3075,1,1,0.99731773,5.9184184
3084,0,0,0.0041675563,-5.476249
3108,0,1,0.9624115,3.2427459
3137,0,0,0.006717145,-4.996352
3154,1,1,0.8980555,2.1758034
3180,0,1,0.9985544,6.5378084
3241,0,0,0.0037174784,-5.5909853
3242,0,0,0.007568984,-4.8760986
3247,0,1,0.98783046,4.3965726
3259,0,1,0.9992086,7.140874
3269,1,1,0.9691952,3.448795
3303,1,1,0.99620616,5.57057
3305,1,1,0.9994184,7.44905
3341,0,1,0.9982987,6.3746305
3350,0,1,0.96692675,3.375397
3364,0,0,0.1525321,-1.7148778
3368,1,1,0.99757093,6.017842
3378,1,1,0.99457633,5.2115383
3404,1,1,0.9987041,6.6472735
3435,0,1,0.99873704,6.6730247
3440,1,0,0.006673905,-5.002854
3472,1,1,0.99683964,5.7539186
3493,0,0,0.002282082,-6.0803823
3515,1,0,0.4294985,-0.28389764
3526,1,1,0.9977366,6.0886083
3595,0,0,0.010809268,-4.5164833
3660,1,1,0.99955994,7.7282486
3691,1,1,0.76667356,1.1896229
3704,0,0,0.4245429,-0.30415154
3711,0,1,0.987621,4.379298
3742,1,1,0.99869955,6.6437693
3752,0,0,0.042400274,-3.117275
3763,1,1,0.9994653,7.5333242
3767,1,1,0.9996731,8.025564
3784,0,0,0.009575141,-4.6389637
3796,1,1,0.89447296,2.1372676
3809,1,1,0.99773693,6.0887537
3846,1,1,0.9982797,6.3635073
3847,1,1,0.8193145,1.5117099
3855,0,0,0.003907556,-5.540928
3856,1,1,0.99736685,5.936909
3860,1,1,0.999796,8.496788
3886,0,0,0.0055700806,-5.18476
3908,1,1,0.5677348,0.27261496
3916,0,1,0.99882966,6.7492933
3954,0,0,0.014276927,-4.2347307
3957,0,0,0.0120680975,-4.4050484
3991,1,1,0.77135164,1.2159593
4000,0,0,0.41754958,-0.33284086
