index,label,blank_logit_both,blank_logit_img_only,blank_logit_txt_only,drop_logit_both,drop_logit_img_only,drop_logit_txt_only,blank_score_both,blank_score_img_only,blank_score_txt_only,drop_score_both,drop_score_img_only,drop_score_txt_only
76,1,1.6341455,1.3082744,0.09808378,1.6341455,3.3035994,0.33794487,0.83673674,0.78722423,0.5245013,0.83673674,0.96455204,0.5836912
77,1,4.754164,4.122625,0.007930413,4.754164,4.949286,0.08725375,0.9914579,0.98405635,0.50198257,0.9914579,0.99296147,0.5217996
78,1,4.6069393,4.1477222,-0.21849772,4.6069393,5.1516275,0.18075755,0.9901163,0.9844454,0.4455919,0.9901163,0.9942433,0.5450668
79,1,4.138382,3.6542196,0.09350734,4.138382,4.7464566,0.3602914,0.9843017,0.9747713,0.52335984,0.9843017,0.9913924,0.589111
80,0,1.9704568,1.9279864,-0.029726196,1.9704568,1.8096582,-0.057767093,0.87766016,0.8730263,0.49256903,0.87766016,0.8593205,0.48556224
81,1,5.205908,4.4099517,0.12278668,5.205908,5.149343,0.5862614,0.9945458,0.9879902,0.5306581,0.9945458,0.9942303,0.64250684
82,1,4.8834944,4.2582965,-0.0027102567,4.8834944,5.1946077,0.13846463,0.99248636,0.986051,0.49932238,0.99248636,0.9944841,0.5345609
83,1,4.7053986,3.950708,0.075952195,4.7053986,5.153167,0.60209644,0.9910348,0.98112214,0.5189789,0.9910348,0.99425215,0.6461358
84,1,4.7617083,4.152078,0.04662647,4.7617083,5.0019436,0.3513414,0.9915215,0.984512,0.5116545,0.9915215,0.9933201,0.58694285
85,1,4.713687,3.9898505,0.08975907,4.713687,4.3556576,-0.11019016,0.99110806,0.98183364,0.5224247,0.99110806,0.98732865,0.4724803
86,1,5.000104,4.428626,0.018635403,5.000104,4.959181,0.10375339,0.9933078,0.98820984,0.50465876,0.9933078,0.99303025,0.5259151
87,1,4.777288,4.1688275,0.27198392,4.777288,5.0453625,0.56084096,0.9916515,0.9847653,0.56757987,0.9916515,0.9936021,0.6366471
88,1,4.983917,4.431003,-0.3003927,4.983917,5.164875,0.28084105,0.9931994,0.98823744,0.4254615,0.9931994,0.99431866,0.5697524
89,0,-1.0210736,-0.96167284,0.014635544,-1.0210736,1.0708752,0.5338437,0.26481834,0.27654338,0.50365883,0.26481834,0.7447633,0.63037914
90,1,4.8494678,4.019202,0.2642844,4.8494678,5.0770173,0.15822494,0.9922283,0.9823498,0.5656892,0.9922283,0.9938002,0.53947395
91,1,4.874391,4.3589973,0.082895786,4.874391,5.0653896,0.1839233,0.99241817,0.9873704,0.5207121,0.99241817,0.99372816,0.54585165
92,1,0.021846265,0.34568888,0.16129781,0.021846265,0.77921224,0.2791271,0.50546134,0.58557177,0.54023725,0.50546134,0.6855103,0.56933224
93,1,3.2709577,3.2492855,0.4785127,3.2709577,4.1472545,0.8330789,0.9634189,0.96264744,0.6173966,0.9634189,0.98443824,0.6970055
94,0,4.417492,4.0526266,-0.0027969629,4.417492,4.429964,0.040300697,0.98807937,0.9829201,0.49930075,0.98807937,0.98822534,0.5100738
95,1,0.9366273,0.88974077,0.078899175,0.9366273,2.5828977,0.28909576,0.7184179,0.7088367,0.5197146,0.7184179,0.92975277,0.5717747
96,1,3.3227437,2.652321,0.26971167,3.3227437,3.294837,0.06645858,0.96520084,0.9341539,0.56702214,0.96520084,0.9642513,0.51660854
97,1,4.0702267,3.766844,-0.17375857,4.0702267,5.036008,0.11437723,0.9832131,0.97739774,0.45666933,0.9832131,0.9935423,0.52856314
98,1,4.0736527,3.6273541,0.16605575,4.0736527,4.920438,0.29308623,0.9832696,0.97410214,0.54141885,0.9832696,0.9927569,0.5727515
99,1,4.640515,4.1824713,0.092865795,4.640515,5.104431,0.35894552,0.99043953,0.98496866,0.5231998,0.99043953,0.9939668,0.5887852
100,1,3.2034454,2.2476687,0.20639218,3.2034454,2.3456113,-0.12572487,0.9609637,0.9044493,0.5514156,0.9609637,0.9125848,0.46861014
101,1,4.468433,3.6770277,-0.27740347,4.468433,4.8670063,0.02952531,0.9886646,0.97532606,0.43109044,0.9886646,0.9923624,0.5073808
102,1,3.9295063,3.4237657,-0.010445483,3.9295063,4.8175087,0.13214475,0.98072547,0.9684391,0.4973886,0.98072547,0.99197793,0.5329882
103,1,4.6773906,3.94538,0.102983795,4.6773906,5.058455,0.39913422,0.99078256,0.98102325,0.5257232,0.99078256,0.9936847,0.5984796
104,1,5.2970123,4.5205526,0.011529665,5.2970123,5.1750784,0.34620225,0.99501836,0.9892342,0.50288236,0.99501836,0.99437606,0.58569634
105,1,4.606463,3.9339075,0.28581172,4.606463,4.964289,0.10414839,0.99011165,0.9808085,0.5709705,0.99011165,0.9930655,0.5260136
106,1,4.823612,4.111737,0.18635556,4.823612,5.2251043,0.3039497,0.9920264,0.98388463,0.5464545,0.9920264,0.994649,0.57540774
107,1,2.4793208,2.1909099,-0.046176903,2.4793208,2.1292682,0.46135765,0.9226794,0.8994302,0.4884578,0.9226794,0.89371556,0.6133362
108,1,4.432404,3.9789157,-0.043977637,4.432404,4.2921224,-0.37578565,0.9882537,0.98163754,0.48900735,0.9882537,0.9865086,0.40714374
109,1,0.90192795,0.88055503,0.23948722,0.90192795,3.778225,0.46974403,0.7113455,0.7069372,0.55958724,0.7113455,0.9776478,0.6153231
110,1,4.654992,3.9673846,0.002018027,4.654992,4.434798,0.35127142,0.9905757,0.9814286,0.50050455,0.9905757,0.9882814,0.5869258
111,1,4.782996,4.317894,-0.014761046,4.782996,5.0191164,0.08925898,0.9916986,0.98684734,0.4963098,0.9916986,0.993433,0.52229995
112,1,4.542702,3.9558907,0.26674628,4.542702,5.088043,0.278652,0.98946756,0.981218,0.56629395,0.98946756,0.9938678,0.5692157
113,0,1.7564034,1.680459,-0.13160858,1.7564034,3.5906348,0.12505624,0.85275865,0.8429653,0.46714526,0.85275865,0.97315943,0.5312234
114,1,0.62212396,0.59914947,-0.022442408,0.62212396,2.0297556,0.048360854,0.65070146,0.6454617,0.49438965,0.65070146,0.883886,0.5120879
115,1,3.504184,2.8880625,-0.25286484,3.504184,3.9448962,0.12983584,0.9708066,0.94725317,0.4371185,0.9708066,0.9810142,0.5324134
116,0,3.763887,3.159483,0.12701684,3.763887,4.7067895,0.03811489,0.97733235,0.9592807,0.5317116,0.97733235,0.9910472,0.50952756
117,1,2.8781083,2.9067388,-0.026049368,2.8781083,4.234891,0.39920744,0.9467536,0.9481786,0.49348804,0.9467536,0.9857253,0.5984973
118,1,5.189471,4.1578007,0.40258974,5.189471,4.942135,0.18289013,0.994456,0.984599,0.5993097,0.994456,0.9929113,0.5455955
119,1,4.8144407,4.0841866,0.018117331,4.8144407,5.0097265,-0.01626423,0.99195355,0.9834419,0.50452924,0.99195355,0.9933715,0.49593404
120,1,4.676767,4.066869,0.21929365,4.676767,5.179954,0.2714811,0.9907768,0.9831576,0.55460477,0.9907768,0.99440324,0.5674565
121,1,4.7833138,4.045112,0.03682846,4.7833138,4.5211854,-0.13336319,0.9917012,0.98279345,0.50920606,0.9917012,0.9892408,0.46670854
122,1,4.4896073,3.8349388,-0.27505052,4.4896073,4.0726604,-0.041793495,0.9888995,0.9788542,0.43166763,0.9888995,0.9832532,0.4895531
123,0,1.5298855,1.312959,0.11800547,1.5298855,2.8653002,0.3718897,0.82198954,0.7880079,0.52946717,0.82198954,0.94610417,0.59191555
124,1,5.0252666,4.228355,0.32730135,5.0252666,5.043944,0.3405936,0.993473,0.9856331,0.5811026,0.993473,0.99359304,0.5843347
125,1,4.011595,3.3620558,-0.13877189,4.011595,4.75604,0.45245218,0.9822174,0.9664974,0.4653626,0.9822174,0.9914737,0.61122215
126,1,4.1014633,3.467773,0.3011645,4.1014633,4.6454535,0.26694575,0.983721,0.9697567,0.5747272,0.983721,0.9904862,0.56634295
127,1,4.8523893,3.953334,-0.05988366,4.8523893,4.9845695,0.022695571,0.99225086,0.98117065,0.4850335,0.99225086,0.99320376,0.50567365
128,1,4.3726225,3.4003491,0.015324101,4.3726225,3.9230673,-0.033385098,0.9875392,0.9677154,0.50383097,0.9875392,0.9806034,0.4916545
129,1,4.992864,4.020645,0.27803063,4.992864,4.993633,0.41768292,0.9932595,0.98237485,0.5690633,0.9932595,0.9932647,0.60292864
130,1,4.560762,4.068098,-0.009107888,4.560762,4.867628,-0.022147924,0.9896541,0.98317796,0.49772304,0.9896541,0.9923671,0.4944632
131,1,2.9344358,2.2178667,0.4023383,2.9344358,2.8027282,0.11173344,0.94952273,0.9018425,0.59924936,0.94952273,0.94282305,0.52790433
132,1,4.710535,3.8684568,0.31295913,4.710535,4.355544,0.2333614,0.99108034,0.9795369,0.5776074,0.99108034,0.98732716,0.55807704
133,1,5.0041347,4.2784595,-0.40393746,5.0041347,5.15087,-0.18213175,0.99333453,0.98632556,0.4003667,0.99333453,0.994239,0.4545925
134,1,5.0698,4.531557,0.19745742,5.0698,5.122175,0.33884096,0.9937556,0.98935074,0.5492046,0.9937556,0.99407226,0.5839089
135,1,5.036421,4.288874,0.35390443,5.036421,4.6407638,0.39976957,0.99354506,0.98646533,0.5875641,0.99354506,0.9904419,0.5986323
136,1,4.9496303,4.233977,-0.14108405,4.9496303,5.100053,-0.12907441,0.9929638,0.9857124,0.46478736,0.9929638,0.9939405,0.46777615
137,1,4.800486,4.23628,0.08923477,4.800486,4.9756284,-0.07417534,0.9918413,0.9857449,0.5222939,0.9918413,0.9931432,0.48146462
138,0,4.699509,3.7906082,-0.069767386,4.699509,5.0394764,0.18316102,0.99098235,0.97791684,0.48256522,0.99098235,0.99356455,0.54566264
139,1,4.9325123,4.1082864,0.33922505,4.9325123,5.167946,0.6564148,0.9928433,0.9838299,0.58400226,0.9928433,0.99433595,0.6584546
140,1,4.3385615,3.7807198,-0.09971685,4.3385615,4.594156,0.0006439686,0.98711294,0.97770226,0.47509146,0.98711294,0.9899905,0.500161
141,1,4.2963653,4.000189,0.14749044,4.2963653,5.068187,0.15730162,0.986565,0.9820171,0.5368059,0.986565,0.99374557,0.5392445
142,1,4.551137,3.9699256,0.43447617,4.551137,4.899042,0.6315802,0.9895551,0.98147476,0.60694206,0.9895551,0.99260145,0.65284765
143,1,2.5405624,2.0255346,0.067853704,2.5405624,3.9741828,0.37760824,0.926937,0.88345206,0.5169569,0.926937,0.98155206,0.5932961
144,0,-3.6742487,-3.631442,-0.119977444,-3.6742487,-1.05861,0.2632296,0.024740823,0.025794975,0.47004157,0.024740823,0.25757518,0.56543005
145,0,-4.3165584,-4.182139,0.5478726,-4.3165584,-1.3705709,0.53661144,0.013169973,0.015036279,0.6336419,0.013169973,0.20252761,0.63102376
146,1,5.2663608,4.4612627,0.31050602,5.2663608,5.142646,0.054924555,0.99486417,0.98858404,0.5770088,0.99486417,0.9941917,0.51372766
147,1,1.7251947,1.6399021,0.0543679,1.7251947,2.382006,0.21548566,0.8487967,0.8375216,0.51358867,0.8487967,0.9154448,0.5536639
148,1,4.1101356,3.7279303,0.13698602,4.1101356,4.1034904,0.51235247,0.98385924,0.97652185,0.53419304,0.98385924,0.98375344,0.62535775
149,1,4.6079245,4.1554017,-0.035165362,4.6079245,5.0778236,0.51780695,0.990126,0.9845626,0.49120957,0.990126,0.99380517,0.62663484
150,1,4.765046,4.2973933,0.10398123,4.765046,4.806016,-0.08556107,0.9915495,0.98657864,0.5259719,0.9915495,0.991886,0.4786228
151,1,4.4772363,3.8309233,-0.038514063,4.4772363,4.82337,0.32020968,0.9887629,0.9787709,0.49037266,0.9887629,0.99202454,0.5793754
152,1,3.3566308,2.7154806,0.23614812,3.3566308,3.8283513,0.54041433,0.9663213,0.9379339,0.5587642,0.9663213,0.9787174,0.6319088
153,1,2.1835692,2.3490026,-0.16126782,2.1835692,3.9205463,-0.15019405,0.89876425,0.9128549,0.45977017,0.89876425,0.98055536,0.4625219
154,1,4.4605055,3.6037776,-0.11323306,4.4605055,4.7833037,0.4111254,0.9885755,0.9735006,0.47172195,0.9885755,0.9917012,0.6013577
155,1,2.835871,2.35601,-0.13555716,2.835871,4.09901,0.01439359,0.9445837,0.9134107,0.46616253,0.9445837,0.9836817,0.50359833
156,0,3.4466467,3.259172,-0.04637748,3.4466467,3.4998767,0.44994038,0.969131,0.9630013,0.48840773,0.969131,0.9706843,0.610625
157,1,4.631342,3.9357033,0.076156214,4.631342,4.9595146,-0.011128217,0.99035233,0.98084223,0.51902986,0.99035233,0.9930326,0.49721795
158,1,4.359843,3.790917,-0.04515201,4.359843,5.0881667,0.05842655,0.98738086,0.97792345,0.4887139,0.98738086,0.9938685,0.5146025
159,1,3.4994283,3.5554533,-0.21067166,3.4994283,4.363154,0.53052974,0.9706715,0.97222507,0.44752598,0.9706715,0.9874221,0.6296066
160,1,5.2384624,4.453969,0.066665806,5.2384624,5.12029,0.03479238,0.9947196,0.9885014,0.5166603,0.9947196,0.9940612,0.5086972
161,1,4.6230297,3.8653657,0.40743545,4.6230297,4.963153,0.3856921,0.9902726,0.9794749,0.6004728,0.9902726,0.9930576,0.59524524
162,1,4.677198,3.8528924,-0.08834915,4.677198,4.7456484,-0.19374722,0.9907808,0.97922254,0.47792706,0.9907808,0.99138546,0.45171413
163,1,1.5015291,1.4661987,0.039017722,1.5015291,1.3945814,0.37260485,0.81780237,0.8124789,0.5097532,0.81780237,0.8013227,0.5920882
164,1,4.8230047,3.901649,0.07998915,4.8230047,4.8348465,-0.10774734,0.9920216,0.9801917,0.5199866,0.9920216,0.9921147,0.47308922
165,1,4.2543178,3.75667,-0.09033913,4.2543178,5.0460415,0.20165223,0.98599607,0.97717184,0.47743058,0.98599607,0.9936063,0.5502429
166,1,4.672894,3.93813,0.010757968,4.672894,4.9405637,-0.29468167,0.9907414,0.9808878,0.5026894,0.9907414,0.99290025,0.42685807
167,0,1.1407852,0.6843405,0.34205168,1.1407852,2.3271403,0.62220305,0.75782377,0.6647067,0.5846888,0.75782377,0.91110003,0.65071946
168,1,1.2069997,1.3085151,0.36088175,1.2069997,3.7755976,0.5067614,0.7697677,0.7872646,0.5892539,0.7697677,0.9775904,0.624047
169,1,1.7642152,1.8579419,0.4065801,1.7642152,2.5610175,0.5287818,0.8537368,0.8650569,0.6002675,0.8537368,0.92831016,0.62919897
170,1,4.6629896,3.9780908,0.2442418,4.6629896,4.6852074,0.34049413,0.9906501,0.9816227,0.5607587,0.9906501,0.99085355,0.58431053
171,0,4.629195,3.9198475,-0.055184312,4.629195,4.7739477,-0.091226295,0.99033177,0.98054194,0.4862074,0.99033177,0.9916238,0.4772092
172,1,4.1084814,3.6439428,0.09990029,4.1084814,3.7818978,0.082234085,0.9838329,0.9745173,0.5249543,0.9838329,0.9777279,0.520547
173,1,4.2494326,3.3843992,0.15569544,4.2494326,4.872443,0.31718457,0.9859285,0.9672134,0.5388454,0.9859285,0.9924035,0.57863796
174,1,4.807391,4.2137156,-0.45797342,4.807391,4.892559,-0.69323206,0.99189705,0.98542434,0.38746673,0.99189705,0.99255365,0.33331448
175,0,4.8929,4.103646,0.2832765,4.8929,4.8837433,0.50247216,0.99255615,0.9837558,0.57034934,0.99255615,0.99248827,0.6230401
176,1,4.461606,3.666088,-0.1368179,4.461606,5.051317,-0.10770421,0.988588,0.9750615,0.46584877,0.988588,0.99363977,0.47309995
177,1,3.5736246,3.3338099,0.15794718,3.5736246,4.922497,0.4520506,0.97271156,0.9655706,0.53940487,0.97271156,0.9927717,0.61112666
178,1,4.89028,4.217138,0.06713385,4.89028,4.9872184,0.5725708,0.9925368,0.98547333,0.51677716,0.9925368,0.99322164,0.63935614
179,1,2.4314246,2.3291214,-0.0012274534,2.4314246,3.8990972,0.1305289,0.91919243,0.91126037,0.4996931,0.91919243,0.9801421,0.532586
180,1,4.6901507,3.9182222,0.33393106,4.6901507,5.0329723,0.253133,0.9908983,0.980511,0.5827156,0.9908983,0.99352276,0.5629475
181,1,4.6106706,4.040489,0.21166238,4.6106706,5.119147,-0.28717288,0.9901528,0.9827152,0.5527189,0.9901528,0.9940545,0.42869616
182,1,4.9068136,3.9262328,-0.25685194,4.9068136,4.9906397,0.13220093,0.9926583,0.9806635,0.4361377,0.9926583,0.9932446,0.5330022
