index,label,score,pred,score_text,score_image,logit_text,logit_image
672,0,0.429182227275,0,0.85833013,3.432455e-05,1.8014897,-10.279615
686,1,0.99945164,1,0.99951804,0.99938524,7.6371574,7.393713
702,1,0.90590712,1,0.8395425,0.97227174,1.6548282,3.5571828
725,0,0.0022973891897,0,0.0045903283,4.4500794e-06,-5.379203,-12.322584
746,0,0.130705067375,0,0.26098183,0.00042830475,-1.0408719,-7.755247
763,0,0.49940558137525,0,0.99880815,3.0127505e-06,6.7310753,-12.712654
777,0,0.1427179496265,0,0.2854252,1.0699253e-05,-0.9177077,-11.445326
828,1,0.99976775,1,0.999556,0.9999795,7.7192316,10.79257
839,0,0.532717422,1,0.065496944,0.9999379,-2.6580114,9.687307
850,0,0.02325721,0,0.014122984,0.032391436,-4.245728,-3.3969336
878,0,0.47289928,0,0.14589146,0.7999071,-1.7671955,1.3857138
915,1,0.997664525,1,0.99533725,0.9999918,5.363494,11.711381
948,0,0.00155978121,0,0.0030057402,0.00011382222,-5.804221,-9.080759
964,0,0.99098813,1,0.98199856,0.9999777,3.9991412,10.709919
970,1,0.9858907450000001,1,0.99954623,0.97223526,7.697434,3.5558286
980,0,0.4971995590312,0,0.994395,4.1180624e-06,5.1784773,-12.400124
982,0,0.998982735,1,0.998262,0.99970347,6.353242,8.123318
986,1,0.515383012,1,0.030768884,0.99999714,-3.449999,12.760696
989,0,0.585516485,1,0.99298394,0.17804903,4.9525123,-1.5296218
1009,0,0.0053934619237500005,0,0.010785031,1.8928475e-06,-4.5187526,-13.177426
1073,1,0.9984127,1,0.9969265,0.9998989,5.781846,9.199066
1084,0,0.00891876291295,0,0.017836213,1.3128259e-06,-4.0085273,-13.543327
1101,0,0.10434570511999999,0,0.20856127,0.00013014024,-1.3336196,-8.946768
1120,1,0.9996050999999999,1,0.9992163,0.9999939,7.1506824,12.012596
1143,0,0.468794056965,0,0.93757373,1.438393e-05,2.709309,-11.1493845
1194,1,0.999882325,1,0.99976665,0.999998,8.362719,13.101418
1203,0,0.05011702975105,0,0.10023194,2.1195021e-06,-2.1946502,-13.064327
1211,0,0.5019722235,1,0.007881747,0.9960627,-4.835293,5.5333176
1213,1,0.999511,1,0.9991955,0.9998265,7.124436,8.658864
1233,1,0.99932167,1,0.9986915,0.99995184,6.6375575,9.940863
1255,0,0.48871128459999996,0,0.9758992,0.0015233692,3.7011123,-6.4853063
1287,0,0.008972733799,0,0.01793338,1.2087598e-05,-4.0029955,-11.3233185
1332,0,0.00551077306,0,0.010987269,3.427712e-05,-4.49997,-10.280998
1333,0,0.0179088214515,0,0.035792615,2.5027903e-05,-3.2935648,-10.595494
1354,1,0.004829828165,0,0.009393455,0.00026620133,-4.658304,-8.230991
1359,1,0.99306115,1,0.9864044,0.9997179,4.284317,8.172998
1386,0,0.744176775,1,0.48941705,0.9989365,-0.042338222,6.845072
1433,1,0.89269545,1,0.785394,0.9999969,1.2973816,12.696721
1475,1,0.99953526,1,0.99967396,0.99939656,8.028101,7.4123707
1477,0,0.00983866321715,0,0.019672042,5.2844343e-06,-3.9086888,-12.15074
1505,1,0.4997630777735,0,0.99949837,2.7785547e-05,7.597227,-10.490967
1532,0,0.00342261355,0,0.006158532,0.0006866951,-5.0837393,-7.282933
1609,1,0.9804699,1,0.960951,0.9999888,3.2031052,11.400242
1632,1,0.769232465,1,0.538663,0.99980193,0.15496156,8.526639
1633,1,0.9995976799999999,1,0.9992229,0.99997246,7.159117,10.4978485
1664,0,0.002307300415,0,0.0045768437,3.775713e-05,-5.3821583,-10.1842985
1671,1,0.50186710915,1,0.0038305183,0.9999037,-5.5609174,9.248327
1682,0,0.99740714,1,0.99494994,0.99986434,5.2832966,8.905006
1707,1,0.99979605,1,0.9995964,0.9999957,7.8147116,12.371456
1708,1,0.8824373299999999,1,0.7669197,0.99795496,1.1909988,6.190324
1710,1,0.0745252165,0,0.088231236,0.060819197,-2.3354254,-2.7371025
1740,1,0.9983579499999999,1,0.9967439,0.999972,5.7239747,10.484564
1750,1,0.48634032335,0,0.0058737467,0.9668069,-5.1313715,3.371655
1757,0,0.526607735,1,0.06331867,0.9898968,-2.6941628,4.5847454
1771,0,0.99876994,1,0.99754214,0.99999774,6.0059805,13.006134
1790,1,0.999588275,1,0.9991781,0.99999845,7.1030474,13.35387
1838,0,0.053095909175,0,0.106059425,0.00013239335,-2.1316397,-8.929601
1858,1,0.9999286000000001,1,0.9998604,0.9999968,8.877165,12.646824
1942,1,0.99973132,1,0.99961144,0.9998512,7.852497,8.813182
1948,0,0.0013352405825,0,0.0026110685,5.9412665e-05,-5.945381,-9.730944
1960,0,0.87649372,1,0.8115822,0.94140524,1.4603238,2.776728
2002,0,0.4985468955024,0,0.99709046,3.3310048e-06,5.8368573,-12.612233
2012,0,0.0162655609525,0,0.032463085,6.8036905e-05,-3.39465,-9.595392
2026,0,0.9897380849999999,1,0.98014647,0.9993297,3.8993185,7.307085
2027,1,0.998802,1,0.9996749,0.9979291,8.03116,6.1777163
2089,0,0.4958501969415,0,0.9916924,7.993883e-06,4.782248,-11.736826
2100,1,0.34407151912364997,0,0.6881406,2.4382473e-06,0.7914404,-12.924229
2178,1,0.550336765,1,0.99952257,0.10115096,7.6465335,-2.184501
2198,0,0.997910775,1,0.9958262,0.99999535,5.4747515,12.279587
2207,0,0.9980745200000001,1,0.99896944,0.9971796,6.8766212,5.868039
2233,0,0.87780178,1,0.75560856,0.999995,1.1287522,12.19578
2244,1,0.517720595,1,0.03667039,0.9987708,-3.268426,6.7001495
2292,1,0.9988080500000001,1,0.9976502,0.9999659,6.051065,10.28525
2294,0,0.0108721754645,0,0.0217367,7.650929e-06,-3.8067768,-11.780676
2310,1,0.920182965,1,0.8959897,0.94437623,2.153439,2.8319151
2319,1,0.9993991,1,0.99901474,0.99978346,6.921608,8.437661
2321,1,0.9994391499999999,1,0.99919945,0.99967885,7.1293826,8.043332
2326,0,0.3974250425297,0,0.7948459,4.1850594e-06,1.3543867,-12.3839855
2356,1,0.4998699344015,0,0.9997116,2.8268803e-05,8.150892,-10.473723
2357,1,0.99933945,1,0.998684,0.9999949,6.6318116,12.176231
2390,1,0.9626283200000001,1,0.92526174,0.9999949,2.5160847,12.186007
2396,0,0.019653887499999998,0,0.004521681,0.034786094,-5.3943396,-3.323132
2404,1,0.99843867,1,0.99688464,0.9999927,5.7682858,11.836697
2417,1,0.9959629249999999,1,0.99194145,0.9999844,4.8129334,11.069111
2420,0,0.035749036537,0,0.07149168,6.393074e-06,-2.5639982,-11.960289
2434,0,0.55217734,1,0.96904075,0.13531393,3.4436364,-1.854769
2492,0,0.302993435,0,0.38886622,0.21712065,-0.45208046,-1.2825254
2528,1,0.499087688,0,0.9970034,0.001171976,5.8072577,-6.7478914
2536,1,0.87082483,1,0.99847156,0.7431781,6.4819636,1.0625529
2540,0,0.5103930895,1,0.022008609,0.99877757,-3.7940671,6.7056813
2542,1,0.9938494,1,0.9877081,0.9999907,4.3864512,11.584245
2566,0,0.266657836275,0,0.5332794,3.627255e-05,0.1333149,-10.224413
2582,1,0.9960185500000001,1,0.9920391,0.999998,4.825224,13.09498
2598,1,0.547772485,1,0.09555594,0.99998903,-2.2476087,11.419626
2631,1,0.9996959750000001,1,0.9994661,0.99992585,7.5348186,9.5098095
2641,0,0.9968515950000001,1,0.99413896,0.99956423,5.133537,7.7380643
2648,0,0.0023859999765,0,0.0047577755,1.4224453e-05,-5.343206,-11.160534
2649,1,0.8174465,1,0.9995975,0.6352955,7.817299,0.5550028
2690,0,0.99402172,1,0.98823744,0.999806,4.430996,8.54714
2721,0,0.09982525053975001,0,0.19964854,1.9610795e-06,-1.3884925,-13.142014
2772,0,0.09138077950000001,0,0.012477009,0.17028455,-4.371312,-1.583612
2792,0,0.0119504824675,0,0.023877347,2.3617935e-05,-3.710658,-10.653481
2798,0,0.46310732590415,0,0.9262131,1.5518083e-06,2.5299222,-13.376088
2804,0,0.9987557,1,0.9975319,0.9999795,6.001848,10.793588
2826,1,0.9985311,1,0.9970722,0.99999,5.830579,11.51745
2852,0,0.0799072262,0,0.0010630824,0.15875137,-6.845519,-1.667548
2891,1,0.4994922974775,0,0.9989741,1.0494955e-05,6.8811684,-11.464605
2899,1,0.998986095,1,0.99809223,0.99987996,6.259927,9.028133
2911,1,0.943294555,1,0.88684237,0.99974674,2.0588856,8.280807
2918,1,0.7269709,1,0.4607216,0.9932202,-0.157438,4.987012
2948,1,0.49873746706850003,0,0.99746394,1.0994137e-05,5.9746027,-11.418138
2984,0,0.8437452,1,0.6880109,0.9994795,0.7908363,7.560038
2997,1,0.9974997999999999,1,0.9984925,0.9965071,6.495776,5.6535206
3008,0,0.011860088400000001,0,0.022617897,0.0011022798,-3.7661362,-6.809272
3056,0,0.99444625,1,0.988898,0.9999945,4.489461,12.109663
3057,1,0.99968105,1,0.9994367,0.9999254,7.4812183,9.503341
3062,1,0.999535035,1,0.99915457,0.9999155,7.0748696,9.378042
3075,1,0.998512865,1,0.99731773,0.999708,5.9184184,8.138483
3084,0,0.01556199665,0,0.0041675563,0.026956437,-5.476249,-3.5862067
3108,0,0.9810859000000001,1,0.9624115,0.9997603,3.2427459,8.33603
3137,0,0.0033625652999999998,0,0.006717145,7.9856e-06,-4.996352,-11.737863
3154,1,0.9490091,1,0.8980555,0.9999627,2.1758034,10.197216
3180,0,0.999073085,1,0.9985544,0.99959177,6.5378084,7.8032093
3241,0,0.3746888642,0,0.0037174784,0.74566025,-5.5909853,1.0755993
3242,0,0.0037869255525,0,0.007568984,4.867105e-06,-4.8760986,-12.2330065
3247,0,0.86711413,1,0.98783046,0.7463978,4.3965726,1.0794919
3259,0,0.99958595,1,0.9992086,0.9999633,7.140874,10.213644
3269,1,0.980206735,1,0.9691952,0.99121827,3.448795,4.726259
3303,1,0.99809086,1,0.99620616,0.99997556,5.57057,10.618499
3305,1,0.9995546500000001,1,0.9994184,0.9996909,7.44905,8.081266
3341,0,0.9981392,1,0.9982987,0.9979797,6.3746305,6.2025023
3350,0,0.4834643108733,0,0.96692675,1.8717466e-06,3.375397,-13.188637
3364,0,0.5755876,1,0.1525321,0.9986431,-1.7148778,6.6012053
3368,1,0.998738315,1,0.99757093,0.9999057,6.017842,9.268471
3378,1,0.8286354650000001,1,0.99457633,0.6626946,5.2115383,0.6753254
3404,1,0.9439580999999999,1,0.9987041,0.8892121,6.6472735,2.0827184
3435,0,0.4993720403957,0,0.99873704,7.0407914e-06,6.6730247,-11.863783
3440,1,0.5033361775,1,0.006673905,0.99999845,-5.002854,13.39521
3472,1,0.88664422,1,0.99683964,0.7764488,5.7539186,1.2450898
3493,0,0.008482368,0,0.002282082,0.014682654,-6.0803823,-4.206297
3515,1,0.7146590500000001,1,0.4294985,0.9998196,-0.28389764,8.619795
3526,1,0.9757167250000001,1,0.9977366,0.95369685,6.0886083,3.025137
3595,0,0.45805491400000004,0,0.010809268,0.90530056,-4.5164833,2.2575583
3660,1,0.999611885,1,0.99955994,0.99966383,7.7282486,7.9975295
3691,1,0.8833219299999999,1,0.76667356,0.9999703,1.1896229,10.425645
3704,0,0.212277376937,0,0.4245429,1.1853874e-05,-0.30415154,-11.342844
3711,0,0.500213516,1,0.987621,0.012806032,4.379298,-4.34495
3742,1,0.9993413250000001,1,0.99869955,0.9999831,6.6437693,10.983547
3752,0,0.039109367000000006,0,0.042400274,0.03581846,-3.117275,-3.2928162
3763,1,0.999285465,1,0.9994653,0.99910563,7.5333242,7.0184693
3767,1,0.5626411649999999,1,0.9996731,0.12560923,8.025564,-1.9403516
3784,0,0.0049948858,0,0.009575141,0.0004146306,-4.6389637,-7.787708
3796,1,0.9472360049999999,1,0.89447296,0.99999905,2.1372676,13.926716
3809,1,0.7849034349999999,1,0.99773693,0.57206994,6.0887537,0.2903015
3846,1,0.9990684999999999,1,0.9982797,0.9998573,6.3635073,8.85495
3847,1,0.9096428249999999,1,0.8193145,0.99997115,1.5117099,10.452038
3855,0,0.501265628,1,0.003907556,0.9986237,-5.540928,6.5869637
3856,1,0.9986813999999999,1,0.99736685,0.99999595,5.936909,12.425872
3860,1,0.99988255,1,0.999796,0.9999691,8.496788,10.384194
3886,0,0.47708129029999996,0,0.0055700806,0.9485925,-5.18476,2.9151933
3908,1,0.2890787205,0,0.5677348,0.010422641,0.27261496,-4.5532975
3916,0,0.999371795,1,0.99882966,0.99991393,6.7492933,9.361008
3954,0,0.00720499239,0,0.014276927,0.00013305778,-4.2347307,-8.924594
3957,0,0.006060966515,0,0.0120680975,5.383553e-05,-4.4050484,-9.829523
3991,1,0.86947212,1,0.77135164,0.9675926,1.2159593,3.3964243
4000,0,0.20893284439999998,0,0.41754958,0.0003161088,-0.33284086,-8.059108
