index,label,pred,score,logit
62,0,0,3.0108178e-05,-10.410684
63,1,1,0.99764025,6.0468364
64,1,1,0.8807403,1.999459
65,1,1,0.9998424,8.755661
66,0,1,0.9360018,2.6827629
67,0,0,5.2035364e-05,-9.863535
68,1,1,0.8993629,2.1901665
69,1,1,0.9997459,8.277352
70,1,1,0.5543477,0.21825323
71,1,1,0.9999416,9.747274
72,1,1,0.99987626,8.997398
73,1,1,0.9999199,9.431536
74,1,1,0.9998814,9.039478
75,1,1,0.99970526,8.1290865
76,1,1,0.9922168,4.8479786
77,1,1,0.9770249,3.7501028
78,1,1,0.99894637,6.854445
79,1,1,0.9999,9.210005
80,0,0,0.0020213113,-6.2019854
81,1,1,0.99977094,8.381508
82,1,1,0.9991418,7.0598907
83,1,1,0.99996173,10.172215
84,1,1,0.99926525,7.215298
85,1,1,0.9999249,9.497158
86,1,0,0.39782768,-0.41452467
87,1,1,0.9999554,10.018984
88,1,1,0.94150984,2.778626
89,0,0,1.5493695e-05,-11.075062
90,1,1,0.9977095,6.076718
91,1,1,0.9998623,8.890408
92,1,1,0.72167903,0.95280534
93,1,1,0.99544084,5.3860636
94,0,0,1.8554738e-05,-10.894767
95,1,1,0.737365,1.032318
96,1,1,0.9998975,9.184943
97,1,1,0.99868006,6.6288757
98,1,1,0.9969416,5.7868023
99,1,1,0.99969065,8.080717
100,1,1,0.82510173,1.5513023
101,1,1,0.9985707,6.549149
102,1,1,0.8665144,1.8704851
103,1,1,0.99993455,9.634987
104,1,1,0.99985015,8.8056345
105,1,1,0.99984014,8.740894
106,1,1,0.9999548,10.00485
107,1,1,0.9677274,3.4007325
108,1,1,0.99953115,7.6646214
109,1,1,0.96931946,3.4529648
110,1,1,0.9997662,8.360878
111,1,1,0.9997664,8.361488
112,1,1,0.99942124,7.454033
113,0,0,3.3264183e-05,-10.310996
114,1,1,0.6749005,0.7304338
115,1,1,0.9999405,9.729113
116,0,0,0.00022018272,-8.420833
117,1,1,0.9998915,9.1294775
118,1,1,0.99991703,9.3976345
119,1,1,0.7616866,1.1619488
120,1,1,0.99991,9.315641
121,1,1,0.9959597,5.507393
122,1,1,0.6015012,0.41172397
123,0,1,0.9579384,3.1256475
124,1,1,0.9999238,9.481766
125,1,1,0.9839176,4.1138163
126,1,1,0.99978405,8.440302
127,1,1,0.99983895,8.733963
128,1,1,0.9996983,8.10574
129,1,1,0.9996075,7.8424587
130,1,1,0.99994826,9.870468
131,1,1,0.9960963,5.5419283
132,1,1,0.6292087,0.5288237
133,1,1,0.99987996,9.027421
134,1,1,0.9999534,9.973642
135,1,1,0.99990416,9.252348
136,1,1,0.9988514,6.7680573
137,1,1,0.98331386,4.0763483
138,0,0,3.2678046e-05,-10.328774
139,1,1,0.9995751,7.763156
140,1,1,0.982767,4.0435457
141,1,1,0.9999521,9.946613
142,1,1,0.9999472,9.848991
143,1,1,0.9895639,4.551985
144,0,0,2.8464525e-05,-10.466824
145,0,0,3.257733e-05,-10.3318615
146,1,1,0.99973434,8.233192
147,1,0,0.3703642,-0.5306547
148,1,0,0.14724924,-1.7563407
149,1,1,0.9999424,9.7633705
150,1,0,0.00055924215,-7.4883685
151,1,1,0.99991286,9.3479595
152,1,1,0.9869061,4.3224297
153,1,1,0.9556487,3.0702481
154,1,1,0.9999443,9.796641
155,1,1,0.9999063,9.275814
156,0,0,7.0161346e-05,-9.564643
157,1,1,0.9779936,3.7941704
158,1,1,0.9999099,9.314253
159,1,1,0.9998617,8.885933
160,1,1,0.99993813,9.691196
161,1,1,0.99274504,4.918782
162,1,1,0.998987,6.893878
163,1,1,0.9855641,4.2234936
164,1,1,0.9991295,7.045477
165,1,1,0.9997259,8.201704
166,1,1,0.9985146,6.5105476
167,0,0,2.528404e-05,-10.585312
168,1,0,0.21545151,-1.2923726
169,1,1,0.9720933,3.5505862
170,1,1,0.9983052,6.378497
171,0,0,2.4174593e-05,-10.630184
172,1,1,0.99987864,9.017115
173,1,1,0.98024493,3.9043963
174,1,1,0.9998498,8.803715
175,0,0,1.6379812e-05,-11.019444
176,1,1,0.9994924,7.585307
177,1,0,0.020571759,-3.8630497
178,1,1,0.99985266,8.822796
179,1,1,0.8559766,1.7822672
180,1,1,0.9999244,9.489891
181,1,1,0.99749255,5.985979
182,1,1,0.99656314,5.6697617
183,1,1,0.94992876,2.9429398
184,1,1,0.99954504,7.6948195
185,1,1,0.99980897,8.562462
186,1,1,0.83795965,1.6431248
187,1,1,0.99821657,6.327471
188,1,1,0.96023047,3.1840715
189,1,1,0.78461677,1.2927767
190,1,1,0.9994203,7.452296
191,1,1,0.9996455,7.944482
192,1,1,0.99990547,9.266865
193,1,1,0.9999076,9.289198
194,1,1,0.99848676,6.492005
195,0,0,6.0174625e-05,-9.7182
196,1,1,0.8213121,1.5252631
197,1,0,0.004290713,-5.4470024
198,1,1,0.9999554,10.018391
199,1,1,0.99720687,5.8777857
200,1,1,0.9919897,4.8189783
201,1,1,0.99963415,7.912924
202,0,0,2.656241e-05,-10.535987
203,1,1,0.99742174,5.9580336
204,1,1,0.9998596,8.870796
205,0,0,3.7884012e-05,-10.1809435
206,1,1,0.99947256,7.546821
207,1,1,0.71111345,0.900798
208,1,1,0.9882969,4.4361296
209,1,1,0.993775,5.072936
210,1,1,0.9987758,6.7042713
211,1,1,0.99994123,9.742308
212,1,1,0.9997757,8.402292
213,1,1,0.9999064,9.276741
214,1,1,0.9998511,8.812584
215,1,1,0.99527526,5.3502073
216,1,1,0.9642589,3.295059
217,1,1,0.99990106,9.2206745
218,1,1,0.5840065,0.33924252
219,1,1,0.9999478,9.859253
220,1,1,0.9991586,7.079608
221,1,1,0.99669564,5.709203
222,1,1,0.99994993,9.901019
223,1,1,0.9999459,9.82486
224,0,0,0.00024136071,-8.328977
225,1,1,0.9996024,7.8294764
226,1,1,0.9998497,8.802439
227,1,1,0.9999305,9.573849
228,1,1,0.99984825,8.792917
229,1,1,0.87063766,1.9066087
230,1,1,0.9998388,8.733037
231,1,1,0.99982387,8.643829
232,1,1,0.9174754,2.4085298
233,1,1,0.9273731,2.5470204
234,0,0,8.8726556e-05,-9.329863
235,0,0,2.4446163e-05,-10.619013
236,1,1,0.999838,8.72775
237,1,1,0.9998658,8.916351
238,1,1,0.80368096,1.4094614
239,1,1,0.81427133,1.4780071
240,1,1,0.99974066,8.2570305
241,1,1,0.99987066,8.953047
242,1,1,0.99993336,9.616091
243,0,0,0.0004347834,-7.7402277
244,0,0,0.019681334,-3.908207
245,1,1,0.9619865,3.2310586
246,1,1,0.9991565,7.0770683
247,0,0,5.7313e-05,-9.766926
248,1,1,0.99972564,8.200978
249,1,1,0.9926928,4.911562
250,0,0,5.7406967e-05,-9.765287
251,0,0,0.00013083479,-8.941444
252,1,1,0.99328023,4.995951
253,0,0,2.4484987e-05,-10.617426
254,1,1,0.9983779,6.4223995
255,1,1,0.9999105,9.321401
256,1,1,0.9995189,7.6389856
257,1,1,0.99926025,7.20851
258,1,1,0.9998073,8.554247
259,1,0,0.14860149,-1.7456121
260,1,1,0.98571765,4.2343435
261,1,1,0.9988514,6.7680745
262,1,0,0.00031508677,-8.062347
263,0,0,0.00020941734,-8.470972
264,1,0,0.32336414,-0.73835415
265,1,0,0.25847393,-1.0539154
266,0,0,2.8412642e-05,-10.468648
267,1,1,0.99738425,5.9436026
268,1,1,0.99973756,8.245363
269,1,1,0.99949956,7.5996237
270,1,1,0.8551751,1.7757807
271,1,1,0.98852146,4.4557357
272,1,1,0.99961334,7.8574367
273,1,0,0.2896669,-0.89700234
274,1,1,0.77457625,1.2343341
275,1,1,0.99860495,6.573444
276,1,1,0.9960914,5.5406737
277,1,1,0.99980146,8.524445
278,1,1,0.6945417,0.821439
279,1,1,0.99995923,10.106167
280,1,1,0.9998946,9.157474
281,1,1,0.9297742,2.5832262
282,1,1,0.99991405,9.361173
