index,label,blank_logit_both,blank_logit_img_only,blank_logit_txt_only,drop_logit_both,drop_logit_img_only,drop_logit_txt_only,blank_score_both,blank_score_img_only,blank_score_txt_only,drop_score_both,drop_score_img_only,drop_score_txt_only
11,1,2.4340801,-0.26699343,-0.5703012,2.4340801,0.41256058,-0.8181658,0.9193895,0.43364537,0.3611673,0.9193895,0.6017017,0.30615315
12,1,3.3366928,-1.1428528,-0.25251505,3.3366928,-1.502709,-0.8321042,0.9656663,0.24179697,0.43720457,0.9656663,0.18202181,0.3032003
13,0,-3.9469306,-1.6826319,-0.5894275,-3.9469306,-1.7656157,-0.7864318,0.018947933,0.15674728,0.35676622,0.018947933,0.1460884,0.31293535
14,0,-5.8987384,-5.906874,-0.57306004,-5.8987384,-4.6511636,-0.8592546,0.0027354,0.0027132959,0.36053103,0.0027354,0.0094601335,0.2974951
15,1,3.4667711,2.215316,-0.49706545,3.4667711,5.00978,-0.8725591,0.96972734,0.90161645,0.37823054,0.96972734,0.99337184,0.29472208
16,0,1.4144733,1.7274526,-0.59660316,1.4144733,4.2001214,-0.9308885,0.80447054,0.8490863,0.35512123,0.80447054,0.9852277,0.2827445
17,1,0.40972584,-0.528729,0.09823279,0.40972584,-0.2698102,-0.9316475,0.6010221,0.37081337,0.52453846,0.6010221,0.43295372,0.2825906
18,1,4.070623,0.92941105,0.94924545,4.070623,2.6525557,-0.81680727,0.9832197,0.7169558,0.72096336,0.9832197,0.9341683,0.3064418
19,1,1.1215014,0.46529692,-0.51214856,1.1215014,1.5332811,-1.1888114,0.7542671,0.61427,0.37468997,0.7542671,0.82248586,0.23347159
20,1,1.601804,0.118121,-0.45582467,1.601804,0.9998234,-0.8284854,0.8322704,0.529496,0.3879768,0.8322704,0.73102385,0.3039654
21,0,-3.0575,-2.7945323,-0.6037845,-3.0575,-3.785593,-0.8617356,0.044894785,0.057620354,0.35347834,0.044894785,0.02219175,0.29697686
22,0,-0.04035622,0.7116003,-0.5360714,-0.04035622,2.1399727,-0.6918726,0.48991233,0.6707547,0.36910194,0.48991233,0.89472806,0.33361664
23,1,4.7014613,0.96228206,-0.5239382,4.7014613,2.9745698,-0.76320136,0.99099976,0.72357845,0.37193182,0.99099976,0.95141196,0.31795162
24,0,-3.533072,-4.570946,-0.18914612,-3.533072,-3.698782,-0.78128505,0.028385738,0.010242175,0.45285398,0.028385738,0.024155717,0.31404302
25,0,-6.7441063,-6.4489546,-0.5265901,-6.7441063,-5.362086,-0.78761137,0.0011764152,0.001579676,0.37131253,0.0011764152,0.004669207,0.3126818
26,0,-0.0030165315,-3.4054568,-0.6141712,-0.0030165315,-2.8727283,-0.9240843,0.49924582,0.03212536,0.3511083,0.49924582,0.053518284,0.28412643
27,0,-0.8409266,-0.69071347,-0.613787,-0.8409266,-0.57564956,-0.7864405,0.30133966,0.33387437,0.35119578,0.30133966,0.3599342,0.31293347
28,0,-5.673322,-1.66994,-0.563637,-5.673322,-1.436422,-0.7204174,0.0034246615,0.15843217,0.36270633,0.0034246615,0.19210003,0.32730108
29,1,4.5200677,0.44755235,-0.20504606,4.5200677,1.9582777,-0.8093975,0.98922896,0.6100572,0.44891736,0.98922896,0.8763464,0.3080189
30,1,3.9791398,0.4773994,-0.48111135,3.9791398,1.6519482,-0.7047793,0.98164165,0.6171336,0.38198975,0.98164165,0.8391542,0.33075345
31,0,3.3494134,-1.8373603,-0.28373268,3.3494134,-1.9237034,-0.7962178,0.96608555,0.13736379,0.4295389,0.96608555,0.12744914,0.31083515
32,1,2.088711,-0.14733216,-0.41363096,2.088711,0.8615695,-0.7675037,0.8898011,0.46323347,0.39804178,0.8898011,0.70298845,0.31701934
33,0,1.1906356,-0.74360883,-0.5609251,1.1906356,-0.6975359,-0.87601495,0.7668547,0.32221547,0.36333346,0.7668547,0.33235878,0.29400426
34,1,4.391246,1.4384567,-0.40257537,4.391246,3.5066533,-0.73615956,0.98776627,0.80821556,0.4006937,0.98776627,0.9708765,0.32384452
35,1,4.3084116,-1.3324251,-0.30736944,4.3084116,-1.683823,-0.7085215,0.9867237,0.2087585,0.42375696,0.9867237,0.1565899,0.32992563
36,0,3.3965962,1.4334555,-0.33733252,3.3965962,3.8844676,-0.76070786,0.96759796,0.80743915,0.4164576,0.96759796,0.9798554,0.31849262
37,1,2.4776034,-1.217171,-0.46240687,2.4776034,-1.2716315,-0.7244722,0.9225567,0.2284347,0.38641497,0.9225567,0.2189781,0.32640892
38,0,-5.2236276,-6.4711924,-0.45076793,-5.2236276,-5.711517,-0.7034032,0.005358877,0.001544989,0.3891782,0.005358877,0.0032967469,0.3310581
39,0,-1.9447938,-2.4538813,-0.08899486,-1.9447938,-2.1858997,-0.9330704,0.12512214,0.079155184,0.47776595,0.12512214,0.10102387,0.2823022
40,1,5.2627134,-0.31950104,-0.34818015,5.2627134,0.013598204,-0.6701498,0.9948455,0.42079735,0.41382378,0.9948455,0.5033995,0.33846328
41,0,-3.284095,-4.213913,0.004142225,-3.284095,-3.6290185,-0.96906555,0.036120873,0.014572879,0.5010356,0.036120873,0.02585595,0.2750668
42,0,-4.6061034,-4.6971674,-0.51383984,-4.6061034,-3.8837368,-0.74432373,0.009891846,0.009038635,0.37429377,0.009891846,0.020159053,0.3220594
43,1,3.085056,0.08608651,-0.34197062,3.085056,1.3640236,-0.81257546,0.95627207,0.52150834,0.41533083,0.95627207,0.7964129,0.30734193
44,1,2.6539562,1.4101614,-0.54288065,2.6539562,3.4468553,-0.7249987,0.9342544,0.8037914,0.3675177,0.9342544,0.96913725,0.32629317
45,1,-2.389076,-1.8769829,-0.5845965,-2.389076,-2.8556142,-0.8196031,0.084009506,0.1327358,0.35787565,0.084009506,0.054391835,0.3058479
46,0,-3.789973,-4.2467327,-0.2652579,-3.789973,-5.3579526,-0.82314306,0.022096904,0.014109002,0.43407163,0.022096904,0.0046884553,0.30509686
47,1,3.091533,1.0224262,-0.45433772,3.091533,2.8947458,-0.9917805,0.9565422,0.7354449,0.38832992,0.9565422,0.94758606,0.27056053
48,0,-2.933544,-2.5586166,-0.52894413,-2.933544,-3.8164062,-0.795251,0.050520062,0.07184974,0.3707632,0.050520062,0.021532878,0.3110423
49,0,-6.3481617,-6.0886893,-0.52941585,-6.3481617,-4.911776,-0.86254895,0.0017469042,0.002263246,0.37065312,0.0017469042,0.0073056403,0.29680708
50,1,4.2823935,0.9087556,-0.12823273,4.2823935,2.6025796,-0.77279425,0.98637855,0.7127455,0.4679857,0.98637855,0.9310274,0.31587493
51,1,1.6177348,1.9128815,-0.47878492,1.6177348,4.8328342,-0.8527329,0.8344825,0.87134254,0.3825391,0.8344825,0.99209905,0.2988599
52,1,4.3683453,-0.99074006,-0.45054024,4.3683453,-1.3586938,-0.87713546,0.98748636,0.2707659,0.38923237,0.98748636,0.20445266,0.29377174
53,1,0.48485118,1.153024,-0.5619289,0.48485118,3.3007526,-0.6891232,0.6188928,0.7600628,0.36310127,0.6188928,0.9644546,0.33422816
54,0,-6.15536,-4.4332623,-0.57519495,-6.15536,-4.333802,-0.87800103,0.0021175826,0.011736307,0.360039,0.0021175826,0.0129477335,0.29359218
55,0,-4.1315837,-1.1608267,-0.58756876,-4.1315837,-0.76852167,-0.75128496,0.015803663,0.23851709,0.3571929,0.015803663,0.31679899,0.32054138
56,0,0.21168436,-1.0230075,-0.5401473,0.21168436,-1.207063,-0.7259183,0.55272436,0.264442,0.3681533,0.55272436,0.23022114,0.32609108
57,1,2.7894793,0.9817341,-0.2929979,2.7894793,2.4319158,-0.95070946,0.94210464,0.72745216,0.42727008,0.94210464,0.9192289,0.27874216
58,1,3.1651475,2.100611,-0.5348147,3.1651475,4.729907,-0.77288216,0.9595014,0.8909625,0.36939463,0.9595014,0.9912499,0.31585598
59,1,1.7446508,-0.49779907,-0.42030066,1.7446508,-0.33370516,-0.72356266,0.8512768,0.37805805,0.3964448,0.8512768,0.41733935,0.32660893
60,0,0.8599795,0.65078485,-0.58062106,0.8599795,1.9617467,-0.7536528,0.7026563,0.6571873,0.3587897,0.7026563,0.87672186,0.3200259
61,1,6.3977656,1.4250034,-0.24857807,6.3977656,4.1759744,-0.8543811,0.9983375,0.80612165,0.43817353,0.9983375,0.9848721,0.29851463
62,1,2.306392,0.4045835,-0.35357323,2.306392,1.7397541,-0.8175638,0.90940505,0.59978837,0.41251618,0.90940505,0.8506558,0.30628106
63,1,2.3055563,0.8136579,-0.24073482,2.3055563,2.5066843,-0.88957125,0.90933615,0.6928884,0.44010532,0.90933615,0.92460907,0.2911983
64,1,1.3266367,-0.3499327,-0.43208265,1.3266367,0.07049969,-0.77994573,0.7902838,0.41339874,0.3936291,0.7902838,0.51761764,0.31433156
65,1,4.8461432,1.5961134,-0.14787081,4.8461432,4.6541395,-0.671034,0.99220264,0.8314745,0.46309948,0.99220264,0.99056774,0.3382654
66,0,-3.2316573,-3.000452,-0.40451628,-3.2316573,-3.1939406,-0.7387129,0.037991628,0.04740545,0.40022773,0.037991628,0.039394382,0.32328567
67,0,-5.475585,-5.68656,-0.39902908,-5.475585,-5.052784,-0.805015,0.0041703135,0.0033797768,0.40154564,0.0041703135,0.0063509224,0.3089538
68,0,-3.6403608,-2.7158973,-0.52145475,-3.6403608,-2.0476365,-0.8572746,0.025571795,0.06204178,0.37251213,0.025571795,0.11429142,0.29790905
69,1,3.1904948,2.0625951,-0.42934406,3.1904948,5.1951313,-0.83779395,0.96047497,0.8872141,0.39428297,0.96047497,0.9944871,0.3019996
70,1,3.7981298,-0.29877988,-0.36902064,3.7981298,0.521868,-0.7747905,0.97807866,0.4258558,0.40877768,0.97807866,0.62758446,0.31544372
71,1,6.4021044,1.8453654,-0.5003016,6.4021044,3.7324617,-0.70841146,0.99834466,0.8635821,0.3774698,0.99834466,0.97662556,0.32994995
72,1,-1.589779,-2.1413007,-0.49163878,-1.589779,-3.3384905,-0.7138809,0.16941498,0.105146945,0.37950757,0.16941498,0.034274086,0.32874185
73,0,-5.8089075,-2.4102805,-0.5789208,-5.8089075,-3.5532508,-0.80560637,0.0029917292,0.08239211,0.35918096,0.0029917292,0.027834471,0.30882755
74,0,-3.5741644,-3.4816856,-0.5458927,-3.5741644,-2.542283,-0.87422043,0.027274111,0.029837849,0.36681786,0.027274111,0.07294663,0.29437688
75,0,-4.1249747,-4.4192843,-0.55587953,-4.1249747,-2.738103,-0.68797547,0.015906787,0.011899543,0.3645014,0.015906787,0.060762074,0.3344836
76,1,1.7486436,-0.16411217,-0.63840604,1.7486436,0.09408331,-0.89500695,0.85178167,0.4590638,0.34560695,0.85178167,0.5235035,0.29007766
77,0,-4.5788956,-5.4303017,-0.54936135,-4.5788956,-5.242934,-0.7359903,0.010161905,0.004362657,0.3660126,0.010161905,0.0052569457,0.32388157
78,0,-2.1760683,-2.7947547,-0.60040224,-2.1760683,-4.412981,-0.7253349,0.10192025,0.05760828,0.3542517,0.10192025,0.011973885,0.3262193
79,0,-3.305184,-0.41897786,-0.58655244,-3.305184,-0.22778136,-0.7717197,0.03539378,0.39676136,0.35742632,0.03539378,0.4432996,0.3161072
80,0,-3.268375,-1.3078245,-0.5874806,-3.268375,-1.5499523,-0.73605067,0.036672194,0.2128511,0.35721317,0.036672194,0.17509316,0.32386833
81,0,1.6586995,1.2660804,-0.41217843,1.6586995,3.190806,-0.9292522,0.84006333,0.7800711,0.39838988,0.84006333,0.9604869,0.28307644
82,0,0.6998329,-1.2854317,-0.5066568,0.6998329,-1.5681611,-0.69401836,0.6681507,0.21662703,0.37597755,0.6681507,0.1724787,0.33313978
83,1,-3.048239,-2.030707,-0.5407874,-3.048239,-2.4086277,-0.70310557,0.045293562,0.1160164,0.36800444,0.045293562,0.082517155,0.33112404
84,1,3.908184,0.54309654,-0.47886539,3.908184,1.8685578,-0.77588314,0.98031825,0.6325324,0.38252008,0.98031825,0.8662913,0.31520784
85,0,2.7081125,-0.45055965,-0.49337435,2.7081125,0.12255466,-0.76738197,0.93750364,0.38922772,0.37909898,0.93750364,0.53060037,0.31704572
86,1,0.77628714,-1.7755599,-0.5710803,0.77628714,-2.3728466,-0.8695134,0.68487936,0.14485225,0.3609876,0.68487936,0.08526685,0.29535556
87,0,-3.462325,-3.8246253,-0.36340374,-3.462325,-4.310831,-0.857465,0.03040342,0.021360388,0.4101358,0.03040342,0.013244616,0.29786924
88,1,3.282655,1.2666582,-0.5119455,3.282655,4.064537,-0.84247565,0.9638289,0.78017014,0.37473756,0.9638289,0.98311895,0.30101365
89,1,5.583192,1.3814608,-0.17294309,5.583192,3.587726,-0.9050614,0.9962535,0.7992255,0.45687166,0.9962535,0.9730833,0.2880115
90,1,5.288006,1.2307385,-0.25477314,5.288006,3.2776544,-0.7131928,0.99497354,0.7739478,0.436649,0.99497354,0.9636542,0.32889372
91,0,-4.0027075,-4.3124347,-0.45388776,-4.0027075,-2.8308725,-0.80236256,0.01793845,0.013223674,0.3884368,0.01793845,0.055678505,0.3095204
92,1,5.448161,1.8707798,-0.21011788,5.448161,4.5469027,-0.98006207,0.99571425,0.8665485,0.44766292,0.99571425,0.9895112,0.27287948
93,1,4.797627,1.078122,-0.541582,4.797627,3.089699,-0.81250036,0.9918182,0.7461384,0.36781964,0.9918182,0.95646584,0.30735794
94,1,2.3124056,1.0601127,-0.5474081,2.3124056,3.0216298,-0.711424,0.9098993,0.74271214,0.36646596,0.9098993,0.95354176,0.32928425
95,1,2.0133142,0.631934,-0.45343393,2.0133142,2.0472403,-0.75003344,0.88218796,0.6529278,0.38854465,0.88218796,0.88566846,0.320814
96,1,-1.0212194,-0.06208849,-0.54207313,-1.0212194,0.7310526,-0.72088534,0.26478994,0.48448288,0.36770546,0.26478994,0.6750362,0.32719806
97,1,0.2048803,1.4905806,-0.11300692,0.2048803,3.876367,-0.94250184,0.55104166,0.8161654,0.4717783,0.55104166,0.9796949,0.28039524
98,1,3.0719738,2.1877751,-0.4068405,3.0719738,5.3300037,-0.7931033,0.9557218,0.8991463,0.39966995,0.9557218,0.9951793,0.31150272
99,0,-1.266585,-1.7737216,-0.38897622,-1.266585,-2.1452003,-0.6782464,0.21984242,0.14508012,0.40396374,0.21984242,0.1047806,0.3366528
100,1,0.81916404,0.37720686,-0.5453503,0.81916404,1.3501853,-0.8821239,0.6940589,0.59319925,0.36694387,0.6940589,0.79415995,0.29273784
101,0,-5.1094093,-2.833219,-0.5536358,-5.1094093,-3.2353573,-0.8649976,0.006003391,0.055555254,0.3650213,0.006003391,0.03785663,0.29629627
102,0,-1.473031,0.08801785,-0.29469147,-1.473031,1.0508258,-0.9894365,0.18648234,0.52199024,0.4268557,0.18648234,0.7409335,0.2710234
103,1,4.616349,1.840919,-0.33213142,4.616349,4.5382137,-0.73729366,0.99020797,0.8630574,0.41772214,0.99020797,0.98942065,0.3235962
104,1,4.66335,1.5045286,-0.36024454,4.66335,3.6023188,-0.91514134,0.99065334,0.8182489,0.41090035,0.99065334,0.973463,0.2859489
105,1,3.0130763,2.563017,-0.5548731,3.0130763,5.074129,-0.7684864,0.9531614,0.92844313,0.36473456,0.9531614,0.99378234,0.3168066
106,0,-4.4145794,-4.331073,-0.5459101,-4.4145794,-3.0042028,-0.7559754,0.011954991,0.012982661,0.3668138,0.011954991,0.04723636,0.31952065
107,1,4.8808928,1.2610328,-0.46260726,4.8808928,3.1714454,-0.8903961,0.99246687,0.77920383,0.38636747,0.99246687,0.95974547,0.2910281
108,1,2.852145,2.3927956,-0.48572767,2.852145,5.5757337,-0.81472003,0.94542944,0.9162763,0.38090053,0.94542944,0.9962256,0.3068856
109,1,2.9059281,1.9257672,-0.60167503,2.9059281,4.5231633,-0.77953166,0.9481387,0.8727802,0.35396057,0.9481387,0.989262,0.31442085
110,0,0.07334024,0.22775713,-0.5036681,0.07334024,1.3226755,-0.75447834,0.5183269,0.55669445,0.37667903,0.5183269,0.7896265,0.31984627
111,1,6.270396,1.5258619,-0.3453313,6.270396,4.024524,-0.70344853,0.9981121,0.82140005,0.414515,0.9981121,0.98244184,0.33104807
112,0,-2.4638,-0.91940695,-0.580809,-2.4638,-1.1231836,-0.93062466,0.07843523,0.28507873,0.35874647,0.07843523,0.24542125,0.282798
113,1,4.7482786,0.06956068,-0.4453301,4.7482786,1.0347981,-0.7208129,0.9914078,0.51738316,0.39047167,0.9914078,0.73784506,0.327214
114,0,0.1293349,-1.3393196,-0.5388579,0.1293349,-1.8140346,-0.8477248,0.5322887,0.20762198,0.36845332,0.5322887,0.14015122,0.29991037
115,1,4.7794623,0.50404024,-0.5275979,4.7794623,1.4317229,-0.7774358,0.9916694,0.6234084,0.37107733,0.9916694,0.8071696,0.3148728
116,0,1.5177813,-0.38929448,-0.5313475,1.5177813,-0.077069536,-0.71294296,0.82021147,0.40388712,0.37020266,0.82021147,0.48074213,0.32894886
117,0,-2.149143,-2.17943,-0.22097921,-2.149143,-3.4670296,-0.7576489,0.104411334,0.101612955,0.44497892,0.104411334,0.030265039,0.31915694
118,1,3.699093,0.32448798,-0.09098394,3.699093,1.6896864,-0.94702196,0.97585166,0.58041763,0.47726965,0.97585166,0.84418297,0.27948412
119,0,-6.160045,-5.558278,-0.42951375,-6.160045,-5.0206103,-0.81025845,0.0021077062,0.0038406022,0.39424244,0.0021077062,0.0065572155,0.3078354
120,1,2.928331,-0.6207329,-0.45204085,2.928331,-0.33364043,-0.91131216,0.9492293,0.34961477,0.38887566,0.9492293,0.41735515,0.2867314
121,1,1.2872673,-1.798718,-0.5248561,1.2872673,-1.8798621,-0.8590443,0.78368425,0.14200719,0.37171742,0.78368425,0.13240471,0.29753906
122,1,4.636407,1.4073522,-0.04981163,4.636407,3.7323146,-0.97302896,0.9904006,0.803348,0.48754966,0.9904006,0.9766223,0.27427715
123,1,2.4004369,-1.0520269,-0.5672582,2.4004369,-0.95660245,-0.73850536,0.9168606,0.25883606,0.36186972,0.9168606,0.27755895,0.32333106
124,1,6.4532375,0.84850204,-0.4427549,6.4532375,2.458597,-0.74786663,0.99842703,0.70025283,0.39108473,0.99842703,0.9211878,0.32128632
125,1,3.9411664,1.7735952,-0.03395079,3.9411664,4.0590334,-0.9603801,0.98094463,0.8549042,0.49151316,0.98094463,0.98302734,0.2768021
126,1,1.0707552,-0.295767,-0.4263414,1.0707552,0.64788723,-0.90839756,0.7447405,0.4265926,0.3950003,0.7447405,0.6565342,0.28732786
127,0,-6.1768246,-3.1330342,-0.51829004,-6.1768246,-2.960098,-0.7508935,0.0020727077,0.041765008,0.37325215,0.0020727077,0.049261417,0.32062665
128,1,7.23964,1.4565656,-0.49497765,7.23964,3.7815943,-0.73237145,0.999283,0.81100684,0.37872168,0.999283,0.9777213,0.32467452
129,1,4.848501,0.21430276,-0.34563267,4.848501,1.5632764,-0.9120631,0.9922208,0.5533716,0.41444188,0.9922208,0.826823,0.28657785
130,1,4.758643,2.0304263,-0.52807486,4.758643,4.192025,-0.69107985,0.9914957,0.88395476,0.370966,0.9914957,0.98510945,0.3337929
131,1,0.8066461,1.0385567,-0.54704267,0.8066461,2.7802892,-0.6839231,0.6913943,0.73857147,0.36655083,0.6913943,0.9416014,0.33538628
132,0,-6.0504203,-4.941346,-0.5152471,-6.0504203,-3.8827424,-0.74558675,0.0023513294,0.0070942855,0.37396428,0.0023513294,0.020178705,0.3217837
133,1,3.2687066,1.1595993,-0.5687624,3.2687066,3.0127623,-0.7479446,0.9633395,0.7612599,0.36152247,0.9633395,0.95314735,0.32126933
134,0,-4.6266723,-3.745504,-0.55425173,-4.6266723,-3.1073728,-0.7664014,0.009692413,0.02307852,0.3648785,0.009692413,0.04280416,0.31725806
135,0,-4.3995905,-2.3076925,-0.71893966,-4.3995905,-2.6088023,-0.7627801,0.012133341,0.090487875,0.32762653,0.012133341,0.06857406,0.31804296
136,1,0.94628865,1.7216235,-0.5491978,0.94628865,4.0827413,-0.81758857,0.72036815,0.8483378,0.36605057,0.72036815,0.9834184,0.30627578
137,0,3.9088862,1.3329092,-0.58559585,3.9088862,3.344689,-0.878626,0.9803318,0.79132146,0.357646,0.9803318,0.9659305,0.29346257
138,0,0.42545414,-0.60142195,-0.20634438,0.42545414,0.14047799,-0.9776361,0.60478765,0.35401845,0.44859615,0.60478765,0.53506184,0.2733611
139,1,3.8850334,0.40406567,-0.3646591,3.8850334,1.4068068,-0.8605387,0.9798665,0.5996641,0.4098322,0.9798665,0.8032618,0.29722682
140,0,-4.8080344,-4.5498266,-0.5536647,-4.8080344,-3.7039108,-0.7866062,0.008097781,0.0104585,0.3650146,0.008097781,0.024035113,0.31289786
141,0,0.8322351,0.9366836,-0.5429983,0.8322351,2.3703282,-0.76137185,0.69682735,0.71842927,0.36749035,0.69682735,0.9145365,0.3183485
142,1,4.4899898,0.25299096,-0.50102437,4.4899898,0.6606159,-0.7274326,0.9889037,0.5629125,0.37729996,0.9889037,0.65939873,0.32575837
143,1,5.5006814,1.8053308,-0.46264628,5.5006814,3.9134037,-0.83388853,0.99593264,0.85879654,0.3863582,0.99593264,0.9804186,0.30282348
144,1,6.132391,1.5332717,-0.20926064,6.132391,3.5583804,-0.81706786,0.9978333,0.8224845,0.44787493,0.9978333,0.972304,0.30638644
145,1,5.2454877,2.179832,-0.5067785,5.2454877,5.2687197,-0.65271294,0.99475646,0.8984238,0.37594903,0.99475646,0.9948762,0.34237844
146,0,6.737267,1.4285055,-0.18137236,6.737267,3.577941,-0.6863809,0.99881554,0.80666834,0.4547808,0.99881554,0.97282594,0.33483863
147,0,-0.1525228,-3.198118,-0.04413402,-0.1525228,-2.772512,-0.942525,0.46194303,0.03923661,0.48896828,0.46194303,0.05882778,0.28039056
148,1,2.8975918,0.21737276,-0.49534976,2.8975918,0.9866632,-0.8527439,0.94772726,0.5541302,0.3786341,0.94772726,0.7284283,0.29885757
149,0,-3.2697678,-2.4682946,-0.5007988,-3.2697678,-3.3997624,-0.80421335,0.036623023,0.07811095,0.37735298,0.036623023,0.03230289,0.30912498
150,1,-0.47644657,-0.9565964,-0.4839945,-0.47644657,-0.9104283,-0.75788796,0.38309157,0.27756017,0.3813093,0.38309157,0.2869122,0.31910497
151,1,2.4134948,-0.07136741,-0.39885503,2.4134948,0.9841906,-0.7658505,0.91785055,0.48216575,0.40158746,0.91785055,0.72793895,0.31737742
152,0,2.9115398,0.21396214,-0.3489651,2.9115398,0.9186807,-0.7866565,0.94841397,0.5532874,0.4136334,0.94841397,0.71477324,0.31288704
153,1,1.057412,1.0297544,-0.013135761,1.057412,2.9628372,-0.9977299,0.74219567,0.73686826,0.49671614,0.74219567,0.9508667,0.269388
154,0,-3.936267,-4.0354204,-0.6215201,-3.936267,-5.476744,-0.68906194,0.019147182,0.017371155,0.3494358,0.019147182,0.0041655023,0.3342418
155,1,6.4828815,1.2132839,-0.11052598,6.4828815,3.397424,-0.7017466,0.99847287,0.7708795,0.47239664,0.99847287,0.96762395,0.3314251
156,0,2.10602,-0.7068099,-0.4782392,2.10602,-0.64162976,-0.7445147,0.8914869,0.33030415,0.382668,0.8914869,0.34487823,0.3220177
157,1,0.6327423,0.1141755,-0.56626284,0.6327423,1.080929,-0.9134654,0.653111,0.5285129,0.36209962,0.653111,0.74666977,0.28629124
158,1,2.7350082,-0.53425545,-0.34143794,2.7350082,-0.26767576,-0.84453976,0.93906105,0.36952493,0.41546023,0.93906105,0.43347776,0.30057955
159,0,-2.9741778,-3.3855333,-0.3835291,-2.9741778,-4.5364323,-0.83557004,0.048606157,0.032750655,0.40527597,0.048606157,0.010598034,0.3024686
160,0,0.11708912,0.90707374,-0.2562797,0.11708912,2.4825697,-0.72385573,0.5292389,0.712401,0.43627843,0.5292389,0.92291087,0.3265445
161,0,-1.2030206,-1.3629823,-0.31296873,-1.2030206,-0.88497156,-0.859992,0.23093832,0.20375603,0.42239025,0.23093832,0.29214862,0.29734102
162,1,5.6090107,0.9105813,-0.10855794,5.6090107,2.5231507,-0.8788587,0.9963486,0.7131191,0.4728872,0.9963486,0.9257489,0.29341435
163,1,1.2243346,0.1960637,-0.27131814,1.2243346,0.963246,-0.8248371,0.7728255,0.5488595,0.43258354,0.7728255,0.7237713,0.30473784
164,1,-3.5566797,-2.3842964,-0.36782765,-3.5566797,-3.004882,-0.8998291,0.027741838,0.08437804,0.40906605,0.027741838,0.047205802,0.28908563
165,1,2.6391273,1.2555165,-0.47855186,2.6391273,2.580975,-0.7653791,0.93333775,0.7782534,0.38259417,0.93333775,0.92962706,0.31747952
166,1,5.5932474,1.1734232,0.27010646,5.5932474,3.0117304,-0.9146395,0.9962909,0.7637632,0.567119,0.9962909,0.9531012,0.28605142
167,1,5.4545794,1.4398768,-0.23340102,5.4545794,3.9963202,-0.7920052,0.9957416,0.80843556,0.4419132,0.9957416,0.9819487,0.31173828
168,0,-4.606647,-2.4775953,-0.5973636,-4.606647,-2.6060686,-0.7728218,0.009886524,0.07744383,0.3549471,0.009886524,0.06874887,0.315869
169,1,2.6451867,-0.26391557,-0.21040136,2.6451867,0.085187495,-0.8411852,0.9337137,0.43440142,0.44759285,0.9337137,0.521284,0.30128524
170,0,1.0902162,-0.16448781,-0.49886614,1.0902162,0.47026262,-0.80523574,0.7484224,0.45897052,0.37780717,0.7484224,0.6154459,0.30890664
171,1,5.641206,0.67429894,-0.4970094,5.641206,2.3633604,-0.8434549,0.99646395,0.6624651,0.37824374,0.99646395,0.9139904,0.30080765
172,0,3.2541208,0.04018894,-0.34516442,3.2541208,0.6941033,-0.95234025,0.9628209,0.5100459,0.41455555,0.9628209,0.66687906,0.27841443
173,0,-5.535256,-4.133129,-0.47916117,-5.535256,-3.1305628,-0.80763805,0.0039296956,0.015779644,0.38245022,0.0039296956,0.041864023,0.30839404
174,1,2.0213957,-0.41658235,0.0005330518,2.0213957,-0.05871445,-0.8478047,0.8830252,0.39733484,0.5001333,0.8830252,0.48532557,0.29989356
