index,label,pred,score,logit
986,1,0,2.3261528e-06,-12.9712925
989,0,1,0.9833145,4.0763917
1009,0,0,7.537706e-07,-14.098177
1073,1,1,0.9997999,8.516233
1084,0,0,5.9118397e-06,-12.0385475
1101,0,0,3.832687e-05,-10.169321
1120,1,0,2.3510744e-05,-10.65803
1143,0,0,4.241405e-05,-10.067988
1194,1,0,2.4370013e-06,-12.92474
1203,0,1,0.9997975,8.504631
1211,0,0,0.0010336816,-6.8735943
1213,1,0,3.4275415e-06,-12.583664
1233,1,0,8.33292e-07,-13.997881
1255,0,0,0.17396751,-1.5577656
1287,0,1,0.822277,1.5318513
1332,0,1,0.999416,7.4449863
1333,0,0,0.0013646947,-6.595459
1354,1,0,1.5603844e-06,-13.370577
1359,1,0,4.3632167e-06,-12.342297
1386,0,1,0.99996173,10.17195
1433,1,0,0.0010876858,-6.8226147
1475,1,0,5.373268e-07,-14.436659
1477,0,0,1.0181691e-05,-11.494909
1505,1,0,8.7833223e-07,-13.94524
1532,0,0,0.016181588,-4.1075673
1609,1,0,3.056697e-06,-12.698173
1632,1,0,2.007606e-06,-13.118566
1633,1,0,1.0096514e-05,-11.50331
1664,0,1,0.9275509,2.549664
1671,1,0,5.7537574e-05,-9.763015
1682,0,1,0.99871886,6.658741
1707,1,0,2.5902211e-06,-12.863765
1708,1,0,7.690861e-07,-14.078062
1710,1,0,6.954393e-07,-14.178721
1740,1,0,9.499078e-06,-11.564306
1750,1,0,1.0713911e-06,-13.7465515
1757,0,1,0.9999962,12.480827
1771,0,1,0.9999603,10.134802
1790,1,0,1.3449869e-06,-13.519125
1838,0,0,0.11793276,-2.0121536
1858,1,0,5.1970774e-06,-12.167409
1942,1,0,0.17601086,-1.5436116
1948,0,1,0.92416286,2.5003011
1960,0,0,9.738165e-05,-9.236775
2002,0,0,1.4731252e-05,-11.1255245
2012,0,1,0.99994135,9.744424
2026,0,1,0.9999927,11.838626
2027,1,0,7.9667666e-07,-14.042816
2089,0,0,0.20814997,-1.3361132
2100,1,0,4.2702337e-07,-14.666427
2178,1,0,1.392196e-06,-13.484627
2198,0,1,0.99979216,8.478459
2207,0,1,0.99996746,10.334125
2233,0,1,0.9999864,11.208364
2244,1,0,1.3626497e-05,-11.203481
2292,1,0,9.347622e-07,-13.882973
2294,0,1,0.546142,0.1850948
2310,1,0,1.2812188e-06,-13.567698
2319,1,0,5.087843e-05,-9.886021
2321,1,0,1.0894739e-06,-13.729815
2326,0,0,5.1950876e-05,-9.86516
2356,1,0,1.062639e-06,-13.754754
2357,1,0,2.72463e-06,-12.813175
2390,1,0,1.4718494e-06,-13.428989
2396,0,1,0.99999166,11.696957
2404,1,0,5.113686e-07,-14.486175
2417,1,0,9.632466e-06,-11.550362
2420,0,1,0.99999475,12.167917
2434,0,1,0.7477959,1.0868912
2492,0,0,0.015693739,-4.138675
2528,1,0,5.148074e-06,-12.176883
2536,1,0,1.4049245e-05,-11.172928
2540,0,1,0.99870515,6.6480303
2542,1,0,8.253545e-07,-14.007452
2566,0,0,0.00784768,-4.8396587
2582,1,0,1.0415125e-06,-13.774836
2598,1,0,2.2989578e-05,-10.680447
2631,1,0,3.780015e-06,-12.485779
2641,0,1,0.9991035,7.0160785
2648,0,0,0.0009042188,-7.0075345
2649,1,0,2.2711497e-06,-12.995222
2690,0,1,0.99978656,8.451704
2721,0,0,2.575757e-05,-10.566756
2772,0,0,0.00063357904,-7.363492
2792,0,1,0.5919376,0.37198097
2798,0,1,0.9939809,5.1067715
2804,0,1,0.99993896,9.703699
2826,1,0,6.1940416e-05,-9.689276
2852,0,1,0.79384774,1.3482766
2891,1,0,2.3506743e-06,-12.960806
2899,1,0,6.23151e-06,-11.985886
2911,1,0,9.594346e-06,-11.554327
2918,1,0,8.513705e-07,-13.976418
2948,1,0,1.6443889e-06,-13.31814
2984,0,0,0.020430738,-3.8700724
2997,1,0,2.783455e-06,-12.791815
3008,0,1,0.9967258,5.7184176
3056,0,1,0.9999926,11.812674
3057,1,0,3.59681e-06,-12.5354595
3062,1,0,2.7800834e-06,-12.793027
3075,1,0,2.2439879e-06,-13.007254
3084,0,1,0.9874183,4.362847
3108,0,1,0.99955183,7.7099824
3137,0,1,0.6877276,0.7895169
3154,1,0,4.819654e-06,-12.242804
3180,0,1,0.99964535,7.9439607
3241,0,1,0.9999925,11.79757
3242,0,0,0.0019251199,-6.25084
3247,0,1,0.99579465,5.4671926
3259,0,0,0.17937621,-1.5205795
3269,1,0,1.3697301e-06,-13.5008955
3303,1,0,8.261891e-06,-11.703849
3305,1,1,0.76697993,1.1913358
3341,0,1,0.9129127,2.349729
3350,0,1,0.9844786,4.149894
3364,0,1,0.9998487,8.7966175
3368,1,0,1.2668066e-06,-13.57901
3378,1,0,1.8037047e-06,-13.225666
3404,1,0,0.0070996783,-4.940581
3435,0,0,0.0016095311,-6.4302015
3440,1,0,6.5474765e-06,-11.936424
3472,1,0,2.8522456e-05,-10.46479
3493,0,1,0.99827385,6.3601284
3515,1,0,3.7151208e-06,-12.503096
3526,1,0,2.0849714e-06,-13.080753
3595,0,0,0.00048627905,-7.6282415
3660,1,0,7.118354e-07,-14.155418
3691,1,0,2.359222e-06,-12.957176
3704,0,1,0.9995683,7.747429
3711,0,1,0.99876034,6.6916494
3742,1,0,6.896215e-06,-11.884531
3752,0,1,0.9978775,6.1530294
3763,1,0,2.004933e-06,-13.119898
3767,1,0,1.6390876e-06,-13.321369
3784,0,1,0.99981874,8.615057
3796,1,0,7.864834e-06,-11.753101
3809,1,0,1.0189151e-06,-13.796771
3846,1,0,5.979251e-06,-12.027209
3847,1,0,7.8256653e-07,-14.060686
3855,0,1,0.9902226,4.61785
3856,1,0,6.53794e-07,-14.240473
3860,1,0,7.467285e-06,-11.804972
3886,0,0,0.46290803,-0.14864099
3908,1,0,9.874178e-06,-11.525578
3916,0,1,0.9999894,11.457831
3954,0,0,0.020855421,-3.8490653
3957,0,0,0.003155071,-5.7555842
3991,1,0,2.608073e-06,-12.856896
4000,0,1,0.9810796,3.9484124
