index,label,score,pred,score_text,score_image,logit_text,logit_image
96,1,0.9999262,1,0.99998105,0.99581486,10.870456,5.472011
97,1,0.9999261,1,0.99998474,0.9982559,11.09379,6.3497624
98,1,0.9999261,1,0.9999833,0.99942833,11.000769,7.4663353
99,1,0.9999262,1,0.9988102,0.9996859,6.7326965,8.065224
100,1,0.62390643,1,0.99998796,0.13903764,11.323088,-1.8233061
101,1,0.9999261,1,0.99998844,0.99936825,11.365421,7.3663874
102,1,0.9999261,1,0.9999944,0.99784553,12.086494,6.138049
103,1,0.9999261,1,0.99998355,0.997042,11.018486,5.820285
104,1,0.999926,1,0.99998736,0.9998468,11.2772665,8.784107
105,1,0.9999261,1,0.9999603,0.99917054,10.133481,7.0938377
106,1,0.9999261,1,0.9999491,0.9973477,9.886513,5.9296627
107,1,0.9999261,1,0.9999808,0.9992329,10.862611,7.172144
108,1,0.9999261,1,0.9998047,0.9980259,8.540386,6.225628
109,1,0.9999136,1,0.99999297,0.926797,11.860473,2.538498
110,1,0.9999261,1,0.999992,0.9995536,11.736519,7.713949
111,1,0.9999261,1,0.9999888,0.9996092,11.397823,7.846856
112,1,0.9999261,1,0.9999902,0.99792176,11.53005,6.174118
113,0,0.4376399,0,0.12842508,0.94253314,-1.9149561,2.7973626
114,1,0.9999213,1,0.9999727,0.9502844,10.507528,2.9504418
115,1,0.9999261,1,0.99986434,0.9993819,8.905022,7.3882647
116,0,0.9999261,1,0.99954504,0.99978,7.6948557,8.421425
117,1,0.9999261,1,0.9997968,0.99889636,8.501198,6.808063
118,1,0.9999261,1,0.99992883,0.999694,9.550007,8.0913315
119,1,0.9999262,1,0.999979,0.99126196,10.77187,4.7312956
120,1,0.9999261,1,0.99990034,0.99956757,9.214251,7.7456503
121,1,0.9999261,1,0.9999901,0.9995789,11.528513,7.772166
122,1,0.9999261,1,0.99994576,0.9993356,9.822002,7.3159647
123,0,0.999925,1,0.9697468,0.9608475,3.467435,3.2003512
124,1,0.9999261,1,0.9999852,0.99967647,11.121772,8.036001
125,1,0.9999261,1,0.99999106,0.9972345,11.620758,5.887784
126,1,0.9999261,1,0.99998546,0.99888104,11.136761,6.794219
127,1,0.9999262,1,0.9999585,0.9964747,10.089197,5.64425
128,1,0.9999261,1,0.99995995,0.99782455,10.126753,6.1283426
129,1,0.9999261,1,0.9999821,0.99773526,10.929287,6.0880165
130,1,0.9999261,1,0.99999416,0.99923766,12.052742,7.178378
131,1,0.9999261,1,0.9999523,0.99760973,9.950014,6.0339746
132,1,0.9999261,1,0.99997854,0.99711823,10.750606,5.8464656
133,1,0.999926,1,0.9999932,0.99979967,11.906126,8.51527
134,1,0.999926,1,0.9999796,0.9997838,10.798618,8.439098
135,1,0.9999262,1,0.99997365,0.9965162,10.544012,5.6561584
136,1,0.9999261,1,0.9998765,0.99933285,8.99905,7.3119345
137,1,0.9999261,1,0.99998987,0.99964154,11.504786,7.9332767
138,0,0.9999268,1,0.9956657,0.9921468,5.436841,4.8389473
139,1,0.9999261,1,0.9993186,0.99908245,7.2906637,6.9929037
140,1,0.9999262,1,0.9999635,0.9951558,10.218926,5.3251085
141,1,0.9999261,1,0.999949,0.999759,9.88287,8.330623
142,1,0.9999263,1,0.9979399,0.99951303,6.1829596,7.6268053
143,1,0.9998969,1,0.8778396,0.996819,1.9721286,5.7473936
144,0,0.5479777,1,0.9972248,0.0019730907,5.884249,-6.226179
145,0,0.00037886755,0,0.011582492,0.00055576273,-4.4466105,-7.494613
146,1,0.9999261,1,0.9999887,0.9994394,11.387607,7.486074
147,1,0.9999274,1,0.9883206,0.9934778,4.4381776,5.0260024
148,1,0.9999261,1,0.99998426,0.9972428,11.06205,5.8907757
149,1,0.9999261,1,0.9992774,0.9995572,7.231942,7.721982
150,1,0.9999261,1,0.99997103,0.99916553,10.447859,7.0878067
151,1,0.9999261,1,0.99998367,0.99826294,11.019583,6.353782
152,1,0.99992704,1,0.99167436,0.9974565,4.780052,5.971644
153,1,0.9999261,1,0.9999882,0.99783164,11.344555,6.1316113
154,1,0.9999261,1,0.99999034,0.9991679,11.546424,7.0906644
155,1,0.99612087,1,0.99998915,0.62633836,11.436558,0.51654005
156,0,0.9999262,1,0.99850684,0.99914956,6.5054054,7.068956
157,1,0.9999223,1,0.93221205,0.9983077,2.6211765,6.3799953
158,1,0.9999261,1,0.9999933,0.99913895,11.915546,7.0565777
159,1,0.95966834,1,0.4628207,0.9982291,-0.1489921,6.334486
160,1,0.9999261,1,0.9999896,0.9987626,11.474561,6.6934834
161,1,0.9999261,1,0.99998,0.9996038,10.816948,7.833248
162,1,0.99992645,1,0.99689794,0.9996425,5.772585,7.9360304
163,1,0.9999262,1,0.99982905,0.99612087,8.673886,5.548252
164,1,0.9999261,1,0.9999896,0.9982815,11.480846,6.3645315
165,1,0.9999261,1,0.99999297,0.99895215,11.8664055,6.859991
166,1,0.9999261,1,0.9999957,0.99928916,12.345954,7.248385
167,0,0.00038104012,0,0.0018318553,0.014964985,-6.3005924,-4.186964
168,1,0.99992466,1,0.9997917,0.9677175,8.47625,3.4004164
169,1,0.9999261,1,0.999992,0.9981744,11.732985,6.304037
170,1,0.9999261,1,0.9999924,0.99837315,11.783392,6.4195347
171,0,0.9994715,1,0.7331889,0.9952253,1.0108626,5.339653
172,1,0.9999261,1,0.9999902,0.99898916,11.532553,6.8959894
173,1,0.9999261,1,0.9999796,0.9981932,10.800723,6.3144007
174,1,0.9999261,1,0.99994147,0.9982425,9.745817,6.342088
175,0,0.9999262,1,0.99892265,0.9991399,6.832245,7.0576506
176,1,0.9999261,1,0.9999945,0.9989215,12.116451,6.8310947
177,1,0.9999262,1,0.9999082,0.9891187,9.296415,4.5097704
178,1,0.9999261,1,0.9999832,0.99949586,10.990185,7.592202
179,1,0.9999262,1,0.9999739,0.9938956,10.55389,5.0926304
180,1,0.9999261,1,0.99998415,0.9994629,11.05014,7.528857
181,1,0.9999261,1,0.9999232,0.99981123,9.474415,8.57445
182,1,0.9999262,1,0.9999554,0.98703176,10.017655,4.3321924
183,1,0.9999261,1,0.9999858,0.9982418,11.1609125,6.3417187
184,1,0.9999261,1,0.99997663,0.9992095,10.6643915,7.1420517
185,1,0.9999275,1,0.96907157,0.99944204,3.4446633,7.4907513
186,1,0.9999261,1,0.9999925,0.99808574,11.795602,6.256509
187,1,0.9999261,1,0.9999949,0.99887365,12.182224,6.7876253
188,1,0.9999261,1,0.99991703,0.9992329,9.396582,7.172167
189,1,0.9999261,1,0.99995625,0.99943465,10.036182,7.4774485
190,1,0.9999261,1,0.9999815,0.9997079,10.900522,8.138304
191,1,0.9999261,1,0.99997675,0.9987196,10.671616,6.6592636
192,1,0.9999261,1,0.9999447,0.99924135,9.802086,7.183172
193,1,0.9999261,1,0.99999166,0.99962103,11.700609,7.877734
194,1,0.9999262,1,0.99997973,0.9968129,10.804356,5.745455
195,0,0.9999261,1,0.9999844,0.99940383,11.063721,7.4244447
196,1,0.9999261,1,0.9999739,0.99965966,10.552654,7.985286
197,1,0.99992645,1,0.9963587,0.9990472,5.6117673,6.9551916
198,1,0.9999261,1,0.99995506,0.9997515,10.010546,8.300073
199,1,0.9999261,1,0.99996686,0.99809176,10.315331,6.2596607
200,1,0.9999261,1,0.99997044,0.9993766,10.427345,7.3797374
201,1,0.9999262,1,0.99998105,0.9960031,10.873034,5.51824
202,0,0.24894464,0,8.671801e-05,0.77674496,-9.352762,1.2467974
203,1,0.9999269,1,0.9936811,0.9961747,5.057876,5.5622964
204,1,0.9999262,1,0.9999802,0.9952055,10.833113,5.3354783
205,0,0.00038182334,0,6.2400475e-05,0.0015836784,-9.681875,-6.44642
206,1,0.9999261,1,0.99995613,0.9991992,10.033683,7.129151
207,1,0.9999263,1,0.9975314,0.99867934,6.0016594,6.628318
208,1,0.9999262,1,0.99961334,0.9955388,7.857539,5.4078674
209,1,0.9999261,1,0.99997115,0.9988386,10.452316,6.7570024
210,1,0.999926,1,0.99996746,0.9998611,10.333134,8.882141
211,1,0.9999261,1,0.9999957,0.9983954,12.367552,6.4332495
212,1,0.9999262,1,0.99998033,0.996407,10.83777,5.6251507
213,1,0.99992573,1,0.9999763,0.977437,10.648273,3.7686243
214,1,0.9999261,1,0.99998724,0.9994666,11.2668495,7.5357103
215,1,0.9999262,1,0.99999535,0.99649787,12.269495,5.6508694
216,1,0.9999262,1,0.9999908,0.9957858,11.604613,5.4650745
217,1,0.9999261,1,0.9999757,0.99887794,10.626303,6.791523
218,1,0.9999261,1,0.9999236,0.99877006,9.479748,6.6995473
219,1,0.999926,1,0.99999046,0.99975735,11.566518,8.3234005
220,1,0.9999263,1,0.99799937,0.9989255,6.212307,6.8348293
221,1,0.9999262,1,0.9999645,0.99650997,10.245014,5.6543417
222,1,0.9999261,1,0.99998796,0.9992601,11.328583,7.208293
223,1,0.9999261,1,0.9999752,0.9989631,10.606964,6.870464
224,0,0.99992514,1,0.9453318,0.99737597,2.850254,5.9404116
225,1,0.9999262,1,0.9999864,0.9961235,11.210566,5.5489464
226,1,0.99992657,1,0.9967474,0.98848224,5.7250495,4.452277
227,1,0.9999261,1,0.9999925,0.9993988,11.802078,7.4160824
228,1,0.9999261,1,0.9999895,0.9996371,11.460503,7.9212084
229,1,0.9999261,1,0.99998903,0.998831,11.422807,6.750448
230,1,0.9999182,1,0.99979883,0.9392665,8.510817,2.7386043
231,1,0.9999261,1,0.9999745,0.9991698,10.576487,7.092987
232,1,0.9999262,1,0.9989618,0.99944097,6.8692703,7.488847
233,1,0.99987864,1,0.9992617,0.8759437,7.210389,1.9545666
234,0,0.26642758,0,0.020825053,0.79320765,-3.8505535,1.3443699
235,0,0.99992645,1,0.9972582,0.9984236,5.8963943,6.451041
236,1,0.9999261,1,0.9999727,0.9994392,10.508583,7.4856796
237,1,0.9999261,1,0.99997497,0.9995152,10.596764,7.6311736
238,1,0.9999261,1,0.9999927,0.9988611,11.828848,6.776543
239,1,0.9999263,1,0.9992229,0.9899637,7.159141,4.5914574
240,1,0.9999262,1,0.9999907,0.98567975,11.582607,4.231659
241,1,0.9999261,1,0.99998915,0.9995933,11.426867,7.8069315
242,1,0.9999261,1,0.99999034,0.9987488,11.545884,6.6823835
243,0,0.00037925638,0,0.0096508,9.323195e-05,-4.6310167,-9.280327
244,0,0.9999268,1,0.9593274,0.99898225,3.1606781,6.8892226
245,1,0.99992573,1,0.9999895,0.9772151,11.46289,3.7586112
246,1,0.9999261,1,0.9999858,0.9978708,11.164792,6.149912
247,0,0.9999261,1,0.9510072,0.9885467,2.9658487,4.457965
248,1,0.9999261,1,0.9996811,0.99933904,8.050356,7.3211107
249,1,0.9999261,1,0.9999646,0.9996586,10.247889,7.981915
250,0,0.36630076,0,0.00019703279,0.99922335,-8.531943,7.159749
251,0,0.9999263,1,0.9988508,0.99389136,6.767619,5.0919147
252,1,0.9999262,1,0.9999851,0.9956945,11.112077,5.4435515
253,0,0.013944488,0,0.39657235,0.0006615679,-0.41976768,-7.320236
254,1,0.9999261,1,0.99996626,0.9994618,10.295942,7.5267744
255,1,0.9999263,1,0.9978217,0.9989255,6.1270094,6.8348293
256,1,0.9999261,1,0.99998677,0.99955434,11.231594,7.7154837
257,1,0.9999261,1,0.99999475,0.9993716,12.154965,7.3716445
258,1,0.9999262,1,0.99998915,0.9964276,11.429648,5.6309443
259,1,0.9999261,1,0.9998615,0.99941313,8.884762,7.4400682
260,1,0.99985206,1,0.9986498,0.85410815,6.6061144,1.767192
261,1,0.99992085,1,0.99999547,0.9482585,12.303152,2.9083679
262,1,0.5918684,1,0.99785346,0.09564627,6.141742,-2.246564
263,0,0.9999262,1,0.99988246,0.98580766,9.048364,4.24076
264,1,0.9999261,1,0.99992514,0.9984232,9.499195,6.4507995
265,1,0.99992263,1,0.9999881,0.9559104,11.338907,3.0764399
266,0,0.00038198466,0,6.331397e-05,0.0007234876,-9.667341,-7.2307034
267,1,0.55121255,1,0.9986498,0.010256601,6.606142,-4.5695243
268,1,0.9999261,1,0.9999832,0.99946266,10.994702,7.5282803
269,1,0.9999263,1,0.99798465,0.99905187,6.2049255,6.9601316
270,1,0.9999262,1,0.9998864,0.996021,9.082537,5.52274
271,1,0.9999275,1,0.9717398,0.9996325,3.537632,7.908271
272,1,0.9999261,1,0.9999815,0.99815685,10.900417,6.2944546
273,1,0.9999261,1,0.99998426,0.99894255,11.060598,6.8508825
274,1,0.9999262,1,0.9999819,0.9957457,10.917206,5.4555774
275,1,0.9999261,1,0.9999858,0.99961287,11.162397,7.8562107
276,1,0.9999261,1,0.9999881,0.9996043,11.335322,7.8343754
277,1,0.99992645,1,0.99658775,0.99954814,5.67697,7.7017407
278,1,0.55218905,1,0.99998546,0.0116705205,11.135996,-4.43895
279,1,0.9999261,1,0.9999901,0.9996445,11.526222,7.941667
280,1,0.9999262,1,0.99899834,0.9996742,6.905142,8.028862
281,1,0.9999261,1,0.9999441,0.99878687,9.792569,6.713297
282,1,0.9999261,1,0.99998987,0.9989255,11.504893,6.834825
