index,label,pred,score,logit
101,1,0,0.0016012014,-6.4353986
102,1,0,0.12105626,-1.9824655
103,1,0,0.2582279,-1.0551994
104,1,0,0.004290104,-5.447145
105,1,0,0.010210808,-4.574045
106,1,0,0.17825554,-1.5282114
107,1,0,0.024363706,-3.6899953
108,1,0,0.005346308,-5.2259884
109,1,0,0.046285376,-3.0255384
110,1,0,0.01640478,-4.0936418
111,1,0,0.087212145,-2.3481598
112,1,0,0.010667039,-4.5298724
113,0,0,0.005187889,-5.256227
114,1,0,0.02617995,-3.6162326
115,1,0,0.023681367,-3.7191005
116,0,1,0.9486723,2.9168324
117,1,0,0.020338824,-3.8746753
118,1,0,0.044728674,-3.0613806
119,1,0,0.024887199,-3.6681995
120,1,0,0.010717191,-4.525131
121,1,0,0.0282449,-3.5381908
122,1,0,0.019532211,-3.9159648
123,0,1,0.99997723,10.6907425
124,1,0,0.16866808,-1.5950965
125,1,0,0.0036112147,-5.6200933
126,1,0,0.17694342,-1.537195
127,1,0,0.015190148,-4.1718016
128,1,0,0.009851824,-4.610198
129,1,0,0.03512558,-3.3130684
130,1,0,0.18203714,-1.5026062
131,1,0,0.24512449,-1.1247866
132,1,0,0.01436097,-4.228776
133,1,0,0.02240056,-3.776014
134,1,0,0.054828536,-2.8471556
135,1,0,0.0045221425,-5.394237
136,1,0,0.062167045,-2.7137468
137,1,0,0.07424825,-2.523192
138,0,1,0.9891322,4.5110245
139,1,0,0.06936383,-2.5965028
140,1,0,0.055351526,-2.8371086
141,1,0,0.013850674,-4.265474
142,1,0,0.0021724591,-6.1297207
143,1,0,0.004198285,-5.468872
144,0,0,0.4088772,-0.36860874
145,0,1,0.9995819,7.7791915
146,1,0,0.026660994,-3.5975308
147,1,0,0.00022174174,-8.413775
148,1,0,0.0001548998,-8.772577
149,1,0,0.032575615,-3.3910732
150,1,0,7.787742e-05,-9.460297
151,1,0,0.026270824,-3.6126742
152,1,0,0.00132861,-6.6222925
153,1,0,0.0044688294,-5.40615
154,1,0,0.033915676,-3.3493738
155,1,0,0.0010553669,-6.852811
156,0,0,0.0030155026,-5.8009686
157,1,0,0.0007655297,-7.1741767
158,1,0,0.050517317,-2.9336011
159,1,0,0.02239107,-3.7764475
160,1,0,0.18428935,-1.4875526
161,1,0,0.0009607368,-6.946849
162,1,0,0.016982635,-4.0584354
163,1,0,0.016128452,-4.1109104
164,1,0,0.0029331425,-5.8287435
165,1,0,0.02377448,-3.715081
166,1,0,0.0026848186,-5.917454
167,0,1,0.99952126,7.6438823
168,1,0,0.00056683493,-7.4748755
169,1,0,0.034451153,-3.3331542
170,1,0,0.008980971,-4.7036257
171,0,1,0.74988914,1.0980213
172,1,0,0.055078812,-2.8423364
173,1,0,0.052955918,-2.8838859
174,1,0,0.10277661,-2.166747
175,0,0,0.46078107,-0.15719853
176,1,0,0.05310153,-2.8809862
177,1,0,5.5685647e-05,-9.7957325
178,1,0,0.017164662,-4.047589
179,1,0,0.024638195,-3.6785107
180,1,0,0.03855492,-3.2163537
181,1,0,0.023392837,-3.7316546
182,1,0,0.0011375287,-6.777759
183,1,0,0.012450679,-4.373451
184,1,0,0.004958637,-5.3016534
185,1,0,0.078570165,-2.4619346
186,1,0,0.08529784,-2.3724494
187,1,0,0.0431595,-3.0987341
188,1,0,0.029651105,-3.4881563
189,1,0,0.00072435866,-7.2294993
190,1,0,0.02867998,-3.5224566
191,1,0,0.10268663,-2.1677232
192,1,0,0.0076040155,-4.8714457
193,1,0,0.022245433,-3.783122
194,1,0,0.0050745523,-5.2784295
195,0,1,0.92026645,2.445973
196,1,0,0.011780374,-4.42947
197,1,0,4.1529474e-05,-10.089066
198,1,0,0.045475844,-3.0440316
199,1,0,0.0020338702,-6.195779
200,1,0,0.06278404,-2.7032127
201,1,0,0.18738039,-1.4671223
202,0,1,0.99788034,6.1543484
203,1,0,0.057725023,-2.7926064
204,1,0,0.010534096,-4.542548
205,0,1,0.9971132,5.8447504
206,1,0,0.011931122,-4.416602
207,1,0,0.052391816,-2.8951907
208,1,0,0.0022351937,-6.1011896
209,1,0,0.20843028,-1.3344135
210,1,0,0.0011220591,-6.791467
211,1,0,0.019509748,-3.9171386
212,1,0,0.28204045,-0.9343627
213,1,0,0.13317631,-1.8731616
214,1,0,0.030283399,-3.4664042
215,1,0,0.018844882,-3.9524891
216,1,0,0.021056958,-3.8392425
217,1,0,0.027405834,-3.569211
218,1,0,0.008599439,-4.7474217
219,1,0,0.119224854,-1.9997911
220,1,0,0.0006766114,-7.2977366
221,1,0,0.03385648,-3.351182
222,1,0,0.0057743057,-5.148546
223,1,0,0.04084723,-3.1562114
224,0,0,0.059656706,-2.7576385
225,1,0,0.06418774,-2.6796026
226,1,0,0.007583429,-4.8741775
227,1,0,0.15423149,-1.701791
228,1,0,0.022828203,-3.7566657
229,1,0,0.012783585,-4.3467274
230,1,0,0.006011443,-5.108061
231,1,0,0.027594527,-3.5621555
232,1,0,0.011255864,-4.4755464
233,1,0,0.02673189,-3.5948024
234,0,0,0.00604909,-5.10178
235,0,0,0.4096885,-0.3652532
236,1,0,0.005587991,-5.181532
237,1,0,0.033196386,-3.3715544
238,1,0,0.012312993,-4.384711
239,1,0,0.02086501,-3.8485959
240,1,0,0.21800837,-1.2773107
241,1,0,0.011811299,-4.426817
242,1,0,0.14509135,-1.773631
243,0,1,0.9997904,8.470146
244,0,1,0.99992526,9.501258
245,1,0,0.036301754,-3.278912
246,1,0,0.003353836,-5.694291
247,0,1,0.9989415,6.849821
248,1,0,0.0035342518,-5.641713
249,1,0,0.03587343,-3.2912257
250,0,1,0.9936533,5.05346
251,0,0,0.01824424,-3.9854932
252,1,0,0.06846709,-2.6104784
253,0,0,0.0034003803,-5.680462
254,1,0,0.15844633,-1.6698339
255,1,0,0.006641176,-5.007803
256,1,0,0.016692951,-4.075935
257,1,0,0.026893586,-3.5886056
258,1,0,0.09901748,-2.2081895
259,1,0,0.00024303695,-8.322054
260,1,0,0.062057946,-2.7156196
261,1,0,0.0320424,-3.4081283
262,1,0,9.802001e-06,-11.532914
263,0,1,0.98906136,4.5044518
264,1,0,0.002082078,-6.1723046
265,1,0,0.00050108996,-7.5982237
266,0,1,0.9831722,4.0677495
267,1,0,0.011591782,-4.4457994
268,1,0,0.021503149,-3.8178182
269,1,0,0.0018540694,-6.2885165
270,1,0,0.097283624,-2.2277777
271,1,0,0.0064280694,-5.0406322
272,1,0,0.012368159,-4.3801847
273,1,0,0.003919713,-5.5378094
274,1,0,0.006420752,-5.0417786
275,1,0,0.020871304,-3.8482878
276,1,0,0.05828704,-2.7823207
277,1,0,0.04133287,-3.1438859
278,1,0,0.053537995,-2.8723392
279,1,0,0.005963536,-5.1161103
280,1,0,0.025746772,-3.633362
281,1,0,0.050118525,-2.9419465
282,1,0,0.03169314,-3.4194489
