index,label,pred,score,logit,text similarity,text_score,text_logit,image_score,image_logit,hotflip_flips
107,1,1,0.9999261,9.512591,1.0,0.9999808,10.862612,0.9990338,6.941143,0
108,1,1,0.9999261,9.512591,0.9999999403953552,0.9998047,8.540391,0.9986897,6.63616,0
109,1,1,0.999701,8.114845,1.0000001192092896,0.99999297,11.86047,0.79309124,1.3436607,0
110,1,1,0.9999261,9.512591,0.9999999403953552,0.999992,11.736517,0.9996871,8.069056,0
111,1,1,0.9999261,9.512591,0.9999999403953552,0.9999888,11.397821,0.9995377,7.678812,0
112,1,1,0.9999261,9.512591,1.0000001192092896,0.9999902,11.530052,0.99697673,5.7983847,0
113,0,0,0.43652967,-0.25525844,1.0,0.12842613,-1.9149467,0.9403726,2.7581606,0
114,1,1,0.9627757,3.2528589,1.0000001192092896,0.9999727,10.507527,0.47604835,-0.09587993,0
115,1,1,0.9999261,9.512591,1.0000001192092896,0.99986434,8.905012,0.9989784,6.885368,0
116,0,1,0.9999261,9.512591,1.0,0.99954504,7.6948433,0.99978,8.421428,0
117,1,1,0.9999261,9.512591,1.0,0.9997968,8.501192,0.9992213,7.157225,0
118,1,1,0.9999261,9.512591,1.0,0.99992883,9.550008,0.99954814,7.701742,0
119,1,1,0.9999192,9.423157,1.0000001192092896,0.999979,10.771875,0.94236743,2.7943072,0
120,1,1,0.9999261,9.512591,1.0000001192092896,0.99990034,9.214247,0.99965155,7.9617844,0
121,1,1,0.9999261,9.512591,0.9999998807907104,0.9999901,11.528513,0.9995408,7.685538,0
122,1,1,0.9999261,9.512591,0.9999999403953552,0.99994576,9.822005,0.999556,7.7194204,0
123,0,1,0.999925,9.4981785,1.0,0.96974677,3.467431,0.96084785,3.2003589,0
124,1,1,0.9999261,9.512591,1.0,0.9999852,11.121773,0.9996295,7.900406,0
125,1,1,0.9999262,9.514206,1.0000001192092896,0.99999106,11.62076,0.99574286,5.454901,0
126,1,1,0.9999261,9.512591,1.0,0.99998546,11.136764,0.9991598,7.0810237,0
127,1,1,0.9999262,9.514206,1.000000238418579,0.9999585,10.089194,0.9959486,5.5046387,0
128,1,1,0.9999261,9.512591,1.0000001192092896,0.99995995,10.12676,0.9975183,5.99631,0
129,1,1,0.9999261,9.512591,1.0000001192092896,0.9999821,10.929293,0.9984232,6.4507713,0
130,1,1,0.9999261,9.512591,1.0000001192092896,0.99999416,12.05274,0.9991967,7.126013,0
131,1,1,0.9999262,9.514206,1.0000001192092896,0.9999523,9.950003,0.98744804,4.3652425,0
132,1,1,0.9999262,9.514206,1.0,0.99997854,10.750604,0.99461573,5.21887,0
133,1,1,0.999926,9.51098,1.0000001192092896,0.9999932,11.906126,0.9997665,8.361944,0
134,1,1,0.999926,9.51098,1.0000001192092896,0.9999796,10.798615,0.999806,8.547412,0
135,1,1,0.9999261,9.512591,1.0000001192092896,0.99997365,10.54401,0.9994874,7.5756655,0
136,1,1,0.9999261,9.512591,0.9999999403953552,0.9998765,8.999051,0.9989525,6.860379,0
137,1,1,0.9999261,9.512591,1.0,0.99998987,11.504791,0.999635,7.915345,0
138,0,1,0.9999268,9.522317,1.0,0.9956656,5.4368286,0.9921468,4.838954,0
139,1,1,0.9999261,9.512591,1.0,0.9993186,7.2906485,0.9996339,7.91245,0
140,1,1,0.9999262,9.514206,1.0000001192092896,0.9999635,10.218925,0.99533737,5.3635173,0
141,1,1,0.999926,9.51098,0.9999998807907104,0.999949,9.882871,0.99983644,8.718555,0
142,1,1,0.9999263,9.515823,1.0000001192092896,0.9979399,6.1829643,0.99948823,7.5771,0
143,1,1,0.9998969,9.179552,1.0,0.877838,1.9721144,0.9950724,5.3079786,0
144,0,1,0.5479777,0.19250302,1.0,0.9972248,5.8842454,0.0019730951,-6.2261767,0
145,0,0,0.0003782544,-7.8795652,1.0000001192092896,0.011582613,-4.4466,0.004691447,-5.3573117,0
146,1,1,0.9999261,9.512591,1.0000001192092896,0.9999887,11.387605,0.9994604,7.524063,0
147,1,1,0.99992526,9.501364,1.000000238418579,0.9883207,4.4381886,0.96378773,3.281474,0
148,1,1,0.9999261,9.512591,1.0000001192092896,0.99998426,11.062048,0.9993506,7.3387713,0
149,1,1,0.9999261,9.512591,1.0000001192092896,0.9992774,7.2319555,0.9993326,7.311543,0
150,1,1,0.9999261,9.512591,1.0000001192092896,0.99997103,10.447859,0.99815387,6.2928324,0
151,1,1,0.9999261,9.512591,1.0,0.99998367,11.019585,0.9976519,6.051798,0
152,1,1,0.99992716,9.527215,1.0,0.99167436,4.780053,0.9904357,4.640113,0
153,1,1,0.9999261,9.512591,1.0000001192092896,0.9999882,11.344552,0.997024,5.8141994,0
154,1,1,0.9999261,9.512591,1.0,0.99999034,11.546423,0.9990471,6.955076,0
155,1,1,0.6826734,0.766085,1.0000001192092896,0.99998915,11.436558,0.20167658,-1.3758487,0
156,0,1,0.9999262,9.514206,1.0,0.99850684,6.5054054,0.99914956,7.0689588,0
157,1,1,0.9999223,9.462263,1.0,0.9322136,2.6212,0.99876666,6.6968117,0
158,1,1,0.9999261,9.512591,1.0,0.9999933,11.915546,0.9988356,6.754353,0
159,1,1,0.95966285,3.1693094,1.0,0.4628221,-0.14898667,0.99797803,6.2016554,0
160,1,1,0.9999261,9.512591,1.0,0.9999896,11.474565,0.9989134,6.8236403,0
161,1,1,0.9999261,9.512591,1.0000001192092896,0.99998,10.816946,0.9994923,7.58521,0
162,1,1,0.99992645,9.517443,1.0,0.99689794,5.772583,0.99971145,8.1505,0
163,1,1,0.9999261,9.512591,1.0000001192092896,0.99982905,8.673889,0.999323,7.297228,0
164,1,1,0.9999261,9.512591,1.0,0.9999896,11.480846,0.99764484,6.048772,0
165,1,1,0.9999261,9.512591,1.0000001192092896,0.99999297,11.8664055,0.99943453,7.4773016,0
166,1,1,0.9999261,9.512591,1.0000001192092896,0.9999957,12.345951,0.99931824,7.290147,0
167,0,0,0.0004104559,-7.7978315,1.0,0.0018318588,-6.3005905,0.056256823,-2.8199267,0
168,1,1,0.9999124,9.342427,1.0000001192092896,0.9997917,8.476248,0.9240558,2.498773,0
169,1,1,0.999899,9.200583,1.0,0.999992,11.732981,0.90023535,2.1998422,0
170,1,1,0.9999261,9.512591,1.0,0.9999924,11.783392,0.99749607,5.9873977,0
171,0,1,0.9994715,7.544912,1.0,0.7331887,1.0108614,0.9952253,5.339648,0
172,1,1,0.9999261,9.512591,1.0000001192092896,0.9999902,11.532556,0.9975184,5.996352,0
173,1,1,0.9999261,9.512591,1.0000001192092896,0.9999796,10.800727,0.99866843,6.6200447,0
174,1,1,0.9999261,9.512591,1.0000001192092896,0.99994147,9.745817,0.9985815,6.556776,0
175,0,1,0.9999262,9.514206,1.0,0.99892265,6.8322372,0.9991399,7.0576534,0
176,1,1,0.9999261,9.512591,1.000000238418579,0.9999945,12.116451,0.9988427,6.760509,0
177,1,1,0.9999262,9.514206,1.0,0.9999082,9.296415,0.9940221,5.1136866,0
178,1,1,0.9999261,9.512591,1.0000001192092896,0.9999832,10.990185,0.9996346,7.914376,0
179,1,1,0.9999262,9.514206,0.9999999403953552,0.9999739,10.553887,0.995158,5.325582,0
180,1,1,0.9975432,6.006442,1.0000001192092896,0.99998415,11.050139,0.65428984,0.63794947,0
181,1,1,0.9999261,9.512591,1.0,0.9999232,9.474415,0.99977916,8.417807,0
182,1,1,0.9999262,9.514206,1.0000001192092896,0.9999554,10.017666,0.98718166,4.3439803,0
183,1,1,0.99992585,9.509371,1.0,0.9999858,11.160912,0.9789818,3.841121,0
184,1,1,0.9999261,9.512591,1.0,0.99997663,10.664394,0.99897206,6.8791976,0
185,1,1,0.9999275,9.532138,1.0,0.9690717,3.4446673,0.9991248,7.040207,0
186,1,1,0.9999261,9.512591,1.0000001192092896,0.9999925,11.795605,0.9967968,5.7403693,0
187,1,1,0.9999261,9.512591,1.0,0.9999949,12.182222,0.9988311,6.7505445,0
188,1,1,0.9999261,9.512591,1.0,0.99991703,9.396585,0.9987955,6.720549,0
189,1,1,0.9999261,9.512591,0.9999998807907104,0.99995625,10.036182,0.9993,7.263711,0
190,1,1,0.999926,9.51098,1.0000001192092896,0.9999815,10.900526,0.9997906,8.470871,0
191,1,1,0.9999261,9.512591,1.0000001192092896,0.99997675,10.67162,0.9994591,7.5216913,0
192,1,1,0.9996482,7.952134,1.0000001192092896,0.9999447,9.802086,0.78086436,1.2707106,0
193,1,1,0.9999261,9.512591,1.0000001192092896,0.99999166,11.700606,0.9995221,7.6456084,0
194,1,1,0.9999261,9.512591,1.0000001192092896,0.99997973,10.8043585,0.99844223,6.4629445,0
195,0,1,0.9999261,9.512591,1.0,0.9999844,11.063718,0.99940383,7.424446,0
196,1,1,0.9999261,9.512591,1.0,0.9999739,10.552659,0.999526,7.6538773,0
197,1,1,0.99992657,9.519065,1.0,0.9963587,5.6117716,0.99799526,6.210213,0
198,1,1,0.9999261,9.512591,1.0000001192092896,0.99995506,10.010545,0.9997999,8.516546,0
199,1,1,0.9999261,9.512591,1.0,0.99996686,10.315329,0.9974663,5.975568,0
200,1,1,0.9999261,9.512591,1.0,0.99997044,10.427346,0.9986224,6.5860367,0
201,1,1,0.9999262,9.514206,1.0000001192092896,0.99998105,10.873035,0.9945748,5.211267,0
202,0,0,0.0005293758,-7.5432825,1.0000001192092896,8.671818e-05,-9.35276,0.10895225,-2.1014884,0
203,1,1,0.9999269,9.523947,1.0,0.9936812,5.057882,0.98997796,4.5929,0
204,1,1,0.9999261,9.512591,1.0,0.9999802,10.833112,0.99815065,6.2910786,0
205,0,0,0.00038122942,-7.871728,1.0000001192092896,6.240066e-05,-9.681872,0.009753714,-4.6203055,0
206,1,1,0.9999261,9.512591,0.9999999403953552,0.99995613,10.03368,0.9992944,7.2558002,0
207,1,1,0.99992645,9.517443,0.9999999403953552,0.9975314,6.001654,0.9985297,6.5207787,0
208,1,1,0.9999261,9.512591,1.0,0.99961334,7.857539,0.99855644,6.539194,0
209,1,1,0.9999261,9.512591,1.0000001192092896,0.99997115,10.452318,0.99943787,7.48323,0
210,1,1,0.999926,9.51098,1.0000001192092896,0.99996746,10.333135,0.9998134,8.586039,0
211,1,1,0.9999261,9.512591,1.0000001192092896,0.9999957,12.367551,0.99831367,6.383506,0
212,1,1,0.9999261,9.512591,1.0000001192092896,0.99998033,10.837767,0.9971935,5.872985,0
213,1,1,0.9854917,4.2184196,1.0,0.9999763,10.6482725,0.54292226,0.17211269,0
214,1,1,0.9999261,9.512591,1.000000238418579,0.99998724,11.2668495,0.99952996,7.6621294,0
215,1,1,0.9999261,9.512591,1.0,0.99999535,12.269494,0.99771225,6.0778913,0
216,1,1,0.9999262,9.514206,1.0,0.9999908,11.604616,0.9950582,5.305076,0
217,1,1,0.9999261,9.512591,1.0,0.9999757,10.626307,0.9983119,6.3824425,0
218,1,1,0.9999261,9.512591,0.9999999403953552,0.9999236,9.479748,0.9988563,6.772341,0
219,1,1,0.9999261,9.512591,1.000000238418579,0.99999046,11.566518,0.9996207,7.876705,0
220,1,1,0.9999263,9.515823,1.0,0.99799937,6.2123113,0.99903107,6.9383087,0
221,1,1,0.9999262,9.514206,1.0,0.9999645,10.245025,0.99146056,4.7544823,0
222,1,1,0.999926,9.51098,1.0,0.99998796,11.328584,0.9997656,8.358,0
223,1,1,0.9999261,9.512591,0.9999999403953552,0.9999752,10.606965,0.998374,6.4200215,0
224,0,1,0.99992514,9.49977,1.0,0.94533217,2.850261,0.99737597,5.9404144,0
225,1,1,0.9999262,9.514206,1.0,0.9999864,11.210566,0.9953211,5.3599977,0
226,1,1,0.99992657,9.519065,1.0,0.9967475,5.7250557,0.9935545,5.0379004,0
227,1,1,0.9999261,9.512591,1.0,0.9999925,11.802076,0.9991804,7.1058836,0
228,1,1,0.9999261,9.512591,1.0,0.9999895,11.460505,0.9994821,7.565238,0
229,1,1,0.9999261,9.512591,1.0,0.99998903,11.422808,0.9992816,7.23777,0
230,1,1,0.7325542,1.0076205,1.0000001192092896,0.99979883,8.510815,0.2458211,-1.1210256,0
231,1,1,0.9999261,9.512591,1.0,0.9999745,10.576481,0.99955136,7.7089376,0
232,1,1,0.9999262,9.514206,1.0000001192092896,0.9989618,6.8692803,0.9994636,7.530045,0
233,1,1,0.9999256,9.506161,1.0,0.9992617,7.2103896,0.97504145,3.6652632,0
234,0,0,0.002804356,-5.873773,1.0000001192092896,0.020825133,-3.8505497,0.2740431,-0.97420514,0
235,0,1,0.99992645,9.517443,1.0,0.9972582,5.896393,0.9984236,6.451034,0
236,1,1,0.9999262,9.514206,1.0000001192092896,0.9999727,10.508584,0.9951676,5.3275657,0
237,1,1,0.9999261,9.512591,1.0000001192092896,0.99997497,10.596765,0.99914753,7.066559,0
238,1,1,0.9999262,9.514206,1.0000001192092896,0.9999927,11.828848,0.99646264,5.640831,0
239,1,1,0.9999263,9.515823,1.0,0.9992229,7.159132,0.99116945,4.720674,0
240,1,1,0.999926,9.51098,1.0,0.9999907,11.582607,0.98197365,3.9977307,0
241,1,1,0.9999261,9.512591,1.0000001192092896,0.99998915,11.426866,0.99947613,7.553726,0
242,1,1,0.9999261,9.512591,1.0000001192092896,0.99999034,11.545882,0.9990766,6.986516,0
243,0,0,0.00037922635,-7.876998,1.000000238418579,0.009650745,-4.6310225,0.00023349911,-8.362099,0
244,0,1,0.9999268,9.522317,1.0,0.9593273,3.1606755,0.99898225,6.889225,0
245,1,1,0.9999262,9.514206,1.0,0.9999895,11.46289,0.9873465,4.3570833,0
246,1,1,0.9999262,9.514206,1.000000238418579,0.9999858,11.164793,0.99562943,5.428474,0
247,0,1,0.9999261,9.512591,1.0,0.9510073,2.9658499,0.9885466,4.457956,0
248,1,1,0.9999261,9.512591,1.0000001192092896,0.9996811,8.050356,0.99892765,6.8368225,0
249,1,1,0.9999261,9.512591,0.9999999403953552,0.9999646,10.247887,0.99971634,8.167729,0
250,0,0,0.36604965,-0.5492017,1.0,0.00019703296,-8.531942,0.9986389,6.598124,0
251,0,1,0.9999263,9.515823,1.0,0.99885094,6.7676287,0.99389124,5.091901,0
252,1,1,0.99991727,9.399831,1.0,0.9999851,11.112078,0.93642706,2.689883,0
253,0,0,0.013946121,-4.2585096,1.0,0.39657655,-0.41975006,0.0016655313,-6.395944,0
254,1,1,0.9999261,9.512591,0.9999999403953552,0.99996626,10.295942,0.99943155,7.472023,0
255,1,1,0.9999263,9.515823,1.0000001192092896,0.9978217,6.127016,0.9988883,6.8007402,0
256,1,1,0.9999261,9.512591,1.0000001192092896,0.99998677,11.231587,0.9991549,7.075198,0
257,1,1,0.9999261,9.512591,0.9999998807907104,0.99999475,12.154968,0.999464,7.5307264,0
258,1,1,0.9998995,9.2053175,1.0,0.99998915,11.429648,0.90087,2.2069292,0
259,1,1,0.9999261,9.512591,1.000000238418579,0.9998615,8.884756,0.9993672,7.3647156,0
260,1,1,0.9999248,9.495004,1.0,0.9986498,6.6061215,0.9674137,3.3907342,0
261,1,1,0.8222947,1.5319724,1.0,0.99999547,12.303153,0.31886134,-0.7590096,0
262,1,1,0.9990846,6.995225,1.0,0.99785346,6.141754,0.7156204,0.9228399,0
263,0,1,0.9999262,9.514206,1.0,0.99988246,9.048364,0.9858079,4.2407727,0
264,1,1,0.9999261,9.512591,0.9999999403953552,0.99992514,9.499207,0.99849105,6.4948072,0
265,1,1,0.9999224,9.463798,0.9999998807907104,0.9999881,11.33891,0.9546274,3.0464134,0
266,0,0,0.00038165084,-7.8706226,1.0,6.331403e-05,-9.66734,0.0026346506,-5.9363666,0
267,1,1,0.9999136,9.356127,1.0000001192092896,0.9986498,6.606147,0.926315,2.5314155,0
268,1,1,0.9999261,9.512591,1.0000001192092896,0.9999832,10.994702,0.9994343,7.4768124,0
269,1,1,0.9999263,9.515823,1.0,0.99798465,6.2049327,0.99762565,6.040625,0
270,1,1,0.9999261,9.512591,1.0,0.9998864,9.082537,0.997433,5.9624476,0
271,1,1,0.9999275,9.532138,1.0,0.97174,3.5376422,0.9997003,8.112302,0
272,1,1,0.999889,9.106015,1.0,0.9999815,10.900415,0.8871203,2.0616584,0
273,1,1,0.9999261,9.512591,1.0000001192092896,0.99998426,11.0606,0.99928856,7.2475815,0
274,1,1,0.9999261,9.512591,1.0,0.9999819,10.917209,0.99710053,5.8403378,0
275,1,1,0.9999261,9.512591,1.0000001192092896,0.9999858,11.162399,0.99923074,7.1692514,0
276,1,1,0.9999261,9.512591,1.0,0.9999881,11.335323,0.999571,7.7536488,0
277,1,1,0.99992645,9.517443,1.000000238418579,0.9965879,5.676991,0.9997068,8.134435,0
278,1,1,0.573769,0.29724532,1.0,0.99998546,11.135992,0.06265709,-2.7053723,0
279,1,1,0.9999261,9.512591,1.0,0.9999901,11.526217,0.99951625,7.633452,0
280,1,1,0.9999262,9.514206,1.0000001192092896,0.99899834,6.9051228,0.9995685,7.7477484,0
281,1,1,0.9999261,9.512591,1.0000001192092896,0.9999441,9.792564,0.9989644,6.871732,0
282,1,1,0.9999261,9.512591,1.0,0.99998987,11.504893,0.9990752,6.9849696,0
