index,label,pred,score,logit
3711,0,1,0.987621,4.379298
3742,1,1,0.99869955,6.6437693
3752,0,0,0.042400274,-3.117275
3763,1,1,0.5420869,0.16874675
3767,1,1,0.97608167,3.7089016
3784,0,0,0.009575141,-4.6389637
3796,1,0,0.19379747,-1.4255214
3809,1,0,0.12640606,-1.9331163
3846,1,0,0.15622821,-1.6865641
3847,1,0,0.30043206,-0.84524125
3855,0,1,0.6651123,0.6861608
3856,1,1,0.9936847,5.058448
3860,1,1,0.98410577,4.125775
3886,0,0,0.0055700806,-5.18476
3908,1,0,0.48848158,-0.046081886
3916,0,1,0.99882966,6.7492933
3954,0,1,0.58841914,0.35743406
3957,0,1,0.781209,1.2727258
3991,1,0,0.047404055,-3.000483
4000,0,1,0.980206,3.9023848
